"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"OSTRICH","OSTRICH","0030-6525","1727-947X","ORNITHOLOGY","SCIE","873","1.3"," 11/29 ","1.1","Q3","1.1","0.3","0.94"," 10/29 ","Q2","Q2","63.8","67.24","0","0.095","0.295","Q3",
"Addiction Science & Clinical Practice","ADDICT SCI CLIN PRAC","1940-0640","1940-0640","SUBSTANCE ABUSE","SCIE, SSCI","1,443","3.7"," 10/55 ","4.2","Q1","3.5","0.6","0.93"," 16/55 ","Q2","Q1","82.7","71.82","0.003","0.737","1.815","Q1",
"Crop Protection","CROP PROT","0261-2194","1873-6904","AGRONOMY","SCIE","12,850","2.5"," 29/125 ","2.8","Q1","2.4","0.4","0.93"," 21/125 ","Q1","Q1","77.2","83.60","0.006","1.273","0.498","Q1",
"VETERINARY PARASITOLOGY","VET PARASITOL","0304-4017","1873-2550","PARASITOLOGY","SCIE","15,319","2"," 19/45 ","2.4","Q2","1.8","0.5","0.93"," 12/45 ","Q1","Q2","58.9","74.44","0.004","0.92","0.517","Q2",
"VETERINARY PARASITOLOGY","VET PARASITOL","0304-4017","1873-2550","VETERINARY SCIENCES","SCIE","15,319","2"," 43/167 ","2.4","Q1","1.8","0.5","0.93"," 37/168 ","Q1","Q2","74.6","78.27","0.004","0.92","0.517","Q1",
"Journal of Clinical Medicine","J CLIN MED","N/A","2077-0383","MEDICINE, GENERAL & INTERNAL","SCIE","75,455","3"," 58/325 ","3.4","Q1","2.8","0.7","0.92"," 58/329 ","Q1","Q1","82.3","82.52","0.139","30.317","0.844","Q1",
"GPS SOLUTIONS","GPS SOLUT","1080-5370","1521-1886","REMOTE SENSING","SCIE","5,970","4.5"," 13/62 ","4.7","Q2","3.7","1.1","0.91"," 22/62 ","Q2","Q1","79.8","65.32","0.005","1.157","1.013","Q2",
"JOURNAL OF THE PERIPHERAL NERVOUS SYSTEM","J PERIPHER NERV SYST","1085-9489","1529-8027","CLINICAL NEUROLOGY","SCIE","2,011","3.9"," 54/277 ","3.4","Q2","3.5","0.6","0.91"," 86/278 ","Q2","Q1","80.7","69.24","0.002","0.381","1.046","Q2",
"JOURNAL OF THE PERIPHERAL NERVOUS SYSTEM","J PERIPHER NERV SYST","1085-9489","1529-8027","NEUROSCIENCES","SCIE","2,011","3.9"," 92/310 ","3.4","Q2","3.5","0.6","0.91"," 111/310 ","Q2","Q2","70.5","64.35","0.002","0.381","1.046","Q2",
"TOXICOLOGY LETTERS","TOXICOL LETT","0378-4274","1879-3169","TOXICOLOGY","SCIE","14,314","2.9"," 49/106 ","3.2","Q2","2.8","0.7","0.91"," 27/106 ","Q2","Q2","54.2","75.00","0.007","1.514","0.66","Q2",
"Reproductive Medicine and Biology","REPROD MED BIOL","1445-5781","1447-0578","OBSTETRICS & GYNECOLOGY","SCIE","1,603","2.7"," 37/136 ","3.5","Q1","2.5","0.5","0.91"," 42/136 ","Q2","Q2","73.2","69.49","0.002","0.435","0.837","Q2",
"Reproductive Medicine and Biology","REPROD MED BIOL","1445-5781","1447-0578","REPRODUCTIVE BIOLOGY","SCIE","1,603","2.7"," 17/39 ","3.5","Q2","2.5","0.5","0.91"," 15/39 ","Q2","Q2","57.7","62.82","0.002","0.435","0.837","Q2",
"DERMATOLOGIC CLINICS","DERMATOL CLIN","0733-8635","1558-0520","DERMATOLOGY","SCIE","2,857","2.2"," 45/94 ","2.8","Q2","2.2","0.3","0.91"," 26/94 ","Q2","Q2","52.7","72.87","0.002","0.414","0.805","Q2",
"PROGRESS IN CARDIOVASCULAR DISEASES","PROG CARDIOVASC DIS","0033-0620","1873-1740","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","5,840","5.6"," 33/220 ","6.9","Q1","4.9","2.7","0.9"," 56/220 ","Q2","Q1","85.2","74.77","0.007","1.485","2.129","Q1",
"Diabetology & Metabolic Syndrome","DIABETOL METAB SYNDR","N/A","1758-5996","ENDOCRINOLOGY & METABOLISM","SCIE","4,571","3.4"," 72/186 ","4.1","Q2","3.4","0.8","0.89"," 59/186 ","Q2","Q2","61.6","68.55","0.005","1.179","1.001","Q2",
"AIAA JOURNAL","AIAA J","0001-1452","1533-385X","ENGINEERING, AEROSPACE","SCIE","26,105","2.1"," 14/52 ","2.5","Q2","1.8","0.5","0.89"," 11/52 ","Q1","Q2","74.0","79.81","0.013","2.823","0.642","Q1",
"Smart Materials and Structures","SMART MATER STRUCT","0964-1726","1361-665X","INSTRUMENTS & INSTRUMENTATION","SCIE","23,133","3.7"," 17/76 ","3.8","Q1","3.3","0.8","0.88"," 19/76 ","Q1","Q1","78.3","75.66","0.015","3.192","0.79","Q1",
"Smart Materials and Structures","SMART MATER STRUCT","0964-1726","1361-665X","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","23,133","3.7"," 176/438 ","3.8","Q2","3.3","0.8","0.88"," 132/438 ","Q1","Q2","59.9","69.98","0.015","3.192","0.79","Q2",
"Journal of Inorganic and Organometallic Polymers and Materials","J INORG ORGANOMET P","1574-1443","1574-1451","POLYMER SCIENCE","SCIE","8,270","3.9"," 31/94 ","3.5","Q2","3.6","1.3","0.86"," 21/94 ","Q1","Q2","67.6","78.19","0.006","1.39","0.427","Q2",
"REVIEWS IN THE NEUROSCIENCES","REV NEUROSCIENCE","0334-1763","2191-0200","NEUROSCIENCES","SCIE","3,212","3.4"," 116/310 ","4.5","Q2","3.4","0.6","0.86"," 125/310 ","Q2","Q2","62.7","59.84","0.003","0.594","1.078","Q2",
"JOURNAL OF ORTHOPAEDIC SCIENCE","J ORTHOP SCI","0949-2658","1436-2023","ORTHOPEDICS","SCIE","4,843","1.5"," 76/136 ","1.7","Q3","1.4","0.7","0.86"," 47/136 ","Q2","Q3","44.5","65.81","0.004","0.816","0.479","Q3",
"Archives of Womens Mental Health","ARCH WOMEN MENT HLTH","1434-1816","1435-1102","PSYCHIATRY","SCIE","4,991","3.2"," 88/276 ","4.1","Q2","3","0.4","0.85"," 96/276 ","Q2","Q2","68.3","65.40","0.005","1.015","1.248","Q2",
"JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY","J INT NEUROPSYCH SOC","1355-6177","1469-7661","CLINICAL NEUROLOGY","SCIE","7,278","2.6"," 118/277 ","2.8","Q2","2.5","0.5","0.85"," 96/278 ","Q2","Q2","57.6","65.65","0.004","0.972","0.953","Q2",
"JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY","J INT NEUROPSYCH SOC","1355-6177","1469-7661","NEUROSCIENCES","SCIE","7,278","2.6"," 176/310 ","2.8","Q3","2.5","0.5","0.85"," 126/310 ","Q2","Q3","43.4","59.52","0.004","0.972","0.953","Q2",
"JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY","J INT NEUROPSYCH SOC","1355-6177","1469-7661","PSYCHIATRY","SCIE","7,278","2.6"," 115/276 ","2.8","Q2","2.5","0.5","0.85"," 96/276 ","Q2","Q2","58.5","65.40","0.004","0.972","0.953","Q2",
"JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY","J INT NEUROPSYCH SOC","1355-6177","1469-7661","PSYCHOLOGY","SCIE","7,278","2.6"," 31/92 ","2.8","Q2","2.5","0.5","0.85"," 28/92 ","Q2","Q2","66.8","70.11","0.004","0.972","0.953","Q2",
"Pragmatic and Observational Research","PRAGMAT OBS RES","1179-7266","1179-7266","MEDICINE, GENERAL & INTERNAL","ESCI","223","2.3"," 87/325 ","3.1","Q1","2.2","0.3","0.85"," 66/329 ","Q1","Q2","73.4","80.09","0","0.069","0.805","Q1",
"INTERMETALLICS","INTERMETALLICS","0966-9795","1879-0216","CHEMISTRY, PHYSICAL","SCIE","15,668","4.3"," 70/178 ","4.2","Q2","4.1","1","0.84"," 54/178 ","Q1","Q2","61.0","69.94","0.009","1.887","0.768","Q2",
"INTERMETALLICS","INTERMETALLICS","0966-9795","1879-0216","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","15,668","4.3"," 151/438 ","4.2","Q2","4.1","1","0.84"," 142/438 ","Q1","Q2","65.6","67.69","0.009","1.887","0.768","Q2",
"INTERMETALLICS","INTERMETALLICS","0966-9795","1879-0216","METALLURGY & METALLURGICAL ENGINEERING","SCIE","15,668","4.3"," 15/90 ","4.2","Q1","4.1","1","0.84"," 16/91 ","Q1","Q1","83.9","82.97","0.009","1.887","0.768","Q1",
"Translational Lung Cancer Research","TRANSL LUNG CANCER R","2218-6751","2226-4477","ONCOLOGY","SCIE","5,629","4"," 95/322 ","4.3","Q2","3.8","0.7","0.84"," 102/322 ","Q2","Q2","70.7","68.48","0.01","2.259","1.288","Q2",
"Translational Lung Cancer Research","TRANSL LUNG CANCER R","2218-6751","2226-4477","RESPIRATORY SYSTEM","SCIE","5,629","4"," 22/100 ","4.3","Q1","3.8","0.7","0.84"," 34/101 ","Q2","Q1","78.5","66.83","0.01","2.259","1.288","Q1",
"Current Transplantation Reports","CURR TRANSPLANT REP","N/A","2196-3029","SURGERY","ESCI","471","2.4"," 73/290 ","N/A","N/A","2.3","0.1","0.84"," 98/290 ","Q2","Q2","75.0","66.38","0.001","0.222","N/A","N/A",
"Current Transplantation Reports","CURR TRANSPLANT REP","N/A","2196-3029","TRANSPLANTATION","ESCI","471","2.4"," 15/31 ","N/A","N/A","2.3","0.1","0.84"," 11/31 ","Q2","Q2","53.2","66.13","0.001","0.222","N/A","N/A",
"JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS","J OCUL PHARMACOL TH","1080-7683","1557-7732","OPHTHALMOLOGY","SCIE","2,769","1.9"," 44/95 ","3.4","Q1","1.8","0.4","0.84"," 40/95 ","Q2","Q2","54.2","58.42","0.002","0.372","0.758","Q2",
"JOURNAL OF OCULAR PHARMACOLOGY AND THERAPEUTICS","J OCUL PHARMACOL TH","1080-7683","1557-7732","PHARMACOLOGY & PHARMACY","SCIE","2,769","1.9"," 231/354 ","3.4","Q2","1.8","0.4","0.84"," 116/354 ","Q2","Q3","34.9","67.37","0.002","0.372","0.758","Q2",
"AMERICAN JOURNAL OF HUMAN BIOLOGY","AM J HUM BIOL","1042-0533","1520-6300","ANTHROPOLOGY","SSCI","4,006","1.6"," 31/139 ","2.2","Q1","1.3","0.5","0.84"," 51/139 ","Q2","Q1","78.1","63.67","0.003","0.654","0.577","Q2",
"AMERICAN JOURNAL OF HUMAN BIOLOGY","AM J HUM BIOL","1042-0533","1520-6300","BIOLOGY","SCIE","4,006","1.6"," 63/109 ","2.2","Q2","1.3","0.5","0.84"," 30/109 ","Q2","Q3","42.7","72.94","0.003","0.654","0.577","Q2",
"Empirical Musicology Review","EMPIR MUSICOL REV","1559-5749","1559-5749","MUSIC","ESCI","170","0.6"," N/A ","0.6","N/A","0.6","0.4","0.84"," 33/111 ","Q2","N/A","N/A","70.72","0","0.023","0.187","Q3",
"Smart Energy","SMART ENERGY-UK","2666-9552","2666-9552","ENERGY & FUELS","ESCI","433","5.4"," 64/170 ","5.4","Q2","4.8","1.2","0.83"," 69/173 ","Q2","Q2","62.6","60.40","0.001","0.129","0.975","Q2",
"ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS","ARCH BIOCHEM BIOPHYS","0003-9861","1096-0384","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","22,393","3.8"," 112/313 ","3.8","Q2","3.7","0.6","0.83"," 99/313 ","Q1","Q2","64.4","68.53","0.008","1.772","0.763","Q2",
"ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS","ARCH BIOCHEM BIOPHYS","0003-9861","1096-0384","BIOPHYSICS","SCIE","22,393","3.8"," 15/77 ","3.8","Q1","3.7","0.6","0.83"," 16/77 ","Q1","Q1","81.2","79.87","0.008","1.772","0.763","Q2",
"Journal of Patient Safety","J PATIENT SAF","1549-8417","1549-8425","HEALTH CARE SCIENCES & SERVICES","SCIE","2,074","1.7"," 106/174 ","1.8","Q3","1.7","0.8","0.83"," 67/175 ","Q2","Q3","39.4","62.00","0.004","0.916","0.595","Q3",
"Journal of Patient Safety","J PATIENT SAF","1549-8417","1549-8425","HEALTH POLICY & SERVICES","SSCI","2,074","1.7"," 76/118 ","1.8","Q3","1.7","0.8","0.83"," 51/119 ","Q2","Q3","36.0","57.56","0.004","0.916","0.595","Q3",
"JOURNAL OF PERINATAL MEDICINE","J PERINAT MED","0300-5577","1619-3997","OBSTETRICS & GYNECOLOGY","SCIE","3,452","1.7"," 77/136 ","1.9","Q3","1.7","0.3","0.83"," 49/136 ","Q2","Q3","43.8","64.34","0.004","0.812","0.573","Q3",
"JOURNAL OF PERINATAL MEDICINE","J PERINAT MED","0300-5577","1619-3997","PEDIATRICS","SCIE","3,452","1.7"," 78/186 ","1.9","Q2","1.7","0.3","0.83"," 63/186 ","Q2","Q2","58.3","66.40","0.004","0.812","0.573","Q2",
"Cancer Nanotechnology","CANCER NANOTECHNOL","1868-6958","1868-6966","NANOSCIENCE & NANOTECHNOLOGY","SCIE","998","4.5"," 61/140 ","5.1","Q2","4.3","1.3","0.82"," 50/140 ","Q2","Q2","56.8","64.64","0.001","0.155","0.771","Q2",
"Cancer Nanotechnology","CANCER NANOTECHNOL","1868-6958","1868-6966","ONCOLOGY","SCIE","998","4.5"," 78/322 ","5.1","Q1","4.3","1.3","0.82"," 109/322 ","Q2","Q1","75.9","66.30","0.001","0.155","0.771","Q3",
"SIGNAL PROCESSING-IMAGE COMMUNICATION","SIGNAL PROCESS-IMAGE","0923-5965","1879-2677","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","4,456","3.4"," 122/352 ","3.3","Q2","3.2","0.3","0.82"," 127/354 ","Q2","Q2","65.5","64.27","0.005","1.192","0.733","Q2",
"Neotropical Ichthyology","NEOTROP ICHTHYOL","1679-6225","N/A","ZOOLOGY","SCIE","1,805","2"," 27/180 ","1.8","Q2","1.5","0.3","0.82"," 54/180 ","Q2","Q1","85.3","70.28","0.001","0.237","0.415","Q2",
"JOURNAL OF MAMMALIAN EVOLUTION","J MAMM EVOL","1064-7554","1573-7055","ZOOLOGY","SCIE","1,202","1.6"," 52/180 ","2","Q1","1.5","0.8","0.82"," 54/180 ","Q2","Q2","71.4","70.28","0.001","0.289","0.614","Q1",
"Asiatic-IIUM Journal of English Language and Literature","ASIATIC","1985-3106","1985-3106","LITERATURE","ESCI","44","0.3"," N/A ","0.2","N/A","0.2","<0.1","0.82"," 79/199 ","Q2","N/A","N/A","60.55","0","0.013","0.074","Q4",
"JOURNAL OF VINYL & ADDITIVE TECHNOLOGY","J VINYL ADDIT TECHN","1083-5601","1548-0585","CHEMISTRY, APPLIED","SCIE","1,893","3.8"," 23/74 ","2.8","Q2","2.9","1.6","0.81"," 19/74 ","Q1","Q2","69.6","75.00","0.001","0.217","0.309","Q3",
"JOURNAL OF VINYL & ADDITIVE TECHNOLOGY","J VINYL ADDIT TECHN","1083-5601","1548-0585","MATERIALS SCIENCE, TEXTILES","SCIE","1,893","3.8"," 4/29 ","2.8","Q1","2.9","1.6","0.81"," 5/29 ","Q1","Q1","87.9","84.48","0.001","0.217","0.309","Q2",
"JOURNAL OF VINYL & ADDITIVE TECHNOLOGY","J VINYL ADDIT TECHN","1083-5601","1548-0585","POLYMER SCIENCE","SCIE","1,893","3.8"," 33/94 ","2.8","Q2","2.9","1.6","0.81"," 26/94 ","Q1","Q2","65.4","72.87","0.001","0.217","0.309","Q3",
"Heliyon","HELIYON","N/A","2405-8440","MULTIDISCIPLINARY SCIENCES","SCIE","53,911","3.4"," 28/134 ","3.9","Q1","3.2","0.7","0.81"," 37/135 ","Q2","Q1","79.5","72.96","0.06","13.093","0.614","Q2",
"International Journal of Speech-Language Pathology","INT J SPEECH-LANG PA","1754-9507","1754-9515","AUDIOLOGY & SPEECH-LANGUAGE PATHOLOGY","SCIE","1,886","1.4"," 19/35 ","2","Q2","1.1","0.6","0.81"," 17/35 ","Q2","Q3","47.1","52.86","0.002","0.335","0.521","Q2",
"International Journal of Speech-Language Pathology","INT J SPEECH-LANG PA","1754-9507","1754-9515","LINGUISTICS","SSCI","1,886","1.4"," 90/297 ","2","Q1","1.1","0.6","0.81"," 134/297 ","Q2","Q2","69.9","55.05","0.002","0.335","0.521","Q2",
"International Journal of Speech-Language Pathology","INT J SPEECH-LANG PA","1754-9507","1754-9515","REHABILITATION","SCIE, SSCI","1,886","1.4"," 102/169 ","2","Q2","1.1","0.6","0.81"," 78/169 ","Q2","Q3","39.9","54.14","0.002","0.335","0.521","Q2",
"OPERATIVE DENTISTRY","OPER DENT","0361-7734","1559-2863","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","4,431","1.4"," 95/157 ","2.7","Q2","1.2","0.6","0.81"," 68/157 ","Q2","Q3","39.8","57.01","0.002","0.445","0.523","Q2",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","28,202","3.2"," 15/44 ","3","Q2","3","0.9","0.8"," 16/44 ","Q2","Q2","67.0","64.77","0.013","2.734","0.444","Q2",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, PHYSICAL","SCIE","28,202","3.2"," 87/178 ","3","Q3","3","0.9","0.8"," 61/178 ","Q2","Q2","51.4","66.01","0.013","2.734","0.444","Q3",
"AEU-INTERNATIONAL JOURNAL OF ELECTRONICS AND COMMUNICATIONS","AEU-INT J ELECTRON C","1434-8411","1618-0399","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","7,354","3"," 136/352 ","2.6","Q2","2.3","0.7","0.8"," 132/354 ","Q2","Q2","61.5","62.85","0.007","1.506","0.415","Q3",
"AEU-INTERNATIONAL JOURNAL OF ELECTRONICS AND COMMUNICATIONS","AEU-INT J ELECTRON C","1434-8411","1618-0399","TELECOMMUNICATIONS","SCIE","7,354","3"," 53/119 ","2.6","Q3","2.3","0.7","0.8"," 52/119 ","Q2","Q2","55.9","56.72","0.007","1.506","0.415","Q3",
"Seminars in Plastic Surgery","SEMIN PLAST SURG","1535-2188","1536-0067","SURGERY","SCIE","1,580","2.3"," 79/290 ","2.9","Q1","2.3","<0.1","0.8"," 107/290 ","Q2","Q2","72.9","63.28","0.001","0.28","0.806","Q2",
"LINEAR ALGEBRA AND ITS APPLICATIONS","LINEAR ALGEBRA APPL","0024-3795","1873-1856","MATHEMATICS","SCIE","12,244","1"," 117/489 ","1.1","Q1","0.9","0.3","0.8"," 141/489 ","Q2","Q1","76.2","71.27","0.01","2.29","0.643","Q2",
"LINEAR ALGEBRA AND ITS APPLICATIONS","LINEAR ALGEBRA APPL","0024-3795","1873-1856","MATHEMATICS, APPLIED","SCIE","12,244","1"," 181/331 ","1.1","Q2","0.9","0.3","0.8"," 123/331 ","Q2","Q3","45.5","62.99","0.01","2.29","0.643","Q2",
"International Journal of Tourism Cities","INT J TOUR CITIES","2056-5607","2056-5615","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","1,142","3"," 40/139 ","3.3","Q2","2.6","0.4","0.79"," 51/139 ","Q2","Q2","71.6","63.67","0.001","0.272","0.547","Q2",
"STATISTICA SINICA","STAT SINICA","1017-0405","1996-8507","STATISTICS & PROBABILITY","SCIE","3,815","1.5"," 43/168 ","1.5","Q2","1.4","0.5","0.79"," 37/168 ","Q1","Q2","74.7","78.27","0.006","1.282","1.338","Q1",
"WORLD JOURNAL OF GASTROENTEROLOGY","WORLD J GASTROENTERO","1007-9327","2219-2840","GASTROENTEROLOGY & HEPATOLOGY","SCIE","49,945","4.3"," 29/143 ","5.1","Q1","4.2","1.1","0.78"," 48/143 ","Q2","Q1","80.1","66.78","0.025","5.395","1.157","Q2",
"Phenomics","PHENOMICS","2730-583X","2730-5848","GENETICS & HEREDITY","ESCI","284","3.7"," 52/191 ","3.7","Q2","3.4","1.3","0.78"," 77/191 ","Q2","Q2","73.0","59.95","0.001","0.122","1.161","Q2",
"Surveillance & Society","SURVEILL SOC","1477-7487","1477-7487","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","1,342","1.6"," 81/263 ","2.1","Q2","1.3","0.7","0.78"," 96/263 ","Q2","Q2","69.4","63.69","0.001","0.248","0.682","Q2",
"Journal of Logical and Algebraic Methods in Programming","J LOG ALGEBR METHODS","2352-2208","2352-2216","COMPUTER SCIENCE, THEORY & METHODS","SCIE","310","0.7"," 104/143 ","0.7","Q4","0.5","0.3","0.78"," 45/143 ","Q2","Q3","27.6","68.88","0.001","0.138","0.28","Q4",
"Journal of Logical and Algebraic Methods in Programming","J LOG ALGEBR METHODS","2352-2208","2352-2216","LOGIC","SCIE","310","0.7"," 4/25 ","0.7","Q1","0.5","0.3","0.78"," 8/25 ","Q2","Q1","86.0","70.00","0.001","0.138","0.28","Q4",
"Nexus Network Journal","NEXUS NETW J","1590-5896","1522-4600","ARCHITECTURE","AHCI","426","0.7"," N/A ","0.7","N/A","0.5","0.2","0.78"," 23/97 ","Q1","N/A","N/A","76.80","0","0.059","0.133","Q2",
"Nexus Network Journal","NEXUS NETW J","1590-5896","1522-4600","HISTORY & PHILOSOPHY OF SCIENCE","SCIE","426","0.7"," 44/104 ","0.7","Q2","0.5","0.2","0.78"," 35/104 ","Q1","Q2","58.2","66.83","0","0.059","0.133","Q4",
"Africa Review","AFR REV-ABINGDON","0974-4053","0974-4061","AREA STUDIES","ESCI","83","0.2"," 138/176 ","0.5","Q3","0.2","0.2","0.78"," 81/176 ","Q2","Q4","21.9","54.26","0","0.014","0.108","Q4",
"CANADIAN FAMILY PHYSICIAN","CAN FAM PHYSICIAN","0008-350X","1715-5258","MEDICINE, GENERAL & INTERNAL","SCIE","4,626","2.4"," 80/325 ","3.5","Q1","2.1","2","0.77"," 75/329 ","Q1","Q1","75.5","77.36","0.004","0.81","1.127","Q1",
"CANADIAN FAMILY PHYSICIAN","CAN FAM PHYSICIAN","0008-350X","1715-5258","PRIMARY HEALTH CARE","SCIE","4,626","2.4"," 11/30 ","3.5","Q1","2.1","2","0.77"," 24/30 ","Q1","Q2","65.0","21.67","0.004","0.81","1.127","Q1",
"JOURNAL OF APPLIED POULTRY RESEARCH","J APPL POULTRY RES","1056-6171","1537-0437","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","3,335","1.6"," 34/80 ","1.8","Q2","1.4","0.6","0.77"," 27/80 ","Q2","Q2","58.1","66.88","0.001","0.268","0.299","Q2",
"JOURNAL OF GENE MEDICINE","J GENE MED","1099-498X","1521-2254","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","2,554","3.2"," 75/174 ","3.1","Q3","3.1","0.8","0.76"," 68/174 ","Q2","Q2","57.2","61.21","0.002","0.419","0.646","Q2",
"JOURNAL OF GENE MEDICINE","J GENE MED","1099-498X","1521-2254","GENETICS & HEREDITY","SCIE","2,554","3.2"," 68/191 ","3.1","Q2","3.1","0.8","0.76"," 82/191 ","Q2","Q2","64.7","57.33","0.002","0.419","0.646","Q3",
"JOURNAL OF GENE MEDICINE","J GENE MED","1099-498X","1521-2254","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","2,554","3.2"," 81/189 ","3.1","Q2","3.1","0.8","0.76"," 74/189 ","Q2","Q2","57.4","61.11","0.002","0.419","0.646","Q3",
"OCCUPATIONAL MEDICINE-OXFORD","OCCUP MED-OXFORD","0962-7480","1471-8405","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","4,536","2.4"," 163/403 ","2.8","Q2","2.3","0.2","0.76"," 160/403 ","Q2","Q2","59.7","60.42","0.003","0.583","0.806","Q2",
"Journal of Industrial Textiles","J IND TEXT","1528-0837","1530-8057","MATERIALS SCIENCE, TEXTILES","SCIE","3,575","2.2"," 7/29 ","2.7","Q1","2.1","0.3","0.76"," 7/29 ","Q1","Q1","77.6","77.59","0.003","0.668","0.381","Q1",
"ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA","ENTOMOL EXP APPL","0013-8703","1570-7458","ENTOMOLOGY","SCIE","5,712","1.4"," 46/109 ","2.1","Q2","1.3","0.7","0.76"," 36/109 ","Q2","Q2","58.3","67.43","0.002","0.432","0.499","Q2",
"Forensic Sciences Research","FOREN SCI RES","2096-1790","2471-1411","MEDICINE, LEGAL","ESCI","698","1.4"," 13/23 ","2.5","Q1","1.2","0.2","0.76"," 12/23 ","Q3","Q3","45.7","50.00","0.001","0.301","0.681","Q1",
"JOURNAL OF APPLIED ANIMAL WELFARE SCIENCE","J APPL ANIM WELF SCI","1088-8705","1532-7604","VETERINARY SCIENCES","SCIE","1,402","1.4"," 73/167 ","1.6","Q2","1.3","0.2","0.76"," 59/168 ","Q2","Q2","56.6","65.18","0.001","0.153","0.308","Q2",
"Cogent Social Sciences","COGENT SOC SCI","2331-1886","2331-1886","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","1,920","1.3"," 103/263 ","1.7","Q2","1.2","0.3","0.76"," 101/263 ","Q2","Q2","61.0","61.79","0.002","0.539","0.353","Q3",
"Journal of Mathematical Behavior","J MATH BEHAV","0732-3123","1873-8028","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,387","1"," 428/756 ","1.5","Q2","0.9","0.3","0.76"," 327/756 ","Q2","Q3","43.5","56.81","0.001","0.292","0.547","Q2",
"Opuscula Mathematica","OPUSC MATH","1232-9274","2300-6919","MATHEMATICS","ESCI","367","1"," 117/489 ","0.9","Q2","0.9","0.2","0.76"," 156/489 ","Q2","Q1","76.2","68.20","0.001","0.134","0.346","Q3",
"Journal of Internet Commerce","J INTERNET COMMER","1533-2861","1533-287X","BUSINESS","ESCI","1,035","4.1"," 87/302 ","5.5","Q2","4","<0.1","0.75"," 115/302 ","Q2","Q2","71.4","62.09","0.001","0.168","0.812","Q2",
"NATURAL RESOURCES FORUM","NAT RESOUR FORUM","0165-0203","1477-8947","ENVIRONMENTAL SCIENCES","SCIE","1,370","3.5"," 146/358 ","3.8","Q2","3.3","0.8","0.75"," 137/359 ","Q2","Q2","59.4","61.98","0.001","0.116","0.623","Q2",
"NATURAL RESOURCES FORUM","NAT RESOUR FORUM","0165-0203","1477-8947","ENVIRONMENTAL STUDIES","SSCI","1,370","3.5"," 59/182 ","3.8","Q2","3.3","0.8","0.75"," 84/184 ","Q2","Q2","67.9","54.62","0.001","0.116","0.623","Q3",
"Canadian Journal of Occupational Therapy-Revue Canadienne d Ergotherapie","CAN J OCCUP THER","0008-4174","1911-9828","REHABILITATION","SCIE, SSCI","1,418","1.6"," 78/169 ","1.7","Q3","1.5","0.5","0.75"," 87/169 ","Q3","Q2","54.1","48.82","0.001","0.142","0.413","Q3",
"Engineering Construction and Architectural Management","ENG CONSTR ARCHIT MA","0969-9988","1365-232X","ENGINEERING, CIVIL","SCIE","5,843","3.6"," 41/181 ","4.2","Q1","3","0.5","0.74"," 54/181 ","Q2","Q1","77.6","70.44","0.004","0.962","0.526","Q2",
"Engineering Construction and Architectural Management","ENG CONSTR ARCHIT MA","0969-9988","1365-232X","ENGINEERING, INDUSTRIAL","SCIE","5,843","3.6"," 25/69 ","4.2","Q2","3","0.5","0.74"," 26/69 ","Q2","Q2","64.5","63.04","0.004","0.962","0.526","Q3",
