"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION","STRUCT MULTIDISCIP O","1615-147X","1615-1488","ENGINEERING, MULTIDISCIPLINARY","SCIE","15,057","3.6"," 31/179 ","4.1","Q1","3.1","1.1","0.96"," 36/180 ","Q1","Q1","83.0","80.28","0.013","2.742","0.923","Q1",
"STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION","STRUCT MULTIDISCIP O","1615-147X","1615-1488","MECHANICS","SCIE","15,057","3.6"," 34/170 ","4.1","Q1","3.1","1.1","0.96"," 39/170 ","Q1","Q1","80.3","77.35","0.013","2.742","0.923","Q1",
"JOURNAL OF PETROLOGY","J PETROL","0022-3530","1460-2415","GEOCHEMISTRY & GEOPHYSICS","SCIE","16,236","3.5"," 17/101 ","4.4","Q1","3.2","1","0.96"," 22/101 ","Q1","Q1","83.7","78.71","0.007","1.519","1.831","Q1",
"JOURNAL OF CRYPTOLOGY","J CRYPTOL","0933-2790","1432-1378","COMPUTER SCIENCE, THEORY & METHODS","SCIE","1,940","2.3"," 52/143 ","2.6","Q2","2.2","0.4","0.96"," 29/143 ","Q1","Q2","64.0","80.07","0.002","0.349","1.054","Q1",
"JOURNAL OF CRYPTOLOGY","J CRYPTOL","0933-2790","1432-1378","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,940","2.3"," 175/352 ","2.6","Q2","2.2","0.4","0.96"," 106/354 ","Q1","Q2","50.4","70.20","0.002","0.349","1.054","Q1",
"JOURNAL OF CRYPTOLOGY","J CRYPTOL","0933-2790","1432-1378","MATHEMATICS, APPLIED","SCIE","1,940","2.3"," 41/331 ","2.6","Q1","2.2","0.4","0.96"," 90/331 ","Q1","Q1","87.8","72.96","0.002","0.349","1.054","Q1",
"Topics in Stroke Rehabilitation","TOP STROKE REHABIL","1074-9357","1945-5119","REHABILITATION","SCIE","2,755","2.2"," 29/169 ","2.9","Q1","2.1","0.4","0.96"," 56/169 ","Q2","Q1","83.1","67.16","0.002","0.523","0.818","Q1",
"BULLETIN OF VOLCANOLOGY","B VOLCANOL","0258-8900","1432-0819","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","5,341","3.6"," 57/253 ","2.9","Q2","3.1","0.8","0.95"," 59/253 ","Q1","Q1","77.7","76.88","0.003","0.738","1.037","Q1",
"Head & Neck Pathology","HEAD NECK PATHOL","1936-055X","1936-0568","PATHOLOGY","ESCI","3,430","3.2"," 25/88 ","2.8","Q2","2.9","0.4","0.95"," 28/88 ","Q2","Q2","72.2","68.75","0.004","0.855","0.719","Q2",
"DISPLAYS","DISPLAYS","0141-9382","1872-7387","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","2,270","3.7"," 14/59 ","3.4","Q2","2.8","0.7","0.94"," 19/59 ","Q1","Q1","77.1","68.64","0.002","0.359","0.579","Q3",
"DISPLAYS","DISPLAYS","0141-9382","1872-7387","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,270","3.7"," 112/352 ","3.4","Q2","2.8","0.7","0.94"," 111/354 ","Q1","Q2","68.3","68.79","0.002","0.359","0.579","Q2",
"DISPLAYS","DISPLAYS","0141-9382","1872-7387","INSTRUMENTS & INSTRUMENTATION","SCIE","2,270","3.7"," 17/76 ","3.4","Q2","2.8","0.7","0.94"," 17/76 ","Q1","Q1","78.3","78.29","0.002","0.359","0.579","Q2",
"DISPLAYS","DISPLAYS","0141-9382","1872-7387","OPTICS","SCIE","2,270","3.7"," 30/119 ","3.4","Q2","2.8","0.7","0.94"," 35/120 ","Q1","Q2","75.2","71.25","0.002","0.359","0.579","Q2",
"Journal of Eating Disorders","J EAT DISORD","2050-2974","2050-2974","NUTRITION & DIETETICS","SCIE","3,027","3.5"," 40/114 ","4","Q2","3","1","0.94"," 28/114 ","Q1","Q2","65.4","75.88","0.004","0.968","1.084","Q2",
"Journal of Eating Disorders","J EAT DISORD","2050-2974","2050-2974","PSYCHIATRY","SCIE","3,027","3.5"," 75/276 ","4","Q2","3","1","0.94"," 81/276 ","Q1","Q2","73.0","70.83","0.004","0.968","1.084","Q2",
"Journal of Eating Disorders","J EAT DISORD","2050-2974","2050-2974","PSYCHOLOGY, CLINICAL","SSCI","3,027","3.5"," 28/180 ","4","Q1","3","1","0.94"," 52/180 ","Q1","Q1","84.7","71.39","0.004","0.968","1.084","Q2",
"Industry and Higher Education","IND HIGHER EDUC","0950-4222","2043-6858","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,014","1.9"," 212/756 ","1.9","Q2","1.7","0.3","0.94"," 255/756 ","Q2","Q2","72.0","66.34","0.001","0.174","0.33","Q3",
"Topics in Spinal Cord Injury Rehabilitation","TOP SPINAL CORD INJ","1082-0744","1945-5763","REHABILITATION","ESCI","1,102","2.4"," 23/169 ","2.4","Q2","2.4","0.3","0.93"," 59/169 ","Q2","Q1","86.7","65.38","0.001","0.279","0.864","Q1",
"PROCEEDINGS OF THE COMBUSTION INSTITUTE","P COMBUST INST","1540-7489","1873-2704","ENERGY & FUELS","SCIE","20,615","5.3"," 68/170 ","5.3","Q2","4.4","2","0.92"," 65/173 ","Q1","Q2","60.3","62.72","0.012","2.678","1.105","Q2",
"PROCEEDINGS OF THE COMBUSTION INSTITUTE","P COMBUST INST","1540-7489","1873-2704","ENGINEERING, CHEMICAL","SCIE","20,615","5.3"," 33/170 ","5.3","Q1","4.4","2","0.92"," 31/171 ","Q1","Q1","80.9","82.16","0.012","2.678","1.105","Q1",
"PROCEEDINGS OF THE COMBUSTION INSTITUTE","P COMBUST INST","1540-7489","1873-2704","ENGINEERING, MECHANICAL","SCIE","20,615","5.3"," 17/180 ","5.3","Q1","4.4","2","0.92"," 35/180 ","Q1","Q1","90.8","80.83","0.012","2.678","1.105","Q1",
"PROCEEDINGS OF THE COMBUSTION INSTITUTE","P COMBUST INST","1540-7489","1873-2704","THERMODYNAMICS","SCIE","20,615","5.3"," 11/76 ","5.3","Q1","4.4","2","0.92"," 17/76 ","Q1","Q1","86.2","78.29","0.012","2.678","1.105","Q1",
"IEEE MICRO","IEEE MICRO","0272-1732","1937-4143","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","2,618","2.8"," 23/59 ","4.7","Q1","2.7","0.8","0.92"," 20/59 ","Q1","Q2","61.9","66.95","0.003","0.699","1.282","Q1",
"IEEE MICRO","IEEE MICRO","0272-1732","1937-4143","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","2,618","2.8"," 41/131 ","4.7","Q1","2.7","0.8","0.92"," 31/131 ","Q1","Q2","69.1","76.72","0.003","0.699","1.282","Q1",
"Journal of Earth Science","J EARTH SCI-CHINA","1674-487X","1867-111X","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","3,098","4.1"," 40/253 ","3.2","Q2","3.7","1.1","0.91"," 65/253 ","Q2","Q1","84.4","74.51","0.004","0.765","0.769","Q2",
"Sports","SPORTS","N/A","2075-4663","SPORT SCIENCES","ESCI","3,184","2.2"," 45/127 ","2.8","Q2","2","0.6","0.91"," 41/127 ","Q2","Q2","65.0","68.11","0.005","1.132","0.653","Q2",
"Dolomites Research Notes on Approximation","DOLOMIT RES NOTES AP","2035-6803","2035-6803","MATHEMATICS","ESCI","126","0.6"," 263/489 ","0.7","Q2","0.6","0.3","0.91"," 104/489 ","Q1","Q3","46.3","78.83","0","0.068","0.333","Q3",
"NEUROCHEMISTRY INTERNATIONAL","NEUROCHEM INT","0197-0186","1872-9754","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","10,286","4.4"," 82/313 ","3.8","Q2","4.4","0.8","0.9"," 87/313 ","Q2","Q2","74.0","72.36","0.007","1.453","0.8","Q2",
"NEUROCHEMISTRY INTERNATIONAL","NEUROCHEM INT","0197-0186","1872-9754","NEUROSCIENCES","SCIE","10,286","4.4"," 73/310 ","3.8","Q2","4.4","0.8","0.9"," 114/310 ","Q2","Q1","76.6","63.39","0.007","1.453","0.8","Q3",
"SKIN PHARMACOLOGY AND PHYSIOLOGY","SKIN PHARMACOL PHYS","1660-5527","1660-5535","DERMATOLOGY","SCIE","2,310","2.8"," 32/94 ","3.6","Q1","2.6","0.5","0.9"," 28/94 ","Q2","Q2","66.5","70.74","0.001","0.241","0.728","Q2",
"SKIN PHARMACOLOGY AND PHYSIOLOGY","SKIN PHARMACOL PHYS","1660-5527","1660-5535","PHARMACOLOGY & PHARMACY","SCIE","2,310","2.8"," 158/354 ","3.6","Q2","2.6","0.5","0.9"," 101/354 ","Q2","Q2","55.5","71.61","0.001","0.241","0.728","Q2",
"PEDIATRIC PULMONOLOGY","PEDIATR PULM","8755-6863","1099-0496","PEDIATRICS","SCIE","9,803","2.7"," 38/186 ","2.8","Q2","2.3","0.6","0.9"," 56/186 ","Q2","Q1","79.8","70.16","0.012","2.672","0.848","Q2",
"PEDIATRIC PULMONOLOGY","PEDIATR PULM","8755-6863","1099-0496","RESPIRATORY SYSTEM","SCIE","9,803","2.7"," 43/100 ","2.8","Q2","2.3","0.6","0.9"," 29/101 ","Q2","Q2","57.5","71.78","0.012","2.672","0.848","Q2",
"Teoria de la Educacion","TEOR EDUC","1130-3743","2386-5660","EDUCATION & EDUCATIONAL RESEARCH","ESCI","279","1.5"," 300/756 ","1.5","Q2","1.4","0.4","0.9"," 270/756 ","Q2","Q2","60.4","64.35","0","0.098","0.485","Q2",
"CLINICAL AND EXPERIMENTAL ALLERGY","CLIN EXP ALLERGY","0954-7894","1365-2222","ALLERGY","SCIE","10,940","6.3"," 5/39 ","5.2","Q1","5.9","1.6","0.89"," 9/39 ","Q1","Q1","88.5","78.21","0.007","1.527","1.466","Q1",
"CLINICAL AND EXPERIMENTAL ALLERGY","CLIN EXP ALLERGY","0954-7894","1365-2222","IMMUNOLOGY","SCIE","10,940","6.3"," 31/181 ","5.2","Q2","5.9","1.6","0.89"," 53/181 ","Q1","Q1","83.1","70.99","0.007","1.527","1.466","Q2",
"CRITICAL REVIEWS IN ONCOLOGY HEMATOLOGY","CRIT REV ONCOL HEMAT","1040-8428","1879-0461","HEMATOLOGY","SCIE","11,380","5.5"," 15/97 ","5.3","Q1","5.4","0.8","0.88"," 26/97 ","Q2","Q1","85.1","73.71","0.012","2.526","1.379","Q1",
"CRITICAL REVIEWS IN ONCOLOGY HEMATOLOGY","CRIT REV ONCOL HEMAT","1040-8428","1879-0461","ONCOLOGY","SCIE","11,380","5.5"," 59/322 ","5.3","Q1","5.4","0.8","0.88"," 96/322 ","Q2","Q1","81.8","70.34","0.012","2.526","1.379","Q1",
"STEM CELLS AND DEVELOPMENT","STEM CELLS DEV","1547-3287","1557-8534","CELL & TISSUE ENGINEERING","SCIE","6,889","2.5"," 23/31 ","4.4","Q2","2.4","0.4","0.88"," 12/31 ","Q2","Q3","27.4","62.90","0.003","0.709","0.961","Q2",
"STEM CELLS AND DEVELOPMENT","STEM CELLS DEV","1547-3287","1557-8534","HEMATOLOGY","SCIE","6,889","2.5"," 41/97 ","4.4","Q1","2.4","0.4","0.88"," 26/97 ","Q2","Q2","58.2","73.71","0.003","0.709","0.961","Q2",
"STEM CELLS AND DEVELOPMENT","STEM CELLS DEV","1547-3287","1557-8534","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","6,889","2.5"," 101/189 ","4.4","Q2","2.4","0.4","0.88"," 59/189 ","Q2","Q3","46.8","69.05","0.003","0.709","0.961","Q2",
"STEM CELLS AND DEVELOPMENT","STEM CELLS DEV","1547-3287","1557-8534","TRANSPLANTATION","SCIE","6,889","2.5"," 14/31 ","4.4","Q1","2.4","0.4","0.88"," 10/31 ","Q2","Q2","56.5","69.35","0.003","0.709","0.961","Q2",
"Breastfeeding Medicine","BREASTFEED MED","1556-8253","1556-8342","OBSTETRICS & GYNECOLOGY","SCIE","2,765","2.1"," 57/136 ","2.9","Q2","1.9","0.5","0.88"," 45/136 ","Q2","Q2","58.5","67.28","0.003","0.682","0.821","Q2",
"Breastfeeding Medicine","BREASTFEED MED","1556-8253","1556-8342","PEDIATRICS","SCIE","2,765","2.1"," 59/186 ","2.9","Q1","1.9","0.5","0.88"," 59/186 ","Q2","Q2","68.5","68.55","0.003","0.682","0.821","Q2",
"JOURNAL OF PHARMACEUTICAL SCIENCES","J PHARM SCI-US","0022-3549","1520-6017","CHEMISTRY, MEDICINAL","SCIE","26,522","3.7"," 29/72 ","3.5","Q2","3.3","1.4","0.87"," 28/72 ","Q2","Q2","60.4","61.81","0.009","2.008","0.597","Q2",
"JOURNAL OF PHARMACEUTICAL SCIENCES","J PHARM SCI-US","0022-3549","1520-6017","CHEMISTRY, MULTIDISCIPLINARY","SCIE","26,522","3.7"," 84/230 ","3.5","Q2","3.3","1.4","0.87"," 69/231 ","Q2","Q2","63.7","70.35","0.009","2.008","0.597","Q2",
"JOURNAL OF PHARMACEUTICAL SCIENCES","J PHARM SCI-US","0022-3549","1520-6017","PHARMACOLOGY & PHARMACY","SCIE","26,522","3.7"," 90/354 ","3.5","Q2","3.3","1.4","0.87"," 109/354 ","Q2","Q2","74.7","69.35","0.009","2.008","0.597","Q2",
"Echo Research and Practice","ECHO RES PRACT","2055-0464","2055-0464","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","507","3.2"," 62/220 ","3.2","Q2","2.5","0.4","0.87"," 64/220 ","Q2","Q2","72.0","71.14","0.001","0.21","1.043","Q2",
"FISHERIES","FISHERIES","0363-2415","1548-8446","FISHERIES","SCIE","2,687","2.4"," 15/62 ","2.7","Q1","2.2","0.5","0.87"," 16/62 ","Q2","Q1","76.6","75.00","0.001","0.265","0.777","Q1",
"Eye & Contact Lens-Science and Clinical Practice","EYE CONTACT LENS","1542-2321","1542-233X","OPHTHALMOLOGY","SCIE","2,793","2"," 38/95 ","2.3","Q2","1.8","0.6","0.87"," 38/95 ","Q2","Q2","60.5","60.53","0.003","0.655","0.627","Q2",
"Frontiers in Genome Editing","FRONT GENOME EDIT","N/A","2673-3439","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","ESCI","627","4.9"," 26/174 ","4.6","Q1","4.5","0.7","0.86"," 50/174 ","Q2","Q1","85.3","71.55","0.001","0.276","1.191","Q1",
"Frontiers in Genome Editing","FRONT GENOME EDIT","N/A","2673-3439","GENETICS & HEREDITY","ESCI","627","4.9"," 27/191 ","4.6","Q1","4.5","0.7","0.86"," 64/191 ","Q2","Q1","86.1","66.75","0.001","0.276","1.191","Q2",
"INDUSTRIAL MANAGEMENT & DATA SYSTEMS","IND MANAGE DATA SYST","0263-5577","1758-5783","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","7,848","4.2"," 41/169 ","5.4","Q1","3.7","0.8","0.86"," 60/169 ","Q2","Q1","76.0","64.79","0.004","0.943","0.898","Q2",
"INDUSTRIAL MANAGEMENT & DATA SYSTEMS","IND MANAGE DATA SYST","0263-5577","1758-5783","ENGINEERING, INDUSTRIAL","SCIE","7,848","4.2"," 17/69 ","5.4","Q1","3.7","0.8","0.86"," 20/69 ","Q2","Q1","76.1","71.74","0.004","0.943","0.898","Q2",
"ECOLOGY AND SOCIETY","ECOL SOC","1708-3087","N/A","ECOLOGY","SCIE","13,547","3.6"," 46/195 ","4.5","Q1","3.5","0.7","0.86"," 64/195 ","Q2","Q1","76.7","67.44","0.008","1.749","1.284","Q1",
"ECOLOGY AND SOCIETY","ECOL SOC","1708-3087","N/A","ENVIRONMENTAL STUDIES","SSCI","13,547","3.6"," 56/182 ","4.5","Q2","3.5","0.7","0.86"," 73/184 ","Q2","Q2","69.5","60.60","0.008","1.749","1.284","Q2",
"International Journal of Optimization and Control-Theories & Applications-IJOCTA","INT J OPTIMIZ CONTRO","2146-0957","2146-5703","MATHEMATICS, APPLIED","ESCI","295","2.2"," 46/331 ","N/A","N/A","1.9","0.8","0.86"," 106/331 ","Q2","Q1","86.3","68.13","0","0.067","N/A","N/A",
"Police Practice and Research","POLICE PRACT RES","1561-4263","1477-271X","CRIMINOLOGY & PENOLOGY","ESCI","1,056","1.4"," 51/113 ","1.8","Q2","1.3","0.6","0.86"," 48/113 ","Q2","Q2","55.3","57.96","0.001","0.289","0.527","Q3",
"Journal of Topology","J TOPOL","1753-8416","1753-8424","MATHEMATICS","SCIE","696","0.8"," 178/489 ","1.1","Q1","0.7","0.1","0.86"," 115/489 ","Q1","Q2","63.7","76.58","0.003","0.633","1.688","Q1",
"Water Science and Engineering","WATER SCI ENG","1674-2370","2405-8106","WATER RESOURCES","ESCI","1,246","3.7"," 31/127 ","3.4","Q2","3.4","1.9","0.85"," 32/127 ","Q2","Q1","76.0","75.20","0.001","0.195","0.591","Q2",
"JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY","J NEUROPATH EXP NEUR","0022-3069","1554-6578","CLINICAL NEUROLOGY","SCIE","9,153","3.2"," 80/277 ","3.1","Q2","2.9","0.8","0.85"," 96/278 ","Q2","Q2","71.3","65.65","0.005","1.004","1.072","Q2",
"JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY","J NEUROPATH EXP NEUR","0022-3069","1554-6578","NEUROSCIENCES","SCIE","9,153","3.2"," 128/310 ","3.1","Q3","2.9","0.8","0.85"," 126/310 ","Q2","Q2","58.9","59.52","0.005","1.004","1.072","Q2",
"JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY","J NEUROPATH EXP NEUR","0022-3069","1554-6578","PATHOLOGY","SCIE","9,153","3.2"," 25/88 ","3.1","Q2","2.9","0.8","0.85"," 34/88 ","Q2","Q2","72.2","61.93","0.005","1.004","1.072","Q1",
"Journal of Functional Morphology and Kinesiology","J FUNCT MORPHOL KIN","N/A","2411-5142","SPORT SCIENCES","ESCI","1,157","2.6"," 31/127 ","N/A","N/A","2.4","0.5","0.85"," 53/127 ","Q2","Q1","76.0","58.66","0.002","0.417","N/A","N/A",
"EUROPEAN JOURNAL OF SOIL SCIENCE","EUR J SOIL SCI","1351-0754","1365-2389","SOIL SCIENCE","SCIE","9,004","4"," 13/49 ","4.9","Q1","3.6","0.7","0.84"," 15/49 ","Q2","Q2","74.5","70.41","0.005","1.161","1.025","Q1",
"High-Confidence Computing","HIGH-CONFID COMPUT","N/A","2667-2952","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","149","3.2"," 93/249 ","3.2","Q2","2.9","0.5","0.84"," 91/251 ","Q2","Q2","62.9","63.94","0","0.042","0.575","Q2",
"Journal of Public Affairs","J PUBLIC AFF","1472-3891","1479-1854","PUBLIC ADMINISTRATION","ESCI","2,838","2.7"," 23/91 ","2.6","Q2","2.6","0.2","0.84"," 40/91 ","Q2","Q2","75.3","56.59","0.003","0.76","0.437","Q3",
"Regional Sustainability","REG SUSTAIN","2097-0129","2666-660X","ENVIRONMENTAL SCIENCES","ESCI","349","4.3"," 105/358 ","4.4","Q2","4","1.2","0.83"," 113/359 ","Q2","Q2","70.8","68.66","0","0.082","0.654","Q2",
"Regional Sustainability","REG SUSTAIN","2097-0129","2666-660X","ENVIRONMENTAL STUDIES","ESCI","349","4.3"," 43/182 ","4.4","Q2","4","1.2","0.83"," 74/184 ","Q2","Q1","76.6","60.05","0","0.082","0.654","Q3",
"DNA REPAIR","DNA REPAIR","1568-7864","1568-7856","GENETICS & HEREDITY","SCIE","5,924","3"," 77/191 ","3.7","Q2","2.9","0.6","0.83"," 66/191 ","Q2","Q2","59.9","65.71","0.008","1.676","1.532","Q1",
"DNA REPAIR","DNA REPAIR","1568-7864","1568-7856","TOXICOLOGY","SCIE","5,924","3"," 44/106 ","3.7","Q2","2.9","0.6","0.83"," 34/106 ","Q2","Q2","59.0","68.40","0.008","1.676","1.532","Q1",
"Journal of the American College of Emergency Physicians Open","JACEP OPEN","N/A","2688-1152","EMERGENCY MEDICINE","ESCI","1,104","1.6"," 27/54 ","1.9","Q3","1.6","0.5","0.83"," 21/54 ","Q2","Q2","50.9","62.04","0.003","0.663","0.672","Q2",
"PATHOLOGICA","PATHOLOGICA","0031-2983","1591-951X","PATHOLOGY","ESCI","882","4.4"," 14/88 ","3.5","Q2","4.4","0.7","0.82"," 36/88 ","Q2","Q1","84.7","59.66","0.001","0.271","0.813","Q2",
"ENDOCRINOLOGY","ENDOCRINOLOGY","0013-7227","1945-7170","ENDOCRINOLOGY & METABOLISM","SCIE","34,942","3.8"," 58/186 ","4.3","Q2","3.7","0.8","0.82"," 70/186 ","Q2","Q2","69.1","62.63","0.012","2.702","1.243","Q2",
"IEEE TRANSACTIONS ON NANOBIOSCIENCE","IEEE T NANOBIOSCI","1536-1241","1558-2639","BIOCHEMICAL RESEARCH METHODS","SCIE","2,300","3.7"," 21/85 ","3","Q2","3.4","2.5","0.82"," 27/85 ","Q2","Q1","75.9","68.82","0.002","0.346","0.581","Q3",
"IEEE TRANSACTIONS ON NANOBIOSCIENCE","IEEE T NANOBIOSCI","1536-1241","1558-2639","NANOSCIENCE & NANOTECHNOLOGY","SCIE","2,300","3.7"," 73/140 ","3","Q3","3.4","2.5","0.82"," 50/140 ","Q2","Q3","48.2","64.64","0.002","0.346","0.581","Q3",
"Orphanet Journal of Rare Diseases","ORPHANET J RARE DIS","N/A","1750-1172","GENETICS & HEREDITY","SCIE","13,623","3.4"," 62/191 ","3.9","Q2","3.2","0.5","0.82"," 67/191 ","Q2","Q2","67.8","65.18","0.018","3.882","1.248","Q2",
"Orphanet Journal of Rare Diseases","ORPHANET J RARE DIS","N/A","1750-1172","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","13,623","3.4"," 76/189 ","3.9","Q2","3.2","0.5","0.82"," 65/189 ","Q2","Q2","60.1","65.87","0.018","3.882","1.248","Q1",
"CANCER CYTOPATHOLOGY","CANCER CYTOPATHOL","1934-662X","1934-6638","ONCOLOGY","SCIE","2,930","2.6"," 175/322 ","3.1","Q2","2.2","0.7","0.82"," 109/322 ","Q2","Q3","45.8","66.30","0.003","0.629","0.817","Q2",
"CANCER CYTOPATHOLOGY","CANCER CYTOPATHOL","1934-662X","1934-6638","PATHOLOGY","SCIE","2,930","2.6"," 35/88 ","3.1","Q2","2.2","0.7","0.82"," 36/88 ","Q2","Q2","60.8","59.66","0.003","0.629","0.817","Q2",
"Veterinary Medicine and Science","VET MED SCI","N/A","2053-1095","VETERINARY SCIENCES","SCIE","1,886","1.8"," 53/167 ","1.9","Q2","1.7","0.3","0.82"," 55/168 ","Q2","Q2","68.6","67.56","0.003","0.575","0.35","Q2",
"Journal of the International AIDS Society","J INT AIDS SOC","N/A","1758-2652","IMMUNOLOGY","SCIE","6,453","4.6"," 56/181 ","4.7","Q2","4.3","1","0.81"," 61/181 ","Q2","Q2","69.3","66.57","0.013","2.84","1.94","Q1",
"Journal of the International AIDS Society","J INT AIDS SOC","N/A","1758-2652","INFECTIOUS DISEASES","SCIE","6,453","4.6"," 22/132 ","4.7","Q1","4.3","1","0.81"," 43/132 ","Q2","Q1","83.7","67.80","0.013","2.84","1.94","Q1",
"CARNETS DE GEOLOGIE","CARNETS GEOL","1634-0744","1765-2553","GEOLOGY","SCIE","271","1.5"," 18/60 ","1.1","Q3","1.4","0.2","0.81"," 17/60 ","Q2","Q2","70.8","72.50","0","0.061","0.36","Q2",
"CARNETS DE GEOLOGIE","CARNETS GEOL","1634-0744","1765-2553","PALEONTOLOGY","SCIE","271","1.5"," 26/56 ","1.1","Q4","1.4","0.2","0.81"," 26/56 ","Q2","Q2","54.5","54.46","0","0.061","0.36","Q3",
"Behavioral Sciences of Terrorism and Political Aggression","BEHAV SCI TERROR POL","1943-4472","1943-4480","POLITICAL SCIENCE","ESCI","325","1.3"," 153/317 ","1.6","Q2","1.1","0.5","0.81"," 139/317 ","Q2","Q2","51.9","56.31","0.001","0.145","0.645","Q3",
"INTERNATIONAL JOURNAL FOR THE SEMIOTICS OF LAW-REVUE INTERNATIONALE DE SEMIOTIQUE JURIDIQUE","INT J SEMIOTIC LAW","0952-8059","1572-8722","SOCIAL SCIENCES, INTERDISCIPLINARY","ESCI","425","0.9"," 132/263 ","0.7","Q3","0.8","0.3","0.81"," 94/263 ","Q2","Q3","50.0","64.45","0.001","0.208","0.315","Q3",
"CLINICAL AND EXPERIMENTAL DERMATOLOGY","CLIN EXP DERMATOL","0307-6938","1365-2230","DERMATOLOGY","SCIE","6,332","3.7"," 18/94 ","3.4","Q2","3.4","0.9","0.8"," 32/94 ","Q2","Q1","81.4","66.49","0.005","1.2","0.942","Q1",
"EARTH PLANETS AND SPACE","EARTH PLANETS SPACE","N/A","1880-5981","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","6,727","3"," 76/253 ","2.9","Q2","2.6","0.7","0.8"," 94/253 ","Q2","Q2","70.2","63.04","0.007","1.596","0.978","Q2",
"Frontiers in Genetics","FRONT GENET","N/A","1664-8021","GENETICS & HEREDITY","SCIE","39,941","2.8"," 85/191 ","3.3","Q2","2.7","0.7","0.8"," 72/191 ","Q2","Q2","55.8","62.57","0.069","15.07","0.838","Q2",
"INTERNATIONAL JOURNAL OF GEOMETRIC METHODS IN MODERN PHYSICS","INT J GEOM METHODS M","0219-8878","1793-6977","PHYSICS, MATHEMATICAL","SCIE","3,658","2.1"," 16/60 ","1.8","Q2","1.8","0.7","0.8"," 17/60 ","Q2","Q2","74.2","72.50","0.004","0.929","0.41","Q3",
"World Medical & Health Policy","WORLD MED HEALTH POL","1948-4682","1948-4682","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","559","1.7"," 260/403 ","2.3","Q3","1.7","0.1","0.8"," 146/403 ","Q2","Q3","35.6","63.90","0.001","0.248","0.788","Q2",
"JOURNAL OF NURSING EDUCATION","J NURS EDUC","0148-4834","1938-2421","NURSING","SCIE, SSCI","3,471","1.6"," 88/191 ","2.2","Q2","1.5","0.4","0.8"," 82/191 ","Q2","Q2","54.2","57.33","0.002","0.538","0.5","Q2",
"Fixed Point Theory","FIXED POINT THEOR-RO","1583-5022","2066-9208","MATHEMATICS","SCIE","833","0.9"," 145/489 ","1.1","Q1","0.9","0.3","0.8"," 141/489 ","Q2","Q2","70.4","71.27","0.001","0.153","0.31","Q3",
"Fixed Point Theory","FIXED POINT THEOR-RO","1583-5022","2066-9208","MATHEMATICS, APPLIED","SCIE","833","0.9"," 200/331 ","1.1","Q2","0.9","0.3","0.8"," 123/331 ","Q2","Q3","39.7","62.99","0.001","0.153","0.31","Q3",
"Journal of Strategy and Management","J STRATEGY MANAG","1755-425X","1755-425X","MANAGEMENT","ESCI","1,022","3.8"," 131/401 ","3.5","Q2","3.7","0.5","0.79"," 166/402 ","Q2","Q2","67.5","58.83","0.001","0.174","0.526","Q3",
"DOMESTIC ANIMAL ENDOCRINOLOGY","DOMEST ANIM ENDOCRIN","0739-7240","1879-0054","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","2,381","1.9"," 21/80 ","2","Q2","1.8","<0.1","0.79"," 24/80 ","Q2","Q2","74.4","70.63","0.001","0.27","0.423","Q2",
