"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Risk Hazards & Crisis in Public Policy","RISK HAZARDS CRISIS","1944-4079","1944-4079","PUBLIC ADMINISTRATION","ESCI","424","1.9"," 47/91 ","2.6","Q2","1.7","0.3","0.95"," 34/91 ","Q2","Q3","48.9","63.19","0.001","0.133","0.741","Q2",
"Religion Compass","RELIG COMPASS","1749-8171","1749-8171","RELIGION","ESCI","329","0.5"," N/A ","0.6","N/A","0.5","<0.1","0.95"," 70/339 ","Q1","N/A","N/A","79.50","0","0.094","0.463","Q1",
"PROGRESS IN OCEANOGRAPHY","PROG OCEANOGR","0079-6611","1873-4472","OCEANOGRAPHY","SCIE","11,535","3.8"," 7/65 ","4","Q1","3.5","0.9","0.94"," 15/65 ","Q1","Q1","90.0","77.69","0.008","1.756","1.221","Q1",
"BJGP Open","BJGP OPEN","N/A","2398-3795","PRIMARY HEALTH CARE","ESCI","1,087","2.5"," 9/30 ","N/A","N/A","2.4","0.6","0.94"," 16/30 ","Q3","Q2","71.7","48.33","0.003","0.613","N/A","N/A",
"Accounting in Europe","ACCOUNT EUR","1744-9480","1744-9499","BUSINESS, FINANCE","ESCI","515","4.6"," 29/231 ","3","Q2","4","0.7","0.93"," 54/231 ","Q1","Q1","87.7","76.84","0","0.071","0.535","Q2",
"JOURNAL OF NEUROTRAUMA","J NEUROTRAUM","0897-7151","1557-9042","CLINICAL NEUROLOGY","SCIE","16,731","3.9"," 54/277 ","6.1","Q1","3.6","0.8","0.93"," 84/278 ","Q2","Q1","80.7","69.96","0.014","3.111","1.808","Q1",
"JOURNAL OF NEUROTRAUMA","J NEUROTRAUM","0897-7151","1557-9042","CRITICAL CARE MEDICINE","SCIE","16,731","3.9"," 10/54 ","6.1","Q1","3.6","0.8","0.93"," 15/55 ","Q2","Q1","82.4","73.64","0.014","3.111","1.808","Q1",
"JOURNAL OF NEUROTRAUMA","J NEUROTRAUM","0897-7151","1557-9042","NEUROSCIENCES","SCIE","16,731","3.9"," 92/310 ","6.1","Q1","3.6","0.8","0.93"," 106/310 ","Q2","Q2","70.5","65.97","0.014","3.111","1.808","Q1",
"World Journal Of Emergency Medicine","WORLD J EMERG MED","1920-8642","1920-8642","EMERGENCY MEDICINE","SCIE","891","2.6"," 12/54 ","2.4","Q2","2.1","0.3","0.93"," 17/54 ","Q2","Q1","78.7","69.44","0.001","0.206","0.661","Q2",
"BMC HEALTH SERVICES RESEARCH","BMC HEALTH SERV RES","N/A","1472-6963","HEALTH CARE SCIENCES & SERVICES","SCIE","36,089","2.7"," 60/174 ","3.1","Q2","2.5","0.4","0.92"," 58/175 ","Q2","Q2","65.8","67.14","0.048","10.395","0.954","Q2",
"JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS","J BIOMOL STRUCT DYN","0739-1102","1538-0254","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","14,158","2.7"," 193/313 ","3.2","Q3","2.2","0.7","0.92"," 84/313 ","Q1","Q3","38.5","73.32","0.012","2.64","0.418","Q4",
"JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS","J BIOMOL STRUCT DYN","0739-1102","1538-0254","BIOPHYSICS","SCIE","14,158","2.7"," 35/77 ","3.2","Q2","2.2","0.7","0.92"," 12/77 ","Q1","Q2","55.2","85.06","0.012","2.64","0.418","Q3",
"Cancers","CANCERS","N/A","2072-6694","ONCOLOGY","SCIE","102,352","4.5"," 78/322 ","4.9","Q1","4","1","0.9"," 91/322 ","Q2","Q1","75.9","71.89","0.177","38.686","1.146","Q2",
"Kidney Research and Clinical Practice","KIDNEY RES CLIN PRAC","2211-9132","2211-9140","UROLOGY & NEPHROLOGY","SCIE","1,260","2.9"," 31/126 ","3.1","Q2","2.8","0.9","0.9"," 36/126 ","Q2","Q1","75.8","71.83","0.002","0.397","0.827","Q2",
"IEEE TRANSACTIONS ON EDUCATION","IEEE T EDUC","0018-9359","1557-9638","EDUCATION, SCIENTIFIC DISCIPLINES","SCIE","1,647","2.1"," 26/85 ","2.4","Q2","1.9","0.2","0.9"," 28/85 ","Q2","Q2","70.0","67.65","0.001","0.207","0.447","Q2",
"IEEE TRANSACTIONS ON EDUCATION","IEEE T EDUC","0018-9359","1557-9638","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","1,647","2.1"," 192/352 ","2.4","Q3","1.9","0.2","0.9"," 114/354 ","Q2","Q3","45.6","67.94","0.001","0.207","0.447","Q3",
"Lithosphere","LITHOSPHERE-US","1941-8264","1947-4253","GEOCHEMISTRY & GEOPHYSICS","SCIE","2,468","1.8"," 51/101 ","2","Q2","1.8","0.6","0.9"," 29/101 ","Q1","Q3","50.0","71.78","0.003","0.646","0.557","Q2",
"Lithosphere","LITHOSPHERE-US","1941-8264","1947-4253","GEOLOGY","SCIE","2,468","1.8"," 14/60 ","2","Q1","1.8","0.6","0.9"," 14/60 ","Q1","Q1","77.5","77.50","0.003","0.646","0.557","Q1",
"BMC MEDICAL IMAGING","BMC MED IMAGING","1471-2342","1471-2342","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","3,062","2.9"," 60/204 ","2.8","Q2","2.9","0.4","0.89"," 57/204 ","Q2","Q2","70.8","72.30","0.004","0.82","0.648","Q2",
"Journal of Ethnobiology and Ethnomedicine","J ETHNOBIOL ETHNOMED","N/A","1746-4269","BIODIVERSITY CONSERVATION","SCIE","3,857","2.9"," 16/74 ","3.6","Q1","2.5","0.7","0.89"," 18/74 ","Q1","Q1","79.1","76.35","0.002","0.387","0.589","Q2",
"Journal of Ethnobiology and Ethnomedicine","J ETHNOBIOL ETHNOMED","N/A","1746-4269","PHARMACOLOGY & PHARMACY","SCIE","3,857","2.9"," 147/354 ","3.6","Q2","2.5","0.7","0.89"," 103/354 ","Q1","Q2","58.6","71.05","0.002","0.387","0.589","Q2",
"Journal of Ethnobiology and Ethnomedicine","J ETHNOBIOL ETHNOMED","N/A","1746-4269","PLANT SCIENCES","SCIE","3,857","2.9"," 77/265 ","3.6","Q2","2.5","0.7","0.89"," 62/265 ","Q1","Q2","71.1","76.79","0.002","0.387","0.589","Q2",
"Journal of Applied Mathematics and Computational Mechanics","J APPL MATH COMP MEC","2299-9965","2353-0588","MATHEMATICS","ESCI","188","0.8"," 178/489 ","0.6","Q3","0.7","0.3","0.89"," 106/489 ","Q1","Q2","63.7","78.43","0","0.037","0.111","Q4",
"Studies in Australasian Cinema","STUD AUSTRALAS CINE","1750-3175","1750-3183","FILM, RADIO, TELEVISION","ESCI","84","0.4"," N/A ","0.3","N/A","0.3","0.2","0.89"," 13/64 ","Q1","N/A","N/A","80.47","0","0.012","0.152","Q3",
"Pixel-Bit- Revista de Medios y Educacion","PIXEL-BIT","1133-8482","2171-7966","EDUCATION & EDUCATIONAL RESEARCH","ESCI","397","1.8"," 238/756 ","1.7","Q2","1.7","0.4","0.87"," 283/756 ","Q2","Q2","68.6","62.63","0","0.074","0.266","Q3",
"RADIATION MEASUREMENTS","RADIAT MEAS","1350-4487","1879-0925","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","6,292","1.6"," 15/40 ","1.5","Q2","1.3","0.3","0.87"," 9/40 ","Q1","Q2","63.7","78.75","0.002","0.488","0.371","Q2",
"Rendiconti del Circolo Matematico di Palermo","REND CIRC MAT PALERM","0009-725X","1973-4409","MATHEMATICS","ESCI","1,082","0.9"," 145/489 ","0.9","Q2","0.9","0.2","0.87"," 113/489 ","Q1","Q2","70.4","76.99","0.002","0.35","0.355","Q3",
"SCIENCE PROGRESS","SCI PROGRESS-UK","0036-8504","2047-7163","MULTIDISCIPLINARY SCIENCES","SCIE","2,520","2.6"," 40/134 ","2.6","Q2","2.5","0.7","0.86"," 34/135 ","Q2","Q2","70.5","75.19","0.003","0.587","0.503","Q2",
"ANNALS OF CLINICAL BIOCHEMISTRY","ANN CLIN BIOCHEM","0004-5632","1758-1001","MEDICAL LABORATORY TECHNOLOGY","SCIE","3,659","2.1"," 17/30 ","2.4","Q2","1.9","0.2","0.86"," 14/30 ","Q2","Q3","45.0","55.00","0.002","0.369","0.565","Q3",
"Collegian","COLLEGIAN","1322-7696","1876-7575","NURSING","SCIE, SSCI","1,564","1.6"," 88/191 ","1.9","Q2","1.4","0.5","0.86"," 65/191 ","Q2","Q2","54.2","66.23","0.002","0.362","0.43","Q3",
"Estudos de Literatura Brasileira Contemporanea","ESTUD LIT BRAS CONT","1518-0158","2316-4018","LITERATURE, ROMANCE","ESCI","74","0.1"," N/A ","0.1","N/A","0.1","0.1","0.86"," 43/116 ","Q2","N/A","N/A","63.36","0.001","0.17","0.482","Q1",
"Pastoral Psychology","PASTOR PSYCHOL","0031-2789","1573-6679","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","638","0.8"," 155/218 ","0.8","Q4","0.6","0.2","0.85"," 77/218 ","Q1","Q3","29.1","64.91","0","0.101","0.239","Q4",
"Pastoral Psychology","PASTOR PSYCHOL","0031-2789","1573-6679","RELIGION","ESCI","638","0.8"," N/A ","0.8","N/A","0.6","0.2","0.85"," 83/339 ","Q1","N/A","N/A","75.66","0","0.101","0.239","Q2",
"European Journal of Media Art and Photography","EUR J MED PHOTOGR","1339-4940","1339-4940","ART","ESCI","18","0.3"," N/A ","0.3","N/A","0.2","<0.1","0.85"," 23/142 ","Q1","N/A","N/A","84.15","0","0.008","0.064","Q3",
"Annual Review of Physical Chemistry","ANNU REV PHYS CHEM","0066-426X","1545-1593","CHEMISTRY, PHYSICAL","SCIE","8,369","11.7"," 21/178 ","14.1","Q1","11.5","3.3","0.84"," 54/178 ","Q2","Q1","88.5","69.94","0.004","0.957","4.986","Q1",
"Current Neurology and Neuroscience Reports","CURR NEUROL NEUROSCI","1528-4042","1534-6293","CLINICAL NEUROLOGY","SCIE","5,245","4.8"," 38/277 ","6","Q1","4.7","0.6","0.84"," 101/278 ","Q2","Q1","86.5","63.85","0.006","1.348","1.734","Q1",
"Current Neurology and Neuroscience Reports","CURR NEUROL NEUROSCI","1528-4042","1534-6293","NEUROSCIENCES","SCIE","5,245","4.8"," 57/310 ","6","Q1","4.7","0.6","0.84"," 132/310 ","Q2","Q1","81.8","57.58","0.006","1.348","1.734","Q1",
"BERNOULLI","BERNOULLI","1350-7265","1573-9759","STATISTICS & PROBABILITY","SCIE","3,124","1.5"," 43/168 ","1.6","Q2","1.4","0.6","0.84"," 29/168 ","Q1","Q2","74.7","83.04","0.008","1.798","1.677","Q1",
"Seminars in Vascular Surgery","SEMIN VASC SURG","0895-7967","1558-4518","PERIPHERAL VASCULAR DISEASE","SCIE","1,025","3.3"," 24/96 ","3.3","Q2","3.1","0.5","0.83"," 24/96 ","Q1","Q1","75.5","75.52","0.001","0.259","1.082","Q2",
"Seminars in Vascular Surgery","SEMIN VASC SURG","0895-7967","1558-4518","SURGERY","SCIE","1,025","3.3"," 37/290 ","3.3","Q1","3.1","0.5","0.83"," 100/290 ","Q1","Q1","87.4","65.69","0.001","0.259","1.082","Q1",
"PHYSICS AND CHEMISTRY OF THE EARTH","PHYS CHEM EARTH","1474-7065","1873-5193","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","6,071","3"," 76/253 ","3.2","Q2","2.9","0.7","0.83"," 82/253 ","Q2","Q2","70.2","67.79","0.003","0.562","0.524","Q3",
"PHYSICS AND CHEMISTRY OF THE EARTH","PHYS CHEM EARTH","1474-7065","1873-5193","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","6,071","3"," 48/110 ","3.2","Q2","2.9","0.7","0.83"," 41/110 ","Q2","Q2","56.8","63.18","0.003","0.562","0.524","Q4",
"PHYSICS AND CHEMISTRY OF THE EARTH","PHYS CHEM EARTH","1474-7065","1873-5193","WATER RESOURCES","SCIE","6,071","3"," 40/127 ","3.2","Q2","2.9","0.7","0.83"," 34/127 ","Q2","Q2","68.9","73.62","0.003","0.562","0.524","Q2",
"Current Research in Toxicology","CURR RES TOXICOL","2666-027X","2666-027X","TOXICOLOGY","ESCI","284","2.9"," 49/106 ","2.9","Q3","2.9","0.5","0.83"," 34/106 ","Q2","Q2","54.2","68.40","0","0.097","0.589","Q3",
"Korean Journal of Family Medicine","KOREAN J FAM MED","2092-6715","2092-6715","PRIMARY HEALTH CARE","ESCI","1,140","1.4"," 23/30 ","2.1","Q3","1.3","0.5","0.83"," 19/30 ","Q3","Q4","25.0","38.33","0.001","0.276","0.514","Q4",
"BMJ Nutrition, Prevention & Health","BMJ NUTR PREV HLTH","N/A","2516-5542","NUTRITION & DIETETICS","ESCI","623","3.3"," 47/114 ","N/A","N/A","3.2","0.5","0.82"," 42/114 ","Q2","Q2","59.2","63.60","0.001","0.304","N/A","N/A",
"International Journal of Applied Mechanics","INT J APPL MECH","1758-8251","1758-826X","MECHANICS","SCIE","2,608","2.9"," 51/170 ","2.8","Q2","2.3","0.9","0.82"," 54/170 ","Q2","Q2","70.3","68.53","0.002","0.432","0.428","Q3",
"TECTONOPHYSICS","TECTONOPHYSICS","0040-1951","1879-3266","GEOCHEMISTRY & GEOPHYSICS","SCIE","30,168","2.7"," 31/101 ","3.3","Q2","2.5","0.5","0.82"," 38/101 ","Q2","Q2","69.8","62.87","0.013","2.929","1.148","Q2",
"Frontiers in Animal Science","FRONT ANIM SCI","N/A","2673-6225","AGRICULTURE, DAIRY & ANIMAL SCIENCE","ESCI","555","2.1"," 19/80 ","2.1","Q2","2","0.4","0.82"," 22/80 ","Q2","Q1","76.9","73.13","0.001","0.174","0.412","Q2",
"Frontiers in Animal Science","FRONT ANIM SCI","N/A","2673-6225","VETERINARY SCIENCES","ESCI","555","2.1"," 40/167 ","2.1","Q2","2","0.4","0.82"," 55/168 ","Q2","Q1","76.3","67.56","0.001","0.174","0.412","Q2",
"SEMINARS IN REPRODUCTIVE MEDICINE","SEMIN REPROD MED","1526-8004","1526-4564","OBSTETRICS & GYNECOLOGY","SCIE","2,441","1.9"," 69/136 ","2.8","Q2","1.9","0.2","0.82"," 50/136 ","Q2","Q3","49.6","63.60","0.001","0.272","0.869","Q2",
"SEMINARS IN REPRODUCTIVE MEDICINE","SEMIN REPROD MED","1526-8004","1526-4564","REPRODUCTIVE BIOLOGY","SCIE","2,441","1.9"," 28/39 ","2.8","Q3","1.9","0.2","0.82"," 18/39 ","Q2","Q3","29.5","55.13","0.001","0.272","0.869","Q2",
"Research and Practice in Intellectual and Developmental Disabilities","RES PRACT INTELLECT","2329-7018","2329-7026","REHABILITATION","ESCI","134","1.7"," 70/169 ","1.4","Q3","1.3","0.4","0.82"," 75/169 ","Q2","Q2","58.9","55.92","0","0.041","0.382","Q3",
"Global Social Welfare","GLOB SOC WELFARE","2196-8799","2196-8799","SOCIAL WORK","ESCI","305","1.3"," 45/91 ","1.3","Q3","1.2","0.2","0.82"," 25/91 ","Q2","Q2","51.1","73.08","0","0.108","0.363","Q3",
"Studia Historica-Historia Medieval","STUD HIST-HIST MEDIE","0213-2060","0213-2060","MEDIEVAL & RENAISSANCE STUDIES","ESCI","137","0.4"," N/A ","0.4","N/A","0.4","0.1","0.82"," 39/83 ","Q2","N/A","N/A","53.61","0.001","0.13","0.855","Q1",
"Journal of Neurogastroenterology and Motility","J NEUROGASTROENTEROL","2093-0879","2093-0887","CLINICAL NEUROLOGY","SCIE","2,459","3.3"," 78/277 ","3.9","Q2","3.1","0.7","0.81"," 108/278 ","Q2","Q2","72.0","61.33","0.003","0.549","1.028","Q2",
"Journal of Neurogastroenterology and Motility","J NEUROGASTROENTEROL","2093-0879","2093-0887","GASTROENTEROLOGY & HEPATOLOGY","SCIE","2,459","3.3"," 46/143 ","3.9","Q2","3.1","0.7","0.81"," 46/143 ","Q2","Q2","68.2","68.18","0.003","0.549","1.028","Q2",
"JOURNAL OF NONLINEAR OPTICAL PHYSICS & MATERIALS","J NONLINEAR OPT PHYS","0218-8635","1793-6624","OPTICS","SCIE","726","2.9"," 41/119 ","1.8","Q3","1.7","0.7","0.81"," 42/120 ","Q2","Q2","66.0","65.42","0","0.05","0.16","Q4",
"JOURNAL OF NONLINEAR OPTICAL PHYSICS & MATERIALS","J NONLINEAR OPT PHYS","0218-8635","1793-6624","PHYSICS, APPLIED","SCIE","726","2.9"," 68/179 ","1.8","Q3","1.7","0.7","0.81"," 53/179 ","Q2","Q2","62.3","70.67","0","0.05","0.16","Q4",
"Prehospital and Disaster Medicine","PREHOSP DISASTER MED","1049-023X","1945-1938","EMERGENCY MEDICINE","SCIE","2,776","2.1"," 15/54 ","2","Q2","1.9","0.9","0.81"," 22/54 ","Q2","Q2","73.1","60.19","0.003","0.549","0.534","Q2",
"Journal of Social Work in End-of-Life & Palliative Care","J SOC WORK END-LIFE","1552-4256","1552-4264","SOCIAL WORK","ESCI","484","1.6"," 26/91 ","2.1","Q1","1.5","0.1","0.81"," 29/91 ","Q2","Q2","72.0","68.68","0.001","0.112","0.66","Q1",
"PET Clinics","PET CLIN","1556-8598","1559-7814","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","ESCI","940","3"," 52/204 ","2.7","Q2","3","0.7","0.8"," 70/204 ","Q2","Q2","74.8","65.93","0.002","0.332","0.754","Q2",
"JOURNAL OF INVESTIGATIVE SURGERY","J INVEST SURG","0894-1939","1521-0553","SURGERY","SCIE","1,982","2.1"," 98/290 ","2","Q2","2.1","1.1","0.8"," 107/290 ","Q2","Q2","66.4","63.28","0.003","0.556","0.47","Q3",
"Semantics & Pragmatics","SEMANT PRAGMAT","1937-8912","1937-8912","LANGUAGE & LINGUISTICS","ESCI","521","1.1"," N/A ","1.7","N/A","1.1","0.1","0.79"," 114/393 ","Q2","N/A","N/A","71.12","0.001","0.23","1.606","Q1",
"Semantics & Pragmatics","SEMANT PRAGMAT","1937-8912","1937-8912","LINGUISTICS","ESCI","521","1.1"," 118/297 ","1.7","Q2","1.1","0.1","0.79"," 136/297 ","Q2","Q2","60.4","54.38","0.001","0.23","1.606","Q1",
"Neuroscience of Consciousness","NEUROSCI CONSCIOUS","N/A","2057-2107","PSYCHOLOGY, BIOLOGICAL","ESCI","691","3.1"," 2/18 ","3.1","Q1","2.9","0.5","0.78"," 7/18 ","Q2","Q1","91.7","63.89","0.001","0.309","1.167","Q1",
"Epilepsia Open","EPILEPSIA OPEN","N/A","2470-9239","CLINICAL NEUROLOGY","SCIE","1,550","2.8"," 107/277 ","N/A","N/A","2.5","0.7","0.78"," 113/278 ","Q2","Q2","61.6","59.53","0.003","0.72","N/A","N/A",
"Epilepsia Open","EPILEPSIA OPEN","N/A","2470-9239","NEUROSCIENCES","SCIE","1,550","2.8"," 151/310 ","N/A","N/A","2.5","0.7","0.78"," 150/310 ","Q2","Q2","51.5","51.77","0.003","0.72","N/A","N/A",
"RADIATION RESEARCH","RADIAT RES","0033-7587","1938-5404","BIOLOGY","SCIE","8,176","2.5"," 37/109 ","2.7","Q2","2.2","0.8","0.78"," 34/109 ","Q1","Q2","66.5","69.27","0.003","0.713","0.7","Q2",
"RADIATION RESEARCH","RADIAT RES","0033-7587","1938-5404","BIOPHYSICS","SCIE","8,176","2.5"," 43/77 ","2.7","Q3","2.2","0.8","0.78"," 19/77 ","Q1","Q3","44.8","75.97","0.003","0.713","0.7","Q2",
"RADIATION RESEARCH","RADIAT RES","0033-7587","1938-5404","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","8,176","2.5"," 73/204 ","2.7","Q2","2.2","0.8","0.78"," 75/204 ","Q1","Q2","64.5","63.48","0.003","0.713","0.7","Q2",
"JOURNAL OF HUMAN GENETICS","J HUM GENET","1434-5161","1435-232X","GENETICS & HEREDITY","SCIE","4,671","2.6"," 91/191 ","2.6","Q3","2.5","0.5","0.77"," 81/191 ","Q2","Q2","52.6","57.85","0.005","1.126","0.912","Q2",
"CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES","CMES-COMP MODEL ENG","1526-1492","1526-1506","ENGINEERING, MULTIDISCIPLINARY","SCIE","3,364","2.2"," 50/179 ","1.8","Q2","1.7","1.2","0.77"," 48/180 ","Q2","Q2","72.3","73.61","0.002","0.502","0.271","Q2",
"CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES","CMES-COMP MODEL ENG","1526-1492","1526-1506","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","3,364","2.2"," 39/135 ","1.8","Q2","1.7","1.2","0.77"," 42/135 ","Q2","Q2","71.5","69.26","0.002","0.502","0.271","Q4",
"Mission Studies","MISSION STUD","0168-9789","1573-3831","RELIGION","ESCI","52","0.4"," N/A ","0.3","N/A","0.3","<0.1","0.77"," 99/339 ","Q2","N/A","N/A","70.94","0","0.054","0.338","Q2",
"Tissue Engineering and Regenerative Medicine","TISSUE ENG REGEN MED","1738-2696","2212-5469","CELL & TISSUE ENGINEERING","SCIE","2,045","4.4"," 11/31 ","3.9","Q3","4.2","0.6","0.76"," 16/31 ","Q2","Q2","66.1","50.00","0.002","0.455","0.65","Q4",
"Tissue Engineering and Regenerative Medicine","TISSUE ENG REGEN MED","1738-2696","2212-5469","ENGINEERING, BIOMEDICAL","SCIE","2,045","4.4"," 36/122 ","3.9","Q2","4.2","0.6","0.76"," 51/122 ","Q2","Q2","70.9","58.61","0.002","0.455","0.65","Q3",
"COLD REGIONS SCIENCE AND TECHNOLOGY","COLD REG SCI TECHNOL","0165-232X","1872-7441","ENGINEERING, CIVIL","SCIE","9,968","3.8"," 38/181 ","4.3","Q1","3.3","0.7","0.76"," 50/181 ","Q2","Q1","79.3","72.65","0.007","1.462","0.831","Q1",
"COLD REGIONS SCIENCE AND TECHNOLOGY","COLD REG SCI TECHNOL","0165-232X","1872-7441","ENGINEERING, ENVIRONMENTAL","SCIE","9,968","3.8"," 40/81 ","4.3","Q2","3.3","0.7","0.76"," 29/81 ","Q2","Q2","51.2","64.81","0.007","1.462","0.831","Q2",
"COLD REGIONS SCIENCE AND TECHNOLOGY","COLD REG SCI TECHNOL","0165-232X","1872-7441","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","9,968","3.8"," 50/253 ","4.3","Q1","3.3","0.7","0.76"," 98/253 ","Q2","Q1","80.4","61.46","0.007","1.462","0.831","Q2",
"Alternative-An International Journal of Indigenous Peoples","ALTERNATIVE","1177-1801","1174-1740","ETHNIC STUDIES","ESCI","898","1.6"," 14/39 ","2","Q2","1.4","0.2","0.76"," 19/39 ","Q2","Q2","65.4","52.56","0.002","0.347","0.815","Q2",
"Early American Studies-An Interdisciplinary Journal","EARLY AM STUD","1543-4273","1559-0895","HISTORY","ESCI","225","0.2"," 234/518 ","0.4","Q2","0.1","0.1","0.76"," 185/519 ","Q2","Q2","54.9","64.45","0.001","0.134","0.531","Q1",
"Osteoporosis and Sarcopenia","OSTEOPORO SARCOPENIA","2405-5255","2405-5263","ENDOCRINOLOGY & METABOLISM","ESCI","242","2.5"," 115/186 ","N/A","N/A","2.4","1.1","0.75"," 85/186 ","Q2","Q3","38.4","54.57","0","0.107","N/A","N/A",
"Osteoporosis and Sarcopenia","OSTEOPORO SARCOPENIA","2405-5255","2405-5263","ORTHOPEDICS","ESCI","242","2.5"," 33/136 ","N/A","N/A","2.4","1.1","0.75"," 62/136 ","Q2","Q1","76.1","54.78","0","0.107","N/A","N/A",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY","COMP BIOCHEM PHYS B","1096-4959","1879-1107","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","6,155","1.9"," 254/313 ","2","Q4","1.8","0.4","0.75"," 124/313 ","Q2","Q4","19.0","60.54","0.002","0.384","0.441","Q4",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY","COMP BIOCHEM PHYS B","1096-4959","1879-1107","ZOOLOGY","SCIE","6,155","1.9"," 31/180 ","2","Q1","1.8","0.4","0.75"," 65/180 ","Q2","Q1","83.1","64.17","0.002","0.384","0.441","Q2",
"HYSTRIX-Italian Journal of Mammalogy","HYSTRIX","0394-1914","1825-5272","ZOOLOGY","SCIE","1,068","1.8"," 43/180 ","1.7","Q2","1.7","0.2","0.74"," 66/180 ","Q2","Q1","76.4","63.61","0","0.104","0.412","Q2",
"Mathematical Control and Related Fields","MATH CONTROL RELAT F","2156-8472","2156-8499","MATHEMATICS","SCIE","525","1"," 117/489 ","1.1","Q1","1","0.4","0.74"," 162/489 ","Q2","Q1","76.2","66.97","0.001","0.304","0.642","Q2",
"Mathematical Control and Related Fields","MATH CONTROL RELAT F","2156-8472","2156-8499","MATHEMATICS, APPLIED","SCIE","525","1"," 181/331 ","1.1","Q2","1","0.4","0.74"," 140/331 ","Q2","Q3","45.5","57.85","0.001","0.304","0.642","Q2",
"EPIDEMIOLOGIC REVIEWS","EPIDEMIOL REV","0193-936X","1478-6729","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","3,135","5.2"," 32/403 ","6.2","Q1","5.2","0.5","0.73"," 170/403 ","Q2","Q1","92.2","57.94","0.001","0.298","2.79","Q1",
"ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY","ARCH ENVIRON CON TOX","0090-4341","1432-0703","ENVIRONMENTAL SCIENCES","SCIE","7,277","3.7"," 134/358 ","3.3","Q2","3.7","0.3","0.73"," 149/359 ","Q2","Q2","62.7","58.64","0.003","0.564","0.599","Q3",
"ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY","ARCH ENVIRON CON TOX","0090-4341","1432-0703","TOXICOLOGY","SCIE","7,277","3.7"," 28/106 ","3.3","Q2","3.7","0.3","0.73"," 48/106 ","Q2","Q2","74.1","55.19","0.003","0.564","0.599","Q3",
"Molecular Medicine Reports","MOL MED REP","1791-2997","1791-3004","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","27,371","3.4"," 76/189 ","3","Q2","3.4","0.8","0.73"," 81/189 ","Q2","Q2","60.1","57.41","0.022","4.9","0.555","Q3",
"Molecular Medicine Reports","MOL MED REP","1791-2997","1791-3004","ONCOLOGY","SCIE","27,371","3.4"," 110/322 ","3","Q3","3.4","0.8","0.73"," 135/322 ","Q2","Q2","66.0","58.23","0.022","4.9","0.555","Q3",
"European Physical Journal-Special Topics","EUR PHYS J-SPEC TOP","1951-6355","1951-6401","PHYSICS, MULTIDISCIPLINARY","SCIE","6,742","2.6"," 36/110 ","2.5","Q2","2.4","1.1","0.73"," 35/110 ","Q2","Q2","67.7","68.64","0.006","1.384","0.607","Q2",
"Arthroplasty","ARTHROPLASTY","N/A","2524-7948","ORTHOPEDICS","ESCI","399","2.3"," 38/136 ","2.3","Q2","2.1","0.9","0.73"," 64/136 ","Q2","Q2","72.4","53.31","0.001","0.183","0.691","Q2",
"WEED SCIENCE","WEED SCI","0043-1745","1550-2759","AGRONOMY","SCIE","5,780","2.1"," 37/125 ","2.5","Q2","1.9","0.7","0.73"," 32/125 ","Q2","Q2","70.8","74.80","0.001","0.324","0.448","Q2",
"WEED SCIENCE","WEED SCI","0043-1745","1550-2759","PLANT SCIENCES","SCIE","5,780","2.1"," 109/265 ","2.5","Q2","1.9","0.7","0.73"," 88/265 ","Q2","Q2","59.1","66.98","0.001","0.324","0.448","Q2",
