"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Sports Health-A Multidisciplinary Approach","SPORTS HEALTH","1941-7381","1941-0921","SPORT SCIENCES","SCIE","3,707","2.7"," 28/127 ","3.7","Q1","2.6","0.4","0.91"," 41/127 ","Q2","Q1","78.3","68.11","0.004","0.903","1.182","Q1",
"CURRENT OPINION IN CHEMICAL BIOLOGY","CURR OPIN CHEM BIOL","1367-5931","1879-0402","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","10,868","6.9"," 36/313 ","7.2","Q1","6.8","1.4","0.9"," 87/313 ","Q1","Q1","88.7","72.36","0.01","2.281","2.306","Q1",
"CURRENT OPINION IN CHEMICAL BIOLOGY","CURR OPIN CHEM BIOL","1367-5931","1879-0402","BIOPHYSICS","SCIE","10,868","6.9"," 7/77 ","7.2","Q1","6.8","1.4","0.9"," 13/77 ","Q1","Q1","91.6","83.77","0.01","2.281","2.306","Q1",
"2D Materials","2D MATER","2053-1583","2053-1583","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","9,415","4.5"," 143/438 ","5.4","Q2","4.4","1.7","0.9"," 126/438 ","Q2","Q2","67.5","71.35","0.012","2.572","1.439","Q1",
"Current Heart Failure Reports","CURR HEART FAIL REP","1546-9530","1546-9549","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","1,444","3.8"," 51/220 ","N/A","N/A","3.7","0.4","0.9"," 56/220 ","Q2","Q1","77.0","74.77","0.002","0.337","N/A","N/A",
"VISUAL COMPUTER","VISUAL COMPUT","0178-2789","1432-2315","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","5,449","3"," 37/131 ","3","Q2","2.1","0.5","0.9"," 35/131 ","Q2","Q2","72.1","73.66","0.005","1.101","0.467","Q3",
"JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY","J ORAL MAXIL SURG","0278-2391","1531-5053","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","15,874","2.3"," 48/157 ","2.1","Q2","2.1","0.7","0.9"," 61/157 ","Q2","Q2","69.7","61.46","0.008","1.641","0.548","Q2",
"Journal of Psychedelic Studies","J PSYCHEDELIC STUD","N/A","2559-9283","PHARMACOLOGY & PHARMACY","ESCI","314","2.2"," 204/354 ","N/A","N/A","1.9","0.4","0.89"," 103/354 ","Q2","Q3","42.5","71.05","0.001","0.157","N/A","N/A",
"Journal of Psychedelic Studies","J PSYCHEDELIC STUD","N/A","2559-9283","PSYCHIATRY","ESCI","314","2.2"," 141/276 ","N/A","N/A","1.9","0.4","0.89"," 91/276 ","Q2","Q3","49.1","67.21","0.001","0.157","N/A","N/A",
"Journal of Psychedelic Studies","J PSYCHEDELIC STUD","N/A","2559-9283","PSYCHOLOGY, MULTIDISCIPLINARY","ESCI","314","2.2"," 78/218 ","N/A","N/A","1.9","0.4","0.89"," 73/218 ","Q2","Q2","64.4","66.74","0.001","0.157","N/A","N/A",
"Journal of Pastoral Theology","J PASTORAL THEOL","1064-9867","2161-4504","RELIGION","ESCI","57","0.7"," N/A ","N/A","N/A","0.4","0.2","0.89"," 77/339 ","Q1","N/A","N/A","77.43","0","0.016","N/A","N/A",
"CLINICAL AUTONOMIC RESEARCH","CLIN AUTON RES","0959-9851","1619-1560","CLINICAL NEUROLOGY","SCIE","2,200","3.9"," 54/277 ","4.4","Q1","3.6","0.8","0.87"," 93/278 ","Q2","Q1","80.7","66.73","0.002","0.487","1.184","Q2",
"CLINICAL AUTONOMIC RESEARCH","CLIN AUTON RES","0959-9851","1619-1560","NEUROSCIENCES","SCIE","2,200","3.9"," 92/310 ","4.4","Q2","3.6","0.8","0.87"," 123/310 ","Q2","Q2","70.5","60.48","0.002","0.487","1.184","Q2",
"Intestinal Research","INTEST RES","1598-9100","1598-9100","GASTROENTEROLOGY & HEPATOLOGY","ESCI","1,466","3.4"," 44/143 ","3.2","Q2","3","0.7","0.87"," 37/143 ","Q2","Q2","69.6","74.48","0.002","0.435","0.803","Q2",
"SENSORS","SENSORS-BASEL","N/A","1424-8220","CHEMISTRY, ANALYTICAL","SCIE","176,100","3.4"," 34/106 ","3.7","Q2","3","1","0.87"," 27/106 ","Q2","Q2","68.4","75.00","0.181","39.519","0.611","Q2",
"SENSORS","SENSORS-BASEL","N/A","1424-8220","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","176,100","3.4"," 122/352 ","3.7","Q2","3","1","0.87"," 119/354 ","Q2","Q2","65.5","66.53","0.181","39.519","0.611","Q2",
"SENSORS","SENSORS-BASEL","N/A","1424-8220","INSTRUMENTS & INSTRUMENTATION","SCIE","176,100","3.4"," 24/76 ","3.7","Q1","3","1","0.87"," 20/76 ","Q2","Q2","69.1","74.34","0.181","39.519","0.611","Q2",
"Reproductive Sciences","REPROD SCI","1933-7191","1933-7205","OBSTETRICS & GYNECOLOGY","SCIE","6,849","2.6"," 41/136 ","2.8","Q2","2.5","0.3","0.87"," 46/136 ","Q2","Q2","70.2","66.54","0.008","1.661","0.657","Q3",
"Reproductive Sciences","REPROD SCI","1933-7191","1933-7205","REPRODUCTIVE BIOLOGY","SCIE","6,849","2.6"," 19/39 ","2.8","Q3","2.5","0.3","0.87"," 17/39 ","Q2","Q2","52.6","57.69","0.008","1.661","0.657","Q3",
"AMERICAN NATURALIST","AM NAT","0003-0147","1537-5323","ECOLOGY","SCIE","25,785","2.4"," 82/195 ","3","Q2","2.3","1","0.86"," 64/195 ","Q2","Q2","58.2","67.44","0.008","1.691","1.238","Q1",
"AMERICAN NATURALIST","AM NAT","0003-0147","1537-5323","EVOLUTIONARY BIOLOGY","SCIE","25,785","2.4"," 26/54 ","3","Q2","2.3","1","0.86"," 26/54 ","Q2","Q2","52.8","52.78","0.008","1.691","1.238","Q2",
"Theology and Science","THEOL SCI","1474-6700","1474-6719","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE","234","0.6"," 51/104 ","0.7","Q2","0.4","0.3","0.86"," 33/104 ","Q1","Q2","51.4","68.75","0","0.098","0.339","Q3",
"Theology and Science","THEOL SCI","1474-6700","1474-6719","RELIGION","AHCI","234","0.6"," N/A ","0.7","N/A","0.4","0.3","0.86"," 80/339 ","Q1","N/A","N/A","76.55","0","0.098","0.339","Q2",
"Mycotoxin Research","MYCOTOXIN RES","0178-7888","1867-1632","MYCOLOGY","SCIE","1,376","2.6"," 15/33 ","2.7","Q3","2.4","0.8","0.85"," 15/33 ","Q2","Q2","56.1","56.06","0.001","0.145","0.463","Q3",
"Mycotoxin Research","MYCOTOXIN RES","0178-7888","1867-1632","TOXICOLOGY","SCIE","1,376","2.6"," 61/106 ","2.7","Q3","2.4","0.8","0.85"," 31/106 ","Q2","Q3","42.9","71.23","0.001","0.145","0.463","Q4",
"IEEE Open Journal of Intelligent Transportation Systems","IEEE OPEN J INTEL TR","N/A","2687-7813","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","ESCI","595","4.6"," 50/197 ","4.3","Q2","3.3","1.3","0.84"," 65/198 ","Q2","Q2","74.9","67.42","0.001","0.143","0.67","Q2",
"IEEE Open Journal of Intelligent Transportation Systems","IEEE OPEN J INTEL TR","N/A","2687-7813","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","595","4.6"," 74/352 ","4.3","Q2","3.3","1.3","0.84"," 124/354 ","Q2","Q1","79.1","65.11","0.001","0.143","0.67","Q2",
"IEEE Open Journal of Intelligent Transportation Systems","IEEE OPEN J INTEL TR","N/A","2687-7813","TRANSPORTATION SCIENCE & TECHNOLOGY","ESCI","595","4.6"," 19/72 ","4.3","Q2","3.3","1.3","0.84"," 24/72 ","Q2","Q2","74.3","67.36","0.001","0.143","0.67","Q2",
"Frontiers of Medicine","FRONT MED-PRC","2095-0217","2095-0225","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","3,031","3.9"," 64/189 ","5.4","Q1","3.8","0.8","0.84"," 64/189 ","Q2","Q2","66.4","66.40","0.004","0.85","1.235","Q2",
"Frontiers of Medicine","FRONT MED-PRC","2095-0217","2095-0225","ONCOLOGY","SCIE","3,031","3.9"," 99/322 ","5.4","Q1","3.8","0.8","0.84"," 102/322 ","Q2","Q2","69.4","68.48","0.004","0.85","1.235","Q2",
"Computational Particle Mechanics","COMPUT PART MECH","2196-4378","2196-4386","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","1,583","2.8"," 28/135 ","2.9","Q1","2.4","0.8","0.84"," 37/135 ","Q2","Q1","79.6","72.96","0.002","0.482","0.715","Q2",
"Computational Particle Mechanics","COMPUT PART MECH","2196-4378","2196-4386","MECHANICS","SCIE","1,583","2.8"," 56/170 ","2.9","Q2","2.4","0.8","0.84"," 50/170 ","Q2","Q2","67.4","70.88","0.002","0.482","0.715","Q2",
"AACN Advanced Critical Care","AACN ADV CRIT CARE","1559-7768","1559-7776","NURSING","ESCI","695","2"," 61/191 ","1.6","Q3","2","0.4","0.83"," 73/191 ","Q2","Q2","68.3","62.04","0.001","0.126","0.405","Q3",
"Geoenvironmental Disasters","GEOENVIRONMENTAL DIS","N/A","2197-8670","ENVIRONMENTAL SCIENCES","ESCI","937","3.8"," 129/358 ","N/A","N/A","3.6","1.3","0.82"," 119/359 ","Q2","Q2","64.1","66.99","0.001","0.196","N/A","N/A",
"Geoenvironmental Disasters","GEOENVIRONMENTAL DIS","N/A","2197-8670","GEOSCIENCES, MULTIDISCIPLINARY","ESCI","937","3.8"," 50/253 ","N/A","N/A","3.6","1.3","0.82"," 87/253 ","Q2","Q1","80.4","65.81","0.001","0.196","N/A","N/A",
"CNS SPECTRUMS","CNS SPECTRUMS","1092-8529","2165-6509","CLINICAL NEUROLOGY","SCIE","3,454","3.4"," 73/277 ","3.7","Q2","3.4","1.1","0.82"," 105/278 ","Q2","Q2","73.8","62.41","0.003","0.715","1.064","Q2",
"CNS SPECTRUMS","CNS SPECTRUMS","1092-8529","2165-6509","PSYCHIATRY","SCIE","3,454","3.4"," 79/276 ","3.7","Q2","3.4","1.1","0.82"," 105/276 ","Q2","Q2","71.6","62.14","0.003","0.715","1.064","Q2",
"BASIN RESEARCH","BASIN RES","0950-091X","1365-2117","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","4,094","2.8"," 84/253 ","3.2","Q2","2.5","0.5","0.81"," 92/253 ","Q2","Q2","67.0","63.83","0.005","0.99","1.127","Q1",
"China Report","CHINA REP","0009-4455","0973-063X","AREA STUDIES","ESCI","204","0.5"," 97/176 ","0.9","Q2","0.5","<0.1","0.81"," 77/176 ","Q2","Q3","45.2","56.53","0","0.064","0.34","Q3",
"Microporous and Mesoporous Materials","MICROPOR MESOPOR MAT","1387-1811","1873-3093","CHEMISTRY, APPLIED","SCIE","34,011","4.8"," 16/74 ","4.7","Q1","4.6","1.2","0.8"," 21/74 ","Q2","Q1","79.1","72.30","0.02","4.346","0.701","Q1",
"Microporous and Mesoporous Materials","MICROPOR MESOPOR MAT","1387-1811","1873-3093","CHEMISTRY, PHYSICAL","SCIE","34,011","4.8"," 63/178 ","4.7","Q2","4.6","1.2","0.8"," 61/178 ","Q2","Q2","64.9","66.01","0.02","4.346","0.701","Q2",
"Microporous and Mesoporous Materials","MICROPOR MESOPOR MAT","1387-1811","1873-3093","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","34,011","4.8"," 134/438 ","4.7","Q2","4.6","1.2","0.8"," 147/438 ","Q2","Q2","69.5","66.55","0.02","4.346","0.701","Q2",
"Microporous and Mesoporous Materials","MICROPOR MESOPOR MAT","1387-1811","1873-3093","NANOSCIENCE & NANOTECHNOLOGY","SCIE","34,011","4.8"," 52/140 ","4.7","Q2","4.6","1.2","0.8"," 53/140 ","Q2","Q2","63.2","62.50","0.02","4.346","0.701","Q2",
"PLANT DISEASE","PLANT DIS","0191-2917","1943-7692","PLANT SCIENCES","SCIE","25,074","4.4"," 38/265 ","4.8","Q1","3.6","1.7","0.8"," 78/265 ","Q2","Q1","85.8","70.75","0.012","2.579","0.775","Q1",
"Clinical Proteomics","CLIN PROTEOM","1542-6416","1559-0275","BIOCHEMICAL RESEARCH METHODS","SCIE","1,268","2.8"," 35/85 ","3.9","Q2","2.7","0.4","0.8"," 29/85 ","Q2","Q2","59.4","66.47","0.002","0.358","0.989","Q2",
"MOLECULAR BREEDING","MOL BREEDING","1380-3743","1572-9788","AGRONOMY","SCIE","6,044","2.6"," 25/125 ","2.7","Q1","2.5","0.5","0.8"," 24/125 ","Q1","Q1","80.4","81.20","0.002","0.51","0.493","Q1",
"MOLECULAR BREEDING","MOL BREEDING","1380-3743","1572-9788","GENETICS & HEREDITY","SCIE","6,044","2.6"," 91/191 ","2.7","Q2","2.5","0.5","0.8"," 72/191 ","Q1","Q2","52.6","62.57","0.002","0.51","0.493","Q4",
"MOLECULAR BREEDING","MOL BREEDING","1380-3743","1572-9788","HORTICULTURE","SCIE","6,044","2.6"," 8/38 ","2.7","Q1","2.5","0.5","0.8"," 8/38 ","Q1","Q1","80.3","80.26","0.002","0.51","0.493","Q1",
"MOLECULAR BREEDING","MOL BREEDING","1380-3743","1572-9788","PLANT SCIENCES","SCIE","6,044","2.6"," 87/265 ","2.7","Q2","2.5","0.5","0.8"," 78/265 ","Q1","Q2","67.4","70.75","0.002","0.51","0.493","Q2",
"Contributions to the History of Concepts","CONTRIB HIST CONCEPT","1807-9326","1874-656X","HISTORY","ESCI","145","0.4"," 121/518 ","0.6","Q1","0.2","0.1","0.8"," 172/519 ","Q2","Q1","76.7","66.96","0","0.025","0.223","Q3",
"CALCIFIED TISSUE INTERNATIONAL","CALCIFIED TISSUE INT","0171-967X","1432-0827","ENDOCRINOLOGY & METABOLISM","SCIE","7,940","3.3"," 77/186 ","3.8","Q2","3.2","0.6","0.79"," 76/186 ","Q2","Q2","58.9","59.41","0.006","1.211","0.995","Q2",
"PHYSIOLOGICAL AND MOLECULAR PLANT PATHOLOGY","PHYSIOL MOL PLANT P","0885-5765","0885-5765","PLANT SCIENCES","SCIE","3,778","2.8"," 80/265 ","2.8","Q2","2.6","0.6","0.79"," 82/265 ","Q2","Q2","70.0","69.25","0.002","0.403","0.424","Q2",
"Integrative Organismal Biology","INTEGR ORGANISM BIOL","N/A","2517-4843","BIOLOGY","SCIE","462","2.2"," 42/109 ","2.5","Q2","2.1","0.3","0.79"," 33/109 ","Q2","Q2","61.9","70.18","0.001","0.265","0.836","Q2",
"Integrative Organismal Biology","INTEGR ORGANISM BIOL","N/A","2517-4843","EVOLUTIONARY BIOLOGY","SCIE","462","2.2"," 30/54 ","2.5","Q2","2.1","0.3","0.79"," 31/54 ","Q2","Q3","45.4","43.52","0.001","0.265","0.836","Q3",
"Integrative Organismal Biology","INTEGR ORGANISM BIOL","N/A","2517-4843","ZOOLOGY","SCIE","462","2.2"," 20/180 ","2.5","Q1","2.1","0.3","0.79"," 56/180 ","Q2","Q1","89.2","69.17","0.001","0.265","0.836","Q1",
"TEXTILE PROGRESS","TEXT PROG","0040-5167","1754-2278","MATERIALS SCIENCE, TEXTILES","ESCI","294","2.1"," 10/29 ","3.6","Q1","2","<0.1","0.79"," 6/29 ","Q1","Q2","67.2","81.03","0","0.019","0.549","Q1",
"JOURNAL OF APPLIED ENTOMOLOGY","J APPL ENTOMOL","0931-2048","1439-0418","ENTOMOLOGY","SCIE","4,009","1.7"," 34/109 ","2.1","Q2","1.6","0.4","0.79"," 35/109 ","Q2","Q2","69.3","68.35","0.002","0.476","0.463","Q2",
"LOGIC JOURNAL OF THE IGPL","LOG J IGPL","1367-0751","1368-9894","LOGIC","SCIE","491","0.6"," 10/25 ","0.6","Q2","0.5","0.1","0.79"," 7/25 ","Q2","Q2","62.0","74.00","0","0.103","0.176","Q4",
"LOGIC JOURNAL OF THE IGPL","LOG J IGPL","1367-0751","1368-9894","MATHEMATICS","SCIE","491","0.6"," 263/489 ","0.6","Q3","0.5","0.1","0.79"," 144/489 ","Q2","Q3","46.3","70.65","0","0.103","0.176","Q4",
"LOGIC JOURNAL OF THE IGPL","LOG J IGPL","1367-0751","1368-9894","MATHEMATICS, APPLIED","SCIE","491","0.6"," 256/331 ","0.6","Q4","0.5","0.1","0.79"," 125/331 ","Q2","Q4","22.8","62.39","0","0.103","0.176","Q4",
"NUTRITION REVIEWS","NUTR REV","0029-6643","1753-4887","NUTRITION & DIETETICS","SCIE","11,145","5.9"," 13/114 ","6.6","Q1","5.8","0.9","0.78"," 45/114 ","Q2","Q1","89.0","60.96","0.007","1.61","1.7","Q1",
"Learning Health Systems","LEARN HEALTH SYST","2379-6146","2379-6146","HEALTH POLICY & SERVICES","ESCI","495","2.6"," 42/118 ","2.8","Q2","2.2","0.3","0.78"," 59/119 ","Q2","Q2","64.8","50.84","0.001","0.262","1.006","Q2",
"JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS","J DEV BEHAV PEDIATR","0196-206X","1536-7312","BEHAVIORAL SCIENCES","SCIE","4,595","1.8"," 37/55 ","2.5","Q2","1.7","0.5","0.78"," 26/55 ","Q2","Q3","33.6","53.64","0.003","0.755","0.88","Q2",
"JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS","J DEV BEHAV PEDIATR","0196-206X","1536-7312","PEDIATRICS","SCIE","4,595","1.8"," 74/186 ","2.5","Q2","1.7","0.5","0.78"," 71/186 ","Q2","Q2","60.5","62.10","0.003","0.755","0.88","Q2",
"JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS","J DEV BEHAV PEDIATR","0196-206X","1536-7312","PSYCHOLOGY, DEVELOPMENTAL","SSCI","4,595","1.8"," 55/91 ","2.5","Q3","1.7","0.5","0.78"," 50/91 ","Q2","Q3","40.1","45.60","0.003","0.755","0.88","Q3",
"ACTA PETROLOGICA SINICA","ACTA PETROL SIN","1000-0569","2095-8927","GEOLOGY","SCIE","9,059","1.7"," 16/60 ","1.9","Q1","1.2","0.7","0.78"," 19/60 ","Q2","Q2","74.2","69.17","0.004","0.807","0.396","Q2",
"TROPICAL ANIMAL HEALTH AND PRODUCTION","TROP ANIM HEALTH PRO","0049-4747","1573-7438","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","7,095","1.7"," 30/80 ","1.7","Q2","1.6","0.4","0.78"," 26/80 ","Q2","Q2","63.1","68.13","0.005","1.057","0.299","Q2",
"TROPICAL ANIMAL HEALTH AND PRODUCTION","TROP ANIM HEALTH PRO","0049-4747","1573-7438","VETERINARY SCIENCES","SCIE","7,095","1.7"," 56/167 ","1.7","Q2","1.6","0.4","0.78"," 57/168 ","Q2","Q2","66.8","66.37","0.005","1.057","0.299","Q2",
"Current Opinion in Biomedical Engineering","CURR OPIN BIOMED ENG","2468-4511","2468-4511","ENGINEERING, BIOMEDICAL","SCIE","1,670","4.7"," 34/122 ","4.2","Q2","4.5","1.6","0.77"," 49/122 ","Q2","Q2","72.5","60.25","0.002","0.511","0.911","Q2",
"Journal of Obesity","J OBES","2090-0708","2090-0716","ENDOCRINOLOGY & METABOLISM","ESCI","2,005","3.8"," 58/186 ","3.4","Q2","3.8","0.3","0.77"," 80/186 ","Q2","Q2","69.1","57.26","0.001","0.28","0.883","Q2",
"Journal of Psychiatric and Mental Health Nursing","J PSYCHIATR MENT HLT","1351-0126","1365-2850","NURSING","SCIE, SSCI","3,305","2.6"," 27/191 ","3.1","Q1","2.3","0.4","0.77"," 88/191 ","Q2","Q1","86.1","54.19","0.002","0.495","0.787","Q1",
"Journal of Psychiatric and Mental Health Nursing","J PSYCHIATR MENT HLT","1351-0126","1365-2850","PSYCHIATRY","SCIE, SSCI","3,305","2.6"," 115/276 ","3.1","Q2","2.3","0.4","0.77"," 114/276 ","Q2","Q2","58.5","58.88","0.002","0.495","0.787","Q3",
"Array","ARRAY-NY","2590-0056","2590-0056","COMPUTER SCIENCE, THEORY & METHODS","ESCI","425","2.3"," 52/143 ","N/A","N/A","2.2","0.7","0.77"," 46/143 ","Q2","Q2","64.0","68.18","0.001","0.115","N/A","N/A",
"Colloid and Interface Science Communications","COLLOID INTERFAC SCI","2215-0382","2215-0382","CHEMISTRY, PHYSICAL","SCIE","2,891","4.7"," 66/178 ","4.6","Q2","4.4","1.6","0.76"," 66/178 ","Q2","Q2","63.2","63.20","0.003","0.64","0.619","Q2",
"Colloid and Interface Science Communications","COLLOID INTERFAC SCI","2215-0382","2215-0382","MATERIALS SCIENCE, COATINGS & FILMS","SCIE","2,891","4.7"," 6/23 ","4.6","Q2","4.4","1.6","0.76"," 7/23 ","Q2","Q2","76.1","71.74","0.003","0.64","0.619","Q2",
"Colloid and Interface Science Communications","COLLOID INTERFAC SCI","2215-0382","2215-0382","NANOSCIENCE & NANOTECHNOLOGY","SCIE","2,891","4.7"," 55/140 ","4.6","Q2","4.4","1.6","0.76"," 58/140 ","Q2","Q2","61.1","58.93","0.003","0.64","0.619","Q3",
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","2,492","2.4"," 105/189 ","2.6","Q3","2.4","0.7","0.76"," 74/189 ","Q2","Q3","44.7","61.11","0.002","0.446","0.481","Q3",
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","ONCOLOGY","SCIE","2,492","2.4"," 193/322 ","2.6","Q3","2.4","0.7","0.76"," 128/322 ","Q2","Q3","40.2","60.40","0.002","0.446","0.481","Q4",
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","PHARMACOLOGY & PHARMACY","SCIE","2,492","2.4"," 188/354 ","2.6","Q3","2.4","0.7","0.76"," 136/354 ","Q2","Q3","47.0","61.72","0.002","0.446","0.481","Q3",
"CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS","CANCER BIOTHER RADIO","1084-9785","1557-8852","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","2,492","2.4"," 78/204 ","2.6","Q2","2.4","0.7","0.76"," 79/204 ","Q2","Q2","62.0","61.52","0.002","0.446","0.481","Q3",
"ACM Transactions on Reconfigurable Technology and Systems","ACM T RECONFIG TECHN","1936-7406","1936-7414","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","735","3.1"," 19/59 ","3.7","Q1","2.8","0.7","0.75"," 23/59 ","Q2","Q2","68.6","61.86","0.001","0.161","0.665","Q2",
"Translation and Translanguaging in Multilingual Contexts","TRANSL TRANSL MULT C","2352-1805","2352-1813","EDUCATION & EDUCATIONAL RESEARCH","ESCI","90","1"," 428/756 ","N/A","N/A","0.8","0.1","0.75"," 334/756 ","Q2","Q3","43.5","55.89","0","0.045","N/A","N/A",
"Translation and Translanguaging in Multilingual Contexts","TRANSL TRANSL MULT C","2352-1805","2352-1813","LANGUAGE & LINGUISTICS","ESCI","90","1"," N/A ","N/A","N/A","0.8","0.1","0.75"," 121/393 ","Q2","N/A","N/A","69.34","0","0.045","N/A","N/A",
"Translation and Translanguaging in Multilingual Contexts","TRANSL TRANSL MULT C","2352-1805","2352-1813","LINGUISTICS","ESCI","90","1"," 129/297 ","N/A","N/A","0.8","0.1","0.75"," 145/297 ","Q2","Q2","56.7","51.35","0","0.045","N/A","N/A",
"Journal of Inflammation Research","J INFLAMM RES","N/A","1178-7031","IMMUNOLOGY","SCIE","6,176","4.2"," 73/181 ","4.6","Q2","4.1","0.6","0.74"," 76/181 ","Q2","Q2","59.9","58.29","0.009","1.936","0.911","Q3",
"Global Mental Health","GLOB MENT HEALTH","2054-4251","2054-4251","PSYCHIATRY","SCIE","842","3.3"," 85/276 ","3.3","Q2","3.3","N/A","0.74"," 125/276 ","Q2","Q2","69.4","54.89","0.002","0.331","1.039","Q2",
"Reproductive Biology","REPROD BIOL","1642-431X","2300-732X","REPRODUCTIVE BIOLOGY","SCIE","1,511","2.5"," 20/39 ","2.3","Q3","2.5","0.4","0.74"," 22/39 ","Q3","Q3","50.0","44.87","0.001","0.316","0.487","Q3",
"JOURNAL OF DENTAL EDUCATION","J DENT EDUC","0022-0337","1930-7837","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","4,548","1.4"," 95/157 ","1.7","Q3","1","0.2","0.74"," 81/157 ","Q3","Q3","39.8","48.73","0.002","0.529","0.315","Q3",
"Educational Research for Policy and Practice","EDUC RES POLICY PRAC","1570-2081","1573-1723","EDUCATION & EDUCATIONAL RESEARCH","ESCI","304","1.2"," 370/756 ","1.4","Q3","1.1","0.4","0.74"," 338/756 ","Q2","Q2","51.1","55.36","0","0.068","0.356","Q3",
"EXPOSITIONES MATHEMATICAE","EXPO MATH","0723-0869","1878-0792","MATHEMATICS","SCIE","623","0.8"," 178/489 ","0.9","Q2","0.8","0.2","0.74"," 162/489 ","Q2","Q2","63.7","66.97","0.001","0.251","0.835","Q1",
"Chinese Herbal Medicines","CHIN HERB MED","1674-6384","1674-6384","CHEMISTRY, MEDICINAL","ESCI","1,457","4.7"," 17/72 ","3.2","Q3","4.6","1.1","0.73"," 38/72 ","Q3","Q1","77.1","47.92","0.001","0.26","0.483","Q3",
"Journal of Strategic Marketing","J STRATEG MARK","0965-254X","1466-4488","BUSINESS","ESCI","2,560","3.7"," 107/302 ","4.3","Q2","3.4","0.9","0.73"," 119/302 ","Q2","Q2","64.7","60.76","0.002","0.442","0.74","Q2",
"Social Responsibility Journal","SOC RESPONSIB J","1747-1117","1758-857X","MANAGEMENT","ESCI","2,958","2.9"," 185/401 ","4","Q2","2.7","0.9","0.73"," 181/402 ","Q2","Q2","54.0","55.10","0.002","0.44","0.563","Q3",
"Journal of Ethnic & Cultural Diversity in Social Work","J ETHN CULT DIVERSIT","1531-3204","1531-3212","SOCIAL WORK","ESCI","576","1.4"," 35/91 ","1.8","Q2","1.3","0.2","0.73"," 43/91 ","Q2","Q2","62.1","53.30","0.001","0.186","0.675","Q1",
"Journal of Sustainable Cement-Based Materials","J SUSTAIN CEM-BASED","2165-0373","2165-0381","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","1,531","4.7"," 14/91 ","5.2","Q1","3.4","0.9","0.72"," 25/91 ","Q2","Q1","85.2","73.08","0.001","0.259","0.743","Q1",
"Journal of Sustainable Cement-Based Materials","J SUSTAIN CEM-BASED","2165-0373","2165-0381","GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY","SCIE","1,531","4.7"," 38/91 ","5.2","Q2","3.4","0.9","0.72"," 45/91 ","Q2","Q2","58.8","51.10","0.001","0.259","0.743","Q2",
"Journal of Sustainable Cement-Based Materials","J SUSTAIN CEM-BASED","2165-0373","2165-0381","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","1,531","4.7"," 140/438 ","5.2","Q2","3.4","0.9","0.72"," 167/438 ","Q2","Q2","68.2","61.99","0.001","0.259","0.743","Q2",
"European Journal of Management and Business Economics","EUR J MANAG BUS ECON","2444-8451","2444-8494","BUSINESS","ESCI","818","4.2"," 84/302 ","5.2","Q2","3.7","1.8","0.72"," 122/302 ","Q2","Q2","72.4","59.77","0.001","0.157","0.849","Q2",
