"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT","J ENG TECHNOL MANAGE","0923-4748","1879-1719","MANAGEMENT","SSCI","1,731","3.7"," 137/401 ","4.7","Q2","3.4","0.4","0.86"," 154/402 ","Q2","Q2","66.0","61.82","0.001","0.186","0.772","Q2",
"Anthropocene","ANTHROPOCENE","2213-3054","2213-3054","ENVIRONMENTAL SCIENCES","SCIE","1,312","3.3"," 159/358 ","3.6","Q2","3.3","0.6","0.86"," 106/359 ","Q2","Q2","55.7","70.61","0.001","0.317","1.08","Q2",
"Anthropocene","ANTHROPOCENE","2213-3054","2213-3054","GEOGRAPHY, PHYSICAL","SCIE","1,312","3.3"," 15/65 ","3.6","Q2","3.3","0.6","0.86"," 22/65 ","Q2","Q1","77.7","66.92","0.001","0.317","1.08","Q1",
"Anthropocene","ANTHROPOCENE","2213-3054","2213-3054","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","1,312","3.3"," 65/253 ","3.6","Q2","3.3","0.6","0.86"," 74/253 ","Q2","Q2","74.5","70.95","0.001","0.317","1.08","Q1",
"INVESTIGATIONAL NEW DRUGS","INVEST NEW DRUG","0167-6997","1573-0646","ONCOLOGY","SCIE","5,387","3"," 142/322 ","2.9","Q3","2.9","0.5","0.86"," 98/322 ","Q2","Q2","56.1","69.72","0.005","1.172","0.815","Q2",
"INVESTIGATIONAL NEW DRUGS","INVEST NEW DRUG","0167-6997","1573-0646","PHARMACOLOGY & PHARMACY","SCIE","5,387","3"," 136/354 ","2.9","Q2","2.9","0.5","0.86"," 111/354 ","Q2","Q2","61.7","68.79","0.005","1.172","0.815","Q2",
"ECOLOGICAL ENTOMOLOGY","ECOL ENTOMOL","0307-6946","1365-2311","ENTOMOLOGY","SCIE","4,643","2"," 29/109 ","2.1","Q2","2","0.3","0.86"," 29/109 ","Q2","Q2","73.9","73.85","0.003","0.655","0.598","Q1",
"Transformation-An International Journal of Holistic Mission Studies","TRANSFORM-INT J HOLI","0265-3788","1759-8931","RELIGION","ESCI","97","0.1"," N/A ","0.3","N/A","0.1","0.1","0.85"," 83/339 ","Q1","N/A","N/A","75.66","0","0.039","0.189","Q3",
"Borderline Personality Disorder and Emotion Dysregulation","BORDER PERS DIS EMOT","2051-6673","2051-6673","PSYCHIATRY","SCIE","925","4"," 55/276 ","4.5","Q1","3.8","0.4","0.84"," 100/276 ","Q2","Q1","80.3","63.95","0.001","0.297","1.334","Q1",
"Journal of Evidence-Based Integrative Medicine","J EVID-BASED INTEGR","2515-690X","2515-690X","INTEGRATIVE & COMPLEMENTARY MEDICINE","ESCI","1,473","3.3"," 9/43 ","3.1","Q2","3.2","0.6","0.84"," 13/43 ","Q2","Q1","80.2","70.93","0.001","0.132","0.532","Q2",
"Geoderma Regional","GEODERMA REG","2352-0094","2352-0094","SOIL SCIENCE","SCIE","1,866","3.1"," 19/49 ","3.5","Q2","3","0.6","0.84"," 15/49 ","Q2","Q2","62.2","70.41","0.002","0.48","0.67","Q2",
"PUBLIC HEALTH NUTRITION","PUBLIC HEALTH NUTR","1368-9800","1475-2727","NUTRITION & DIETETICS","SCIE","18,490","3"," 54/114 ","3.5","Q2","2.9","0.4","0.84"," 38/114 ","Q2","Q2","53.1","67.11","0.017","3.715","0.991","Q2",
"PUBLIC HEALTH NUTRITION","PUBLIC HEALTH NUTR","1368-9800","1475-2727","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","18,490","3"," 114/403 ","3.5","Q2","2.9","0.4","0.84"," 132/403 ","Q2","Q2","71.8","67.37","0.017","3.715","0.991","Q2",
"RED-Revista de Educacion a Distancia","RED-REV EDUC DISTANC","1578-7680","1578-7680","EDUCATION & EDUCATIONAL RESEARCH","ESCI","505","1.9"," 212/756 ","2","Q2","1.7","0.7","0.84"," 298/756 ","Q2","Q2","72.0","60.65","0","0.094","0.349","Q3",
"Canadian Journal of Law and Society","CAN J LAW SOC","0829-3201","1911-0227","LAW","ESCI","259","0.5"," 211/421 ","0.7","Q2","0.5","0.2","0.84"," 149/421 ","Q2","Q3","50.0","64.73","0","0.072","0.349","Q2",
"Environmental Science-Processes & Impacts","ENVIRON SCI-PROC IMP","2050-7887","2050-7895","CHEMISTRY, ANALYTICAL","SCIE","7,450","4.3"," 22/106 ","5","Q1","4.1","0.8","0.83"," 31/106 ","Q2","Q1","79.7","71.23","0.008","1.733","1.174","Q1",
"Environmental Science-Processes & Impacts","ENVIRON SCI-PROC IMP","2050-7887","2050-7895","ENVIRONMENTAL SCIENCES","SCIE","7,450","4.3"," 105/358 ","5","Q2","4.1","0.8","0.83"," 113/359 ","Q2","Q2","70.8","68.66","0.008","1.733","1.174","Q1",
"Journal of Geophysical Research-Biogeosciences","J GEOPHYS RES-BIOGEO","2169-8953","2169-8961","ENVIRONMENTAL SCIENCES","SCIE","12,661","3.7"," 134/358 ","4.1","Q2","3.4","0.7","0.82"," 119/359 ","Q2","Q2","62.7","66.99","0.013","2.845","1.311","Q1",
"Journal of Geophysical Research-Biogeosciences","J GEOPHYS RES-BIOGEO","2169-8953","2169-8961","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","12,661","3.7"," 54/253 ","4.1","Q1","3.4","0.7","0.82"," 87/253 ","Q2","Q1","78.9","65.81","0.013","2.845","1.311","Q1",
"IEEE Journal of Electromagnetics RF and Microwaves in Medicine and Biology","IEEE J ELECTROMAG RF","2469-7257","2469-7249","ENGINEERING, ELECTRICAL & ELECTRONIC","ESCI","725","3"," 136/352 ","2.8","Q2","2.6","0.2","0.82"," 127/354 ","Q2","Q2","61.5","64.27","0.001","0.293","0.666","Q2",
"Livestock Science","LIVEST SCI","1871-1413","1878-0490","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","8,631","1.8"," 25/80 ","2","Q2","1.8","0.4","0.82"," 22/80 ","Q2","Q2","69.4","73.13","0.004","0.974","0.362","Q2",
"JOURNAL OF NAVIGATION","J NAVIGATION","0373-4633","1469-7785","ENGINEERING, MARINE","SCIE","2,696","1.9"," 10/25 ","2.3","Q2","1.8","0.5","0.81"," 7/25 ","Q2","Q2","62.0","74.00","0.002","0.358","0.468","Q1",
"JOURNAL OF NAVIGATION","J NAVIGATION","0373-4633","1469-7785","OCEANOGRAPHY","SCIE","2,696","1.9"," 32/65 ","2.3","Q2","1.8","0.5","0.81"," 24/65 ","Q2","Q2","51.5","63.85","0.002","0.358","0.468","Q3",
"Trends in Neuroscience and Education","TRENDS NEUROSCI EDUC","2452-0837","2211-9493","NEUROSCIENCES","ESCI","630","3.4"," 116/310 ","3.4","Q2","2.9","0.2","0.8"," 144/310 ","Q2","Q2","62.7","53.71","0.001","0.163","0.925","Q3",
"Cardiovascular Intervention and Therapeutics","CARDIOVASC INTERV TH","1868-4300","1868-4297","CARDIAC & CARDIOVASCULAR SYSTEMS","ESCI","894","3.1"," 67/220 ","2.5","Q2","2.7","1","0.8"," 69/220 ","Q2","Q2","69.8","68.86","0.002","0.35","0.703","Q2",
"Journal of Occupational Medicine and Toxicology","J OCCUP MED TOXICOL","1745-6673","1745-6673","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","1,202","2.9"," 128/403 ","2.6","Q2","2.9","0.6","0.8"," 146/403 ","Q2","Q2","68.4","63.90","0.001","0.21","0.666","Q3",
"OCEAN DYNAMICS","OCEAN DYNAM","1616-7341","1616-7228","OCEANOGRAPHY","SCIE","3,158","2.2"," 25/65 ","2.3","Q2","2.1","0.4","0.8"," 25/65 ","Q2","Q2","62.3","62.31","0.002","0.466","0.668","Q2",
"China Journal of Accounting Research","CHINA J ACCOUNT RES","1755-3091","1755-3091","BUSINESS, FINANCE","ESCI","754","1.9"," 107/231 ","3.4","Q2","1.8","0.6","0.8"," 69/231 ","Q2","Q2","53.9","70.35","0.001","0.127","0.626","Q2",
"Curriculum Studies in Health and Physical Education","CURRIC STUD HEALTH P","2574-2981","2574-299X","EDUCATION & EDUCATIONAL RESEARCH","ESCI","189","1.8"," 238/756 ","N/A","N/A","1.5","0.3","0.8"," 314/756 ","Q2","Q2","68.6","58.53","0","0.081","N/A","N/A",
"Curriculum Studies in Health and Physical Education","CURRIC STUD HEALTH P","2574-2981","2574-299X","HOSPITALITY, LEISURE, SPORT & TOURISM","ESCI","189","1.8"," 74/139 ","N/A","N/A","1.5","0.3","0.8"," 49/139 ","Q2","Q3","47.1","65.11","0","0.081","N/A","N/A",
"OTO Open","OTO OPEN","N/A","2473-974X","OTORHINOLARYNGOLOGY","ESCI","551","1.8"," 23/65 ","N/A","N/A","1.8","0.2","0.8"," 30/65 ","Q2","Q2","65.4","54.62","0.001","0.286","N/A","N/A",
"BMC Ophthalmology","BMC OPHTHALMOL","N/A","1471-2415","OPHTHALMOLOGY","SCIE","6,432","1.7"," 52/95 ","2","Q3","1.6","0.3","0.8"," 44/95 ","Q2","Q3","45.8","54.21","0.01","2.118","0.575","Q3",
"Turkish Journal of Mathematics","TURK J MATH","1300-0098","1303-6149","MATHEMATICS","SCIE","1,662","0.8"," 178/489 ","0.9","Q2","0.8","0.3","0.8"," 141/489 ","Q2","Q2","63.7","71.27","0.002","0.543","0.276","Q3",
"MARINE CHEMISTRY","MAR CHEM","0304-4203","1872-7581","CHEMISTRY, MULTIDISCIPLINARY","SCIE","9,699","3"," 100/230 ","3.3","Q2","2.6","0.7","0.79"," 75/231 ","Q2","Q2","56.7","67.75","0.003","0.728","0.968","Q2",
"MARINE CHEMISTRY","MAR CHEM","0304-4203","1872-7581","OCEANOGRAPHY","SCIE","9,699","3"," 15/65 ","3.3","Q1","2.6","0.7","0.79"," 26/65 ","Q2","Q1","77.7","60.77","0.003","0.728","0.968","Q1",
"FOLIA MORPHOLOGICA","FOLIA MORPHOL","0015-5659","1644-3284","ANATOMY & MORPHOLOGY","SCIE","1,601","1.2"," 14/22 ","1.2","Q3","1.1","0.6","0.79"," 12/22 ","Q3","Q3","38.6","47.73","0.001","0.293","0.271","Q4",
"Journal of Diabetes Research","J DIABETES RES","2314-6745","2314-6753","ENDOCRINOLOGY & METABOLISM","SCIE","8,289","3.6"," 65/186 ","4.3","Q2","3.6","0.5","0.78"," 78/186 ","Q2","Q2","65.3","58.33","0.008","1.813","0.933","Q2",
"Journal of Diabetes Research","J DIABETES RES","2314-6745","2314-6753","MEDICINE, RESEARCH & EXPERIMENTAL","SCIE","8,289","3.6"," 72/189 ","4.3","Q2","3.6","0.5","0.78"," 73/189 ","Q2","Q2","62.2","61.64","0.008","1.813","0.933","Q2",
"CIRCULATION JOURNAL","CIRC J","1346-9843","1347-4820","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","10,183","3.1"," 67/220 ","3.1","Q2","2.8","1.5","0.78"," 73/220 ","Q2","Q2","69.8","67.05","0.009","1.916","0.905","Q2",
"Transactions of the London Mathematical Society","T LOND MATH SOC","2052-4986","2052-4986","MATHEMATICS","ESCI","48","1.1"," 98/489 ","1","Q2","1.1","<0.1","0.78"," 146/489 ","Q2","Q1","80.1","70.25","0","0.07","1.17","Q1",
"Fermentation-Basel","FERMENTATION-BASEL","N/A","2311-5637","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","6,525","3.3"," 72/174 ","3.7","Q2","2.8","1","0.77"," 67/174 ","Q2","Q2","58.9","61.78","0.006","1.233","0.494","Q3",
"Journal of Zhejiang University-SCIENCE A","J ZHEJIANG UNIV-SC A","1673-565X","1862-1775","ENGINEERING, MULTIDISCIPLINARY","SCIE","2,683","3.3"," 35/179 ","2.9","Q1","3","1.1","0.77"," 48/180 ","Q2","Q1","80.7","73.61","0.002","0.329","0.534","Q2",
"Journal of Zhejiang University-SCIENCE A","J ZHEJIANG UNIV-SC A","1673-565X","1862-1775","PHYSICS, APPLIED","SCIE","2,683","3.3"," 61/179 ","2.9","Q2","3","1.1","0.77"," 59/179 ","Q2","Q2","66.2","67.32","0.002","0.329","0.534","Q2",
"Systems Science & Control Engineering","SYST SCI CONTROL ENG","N/A","2164-2583","AUTOMATION & CONTROL SYSTEMS","ESCI","1,775","3.2"," 32/84 ","3.6","Q2","3","1.1","0.77"," 28/84 ","Q2","Q2","62.5","67.26","0.003","0.595","0.784","Q2",
"Emergency Medicine Australasia","EMERG MED AUSTRALAS","1742-6731","1742-6723","EMERGENCY MEDICINE","SCIE","2,477","1.7"," 25/54 ","2","Q2","1.5","0.4","0.77"," 23/54 ","Q2","Q2","54.6","58.33","0.003","0.745","0.603","Q2",
"Journal of Second Language Studies","J SECOND LANG STUD","2542-3835","2542-3843","EDUCATION & EDUCATIONAL RESEARCH","ESCI","64","1.2"," 370/756 ","0.9","Q3","1.2","0.2","0.77"," 323/756 ","Q2","Q2","51.1","57.34","0","0.047","0.386","Q2",
"Journal of Second Language Studies","J SECOND LANG STUD","2542-3835","2542-3843","LANGUAGE & LINGUISTICS","ESCI","64","1.2"," N/A ","0.9","N/A","1.2","0.2","0.77"," 116/393 ","Q2","N/A","N/A","70.61","0","0.047","0.386","Q2",
"Journal of Second Language Studies","J SECOND LANG STUD","2542-3835","2542-3843","LINGUISTICS","ESCI","64","1.2"," 106/297 ","0.9","Q3","1.2","0.2","0.77"," 139/297 ","Q2","Q2","64.5","53.37","0","0.047","0.386","Q3",
"JOURNAL OF GENERAL VIROLOGY","J GEN VIROL","0022-1317","1465-2099","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","16,934","3.6"," 59/174 ","3.6","Q2","3.6","1","0.76"," 68/174 ","Q2","Q2","66.4","61.21","0.006","1.255","0.912","Q1",
"JOURNAL OF GENERAL VIROLOGY","J GEN VIROL","0022-1317","1465-2099","VIROLOGY","SCIE","16,934","3.6"," 18/41 ","3.6","Q2","3.6","1","0.76"," 16/41 ","Q2","Q2","57.3","62.20","0.006","1.255","0.912","Q3",
"Future Internet","FUTURE INTERNET","1999-5903","1999-5903","COMPUTER SCIENCE, INFORMATION SYSTEMS","ESCI","4,650","2.8"," 105/249 ","3","Q2","2.6","0.8","0.76"," 107/251 ","Q2","Q2","58.0","57.57","0.005","1.178","0.503","Q3",
"Critical Studies on Security","CRIT STUD SECUR","2162-4887","2162-4909","INTERNATIONAL RELATIONS","ESCI","405","1.8"," 48/165 ","N/A","N/A","1.5","1.6","0.76"," 81/165 ","Q2","Q2","71.2","51.21","0.001","0.181","N/A","N/A",
"Critical Studies on Security","CRIT STUD SECUR","2162-4887","2162-4909","POLITICAL SCIENCE","ESCI","405","1.8"," 110/317 ","N/A","N/A","1.5","1.6","0.76"," 146/317 ","Q2","Q2","65.5","54.10","0.001","0.181","N/A","N/A",
"Journal of Stomatology Oral and Maxillofacial Surgery","J STOMATOL ORAL MAXI","2468-8509","2468-7855","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","1,558","1.8"," 72/157 ","2","Q3","1.7","0.6","0.76"," 78/157 ","Q2","Q2","54.5","50.64","0.002","0.539","0.486","Q2",
"Journal of School Nursing","J SCH NURS","1059-8405","1546-8364","NURSING","SCIE, SSCI","1,333","1.5"," 99/191 ","2.1","Q2","1.2","0.4","0.76"," 91/191 ","Q2","Q3","48.4","52.62","0.001","0.28","0.465","Q3",
"Polis-Politicheskiye Issledovaniya","POLIS","1026-9487","1684-0070","POLITICAL SCIENCE","ESCI","539","0.7"," 221/317 ","0.6","Q4","0.5","0.2","0.76"," 146/317 ","Q2","Q3","30.4","54.10","0.001","0.171","0.259","Q4",
"CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY","CLIN EXP PHARMACOL P","0305-1870","1440-1681","PHARMACOLOGY & PHARMACY","SCIE","6,151","2.4"," 188/354 ","2.4","Q3","2.3","0.7","0.75"," 144/354 ","Q2","Q3","47.0","59.46","0.003","0.649","0.462","Q3",
"CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY","CLIN EXP PHARMACOL P","0305-1870","1440-1681","PHYSIOLOGY","SCIE","6,151","2.4"," 42/85 ","2.4","Q3","2.3","0.7","0.75"," 45/85 ","Q2","Q2","51.2","47.65","0.003","0.649","0.462","Q3",
"Clinical Neuroradiology","CLIN NEURORADIOL","1869-1439","1869-1447","CLINICAL NEUROLOGY","SCIE","1,735","2.4"," 137/277 ","2.5","Q3","2.3","0.4","0.75"," 126/278 ","Q2","Q2","50.7","54.86","0.003","0.688","0.786","Q3",
"Clinical Neuroradiology","CLIN NEURORADIOL","1869-1439","1869-1447","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,735","2.4"," 78/204 ","2.5","Q2","2.3","0.4","0.75"," 81/204 ","Q2","Q2","62.0","60.54","0.003","0.688","0.786","Q2",
"JOURNAL OF SCHOOL HEALTH","J SCHOOL HEALTH","0022-4391","1746-1561","EDUCATION & EDUCATIONAL RESEARCH","SSCI","3,898","1.8"," 238/756 ","2","Q2","1.6","0.5","0.75"," 334/756 ","Q2","Q2","68.6","55.89","0.003","0.619","0.587","Q2",
"JOURNAL OF SCHOOL HEALTH","J SCHOOL HEALTH","0022-4391","1746-1561","EDUCATION, SCIENTIFIC DISCIPLINES","SCIE","3,898","1.8"," 33/85 ","2","Q2","1.6","0.5","0.75"," 42/85 ","Q2","Q2","61.8","51.18","0.003","0.619","0.587","Q2",
"JOURNAL OF SCHOOL HEALTH","J SCHOOL HEALTH","0022-4391","1746-1561","HEALTH CARE SCIENCES & SERVICES","SCIE","3,898","1.8"," 100/174 ","2","Q3","1.6","0.5","0.75"," 79/175 ","Q2","Q3","42.8","55.14","0.003","0.619","0.587","Q3",
"JOURNAL OF SCHOOL HEALTH","J SCHOOL HEALTH","0022-4391","1746-1561","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,898","1.8"," 239/403 ","2","Q3","1.6","0.5","0.75"," 165/403 ","Q2","Q3","40.8","59.18","0.003","0.619","0.587","Q3",
"MATERIALS AND MANUFACTURING PROCESSES","MATER MANUF PROCESS","1042-6914","1532-2475","ENGINEERING, MANUFACTURING","SCIE","8,760","4.1"," 22/68 ","4.4","Q2","3.4","1.4","0.74"," 22/68 ","Q2","Q2","68.4","68.38","0.004","0.925","0.564","Q2",
"MATERIALS AND MANUFACTURING PROCESSES","MATER MANUF PROCESS","1042-6914","1532-2475","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","8,760","4.1"," 163/438 ","4.4","Q2","3.4","1.4","0.74"," 157/438 ","Q2","Q2","62.9","64.27","0.004","0.925","0.564","Q2",
"Frontiers in Oncology","FRONT ONCOL","2234-943X","2234-943X","ONCOLOGY","SCIE","81,622","3.5"," 107/322 ","4","Q2","3.3","0.6","0.74"," 133/322 ","Q2","Q2","66.9","58.85","0.139","30.416","0.93","Q2",
"Geocarto International","GEOCARTO INT","1010-6049","1752-0762","ENVIRONMENTAL SCIENCES","SCIE","6,094","3.3"," 159/358 ","3.5","Q2","3.2","0.8","0.74"," 144/359 ","Q2","Q2","55.7","60.03","0.006","1.358","0.589","Q3",
"Geocarto International","GEOCARTO INT","1010-6049","1752-0762","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","6,094","3.3"," 65/253 ","3.5","Q2","3.2","0.8","0.74"," 104/253 ","Q2","Q2","74.5","59.09","0.006","1.358","0.589","Q3",
"Geocarto International","GEOCARTO INT","1010-6049","1752-0762","IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY","SCIE","6,094","3.3"," 14/36 ","3.5","Q2","3.2","0.8","0.74"," 13/36 ","Q2","Q2","62.5","65.28","0.006","1.358","0.589","Q3",
"Geocarto International","GEOCARTO INT","1010-6049","1752-0762","REMOTE SENSING","SCIE","6,094","3.3"," 26/62 ","3.5","Q2","3.2","0.8","0.74"," 27/62 ","Q2","Q2","58.9","57.26","0.006","1.358","0.589","Q3",
"Journal of Economics Finance and Administrative Science","J ECON FINANC ADM SC","2077-1886","2218-0648","ECONOMICS","ESCI","519","2.3"," 174/597 ","N/A","N/A","1.5","0.8","0.74"," 197/600 ","Q2","Q2","70.9","67.25","0","0.06","N/A","N/A",
"International Neurourology Journal","INT NEUROUROL J","2093-4777","2093-6931","UROLOGY & NEPHROLOGY","SCIE","1,003","1.8"," 68/126 ","1.9","Q3","1.5","1","0.74"," 53/126 ","Q2","Q3","46.4","58.33","0.001","0.218","0.457","Q3",
"JOURNAL OF POLYMERS AND THE ENVIRONMENT","J POLYM ENVIRON","1566-2543","1572-8919","ENGINEERING, ENVIRONMENTAL","SCIE","12,356","4.7"," 31/81 ","4.6","Q2","4.5","1.1","0.73"," 34/81 ","Q2","Q2","62.3","58.64","0.009","1.934","0.595","Q3",
"JOURNAL OF POLYMERS AND THE ENVIRONMENT","J POLYM ENVIRON","1566-2543","1572-8919","POLYMER SCIENCE","SCIE","12,356","4.7"," 18/94 ","4.6","Q1","4.5","1.1","0.73"," 29/94 ","Q2","Q1","81.4","69.68","0.009","1.934","0.595","Q2",
"Frontiers in Molecular Biosciences","FRONT MOL BIOSCI","N/A","2296-889X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","16,153","3.9"," 104/313 ","4.4","Q2","3.8","0.8","0.7"," 141/313 ","Q2","Q2","66.9","55.11","0.03","6.548","1.077","Q2",
"Research in Psychotherapy-Psychopathology Process and Outcome","RES PSYCHOTHER-PSYCH","2239-8031","2239-8031","PSYCHOLOGY, CLINICAL","ESCI","317","1.6"," 110/180 ","1.5","Q3","1.4","0.2","0.7"," 97/180 ","Q3","Q3","39.2","46.39","0.001","0.109","0.385","Q3",
"Eastern Journal of European Studies","EAST J EUR STUD","2068-651X","2068-6633","AREA STUDIES","ESCI","193","0.7"," 74/176 ","0.7","Q3","0.5","0.1","0.7"," 85/176 ","Q2","Q2","58.2","51.99","0","0.04","0.129","Q4",
"CURRENT ALLERGY AND ASTHMA REPORTS","CURR ALLERGY ASTHM R","1529-7322","1534-6315","ALLERGY","SCIE","3,543","5.4"," 9/39 ","5","Q2","5.3","1","0.69"," 17/39 ","Q2","Q1","78.2","57.69","0.003","0.641","1.224","Q2",
"CURRENT ALLERGY AND ASTHMA REPORTS","CURR ALLERGY ASTHM R","1529-7322","1534-6315","IMMUNOLOGY","SCIE","3,543","5.4"," 42/181 ","5","Q2","5.3","1","0.69"," 88/181 ","Q2","Q1","77.1","51.66","0.003","0.641","1.224","Q2",
"Best Practice & Research Clinical Gastroenterology","BEST PRACT RES CL GA","1521-6918","1532-1916","GASTROENTEROLOGY & HEPATOLOGY","SCIE","3,273","3.2"," 49/143 ","3.2","Q2","3.1","1","0.69"," 58/143 ","Q2","Q2","66.1","59.79","0.001","0.286","0.97","Q2",
"Journal of Movement Disorders","J MOV DISORD","2005-940X","2093-4939","CLINICAL NEUROLOGY","SCIE","762","2.5"," 127/277 ","3.1","Q2","2.4","0.9","0.69"," 142/278 ","Q3","Q2","54.3","49.10","0.001","0.213","0.91","Q2",
"NEURORADIOLOGY","NEURORADIOLOGY","0028-3940","1432-1920","CLINICAL NEUROLOGY","SCIE","6,559","2.4"," 137/277 ","2.6","Q3","2.3","0.4","0.69"," 142/278 ","Q2","Q2","50.7","49.10","0.006","1.35","0.78","Q3",
"NEURORADIOLOGY","NEURORADIOLOGY","0028-3940","1432-1920","NEUROIMAGING","SCIE","6,559","2.4"," 7/15 ","2.6","Q3","2.3","0.4","0.69"," 8/15 ","Q2","Q2","56.7","50.00","0.006","1.35","0.78","Q3",
"NEURORADIOLOGY","NEURORADIOLOGY","0028-3940","1432-1920","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","6,559","2.4"," 78/204 ","2.6","Q2","2.3","0.4","0.69"," 89/204 ","Q2","Q2","62.0","56.62","0.006","1.35","0.78","Q2",
"CLINICS IN LABORATORY MEDICINE","CLIN LAB MED","0272-2712","1557-9832","MEDICAL LABORATORY TECHNOLOGY","SCIE","1,751","1.7"," 19/30 ","1.9","Q3","1.7","0.4","0.69"," 21/30 ","Q3","Q3","38.3","31.67","0.001","0.242","0.59","Q2",
"NEOTROPICAL ENTOMOLOGY","NEOTROP ENTOMOL","1519-566X","1678-8052","ENTOMOLOGY","SCIE","2,279","1.4"," 46/109 ","1.5","Q2","1.3","0.6","0.69"," 42/109 ","Q2","Q2","58.3","61.93","0.001","0.312","0.362","Q2",
"Journal of Veterinary Research","J VET RES","2450-7393","2450-8608","VETERINARY SCIENCES","SCIE","954","1.3"," 78/167 ","1.8","Q2","1.3","0.1","0.69"," 73/168 ","Q2","Q2","53.6","56.85","0.001","0.238","0.346","Q2",
"JOURNAL OF FOOD BIOCHEMISTRY","J FOOD BIOCHEM","0145-8884","1745-4514","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","8,996","3.5"," 134/313 ","3.8","Q2","3.5","0.3","0.68"," 150/313 ","Q2","Q2","57.3","52.24","0.008","1.798","0.534","Q3",
"JOURNAL OF FOOD BIOCHEMISTRY","J FOOD BIOCHEM","0145-8884","1745-4514","FOOD SCIENCE & TECHNOLOGY","SCIE","8,996","3.5"," 60/173 ","3.8","Q2","3.5","0.3","0.68"," 69/173 ","Q2","Q2","65.6","60.40","0.008","1.798","0.534","Q2",
"TOXICOLOGY MECHANISMS AND METHODS","TOXICOL MECH METHOD","1537-6516","1537-6524","TOXICOLOGY","SCIE","2,561","2.8"," 52/106 ","3.4","Q2","2.8","0.5","0.68"," 58/106 ","Q3","Q2","51.4","45.75","0.002","0.376","0.567","Q3",
"JOURNAL OF CARDIOVASCULAR PHARMACOLOGY","J CARDIOVASC PHARM","0160-2446","1533-4023","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","5,765","2.6"," 84/220 ","2.5","Q2","2.5","0.7","0.68"," 88/220 ","Q2","Q2","62.0","60.23","0.003","0.675","0.517","Q3",
"JOURNAL OF CARDIOVASCULAR PHARMACOLOGY","J CARDIOVASC PHARM","0160-2446","1533-4023","PHARMACOLOGY & PHARMACY","SCIE","5,765","2.6"," 173/354 ","2.5","Q3","2.5","0.7","0.68"," 168/354 ","Q2","Q2","51.3","52.68","0.003","0.675","0.517","Q3",
"JOURNAL OF OCCUPATIONAL HEALTH","J OCCUP HEALTH","1341-9145","1348-9585","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","2,629","2.6"," 145/403 ","2.6","Q2","2.5","0.3","0.68"," 192/403 ","Q2","Q2","64.1","52.48","0.002","0.44","0.645","Q3",
"Therapeutic Advances in Urology","THER ADV UROL","1756-2872","1756-2880","UROLOGY & NEPHROLOGY","SCIE","1,217","2.6"," 40/126 ","2.8","Q2","2.5","0.9","0.68"," 60/126 ","Q2","Q2","68.7","52.78","0.002","0.328","0.77","Q2",
"Behavioral Sleep Medicine","BEHAV SLEEP MED","1540-2002","1540-2010","CLINICAL NEUROLOGY","SCIE","2,346","2.2"," 155/277 ","2.9","Q2","2.2","0.4","0.68"," 146/278 ","Q3","Q3","44.2","47.66","0.003","0.589","0.944","Q2",
"Behavioral Sleep Medicine","BEHAV SLEEP MED","1540-2002","1540-2010","PSYCHIATRY","SCIE","2,346","2.2"," 141/276 ","2.9","Q2","2.2","0.4","0.68"," 143/276 ","Q3","Q3","49.1","48.37","0.003","0.589","0.944","Q2",
