"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"CHEMISTRY AND PHYSICS OF LIPIDS","CHEM PHYS LIPIDS","0009-3084","1873-2941","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","4,765","3.4","Q2","0.69"," 138/313 ","3","Q3","3.3","0.6"," 145/313 ","Q2","53.83","0.002","0.447","0.561","56.1","Q3",
"CHEMISTRY AND PHYSICS OF LIPIDS","CHEM PHYS LIPIDS","0009-3084","1873-2941","BIOPHYSICS","SCIE","4,765","3.4","Q1","0.69"," 17/77 ","3","Q2","3.3","0.6"," 31/77 ","Q2","60.39","0.002","0.447","0.561","78.6","Q3",
"Psychology Health & Medicine","PSYCHOL HEALTH MED","1354-8506","1465-3966","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","4,710","2.3","Q2","0.87"," 177/403 ","2.8","Q2","2.2","0.3"," 125/403 ","Q2","69.11","0.006","1.226","0.712","56.2","Q2",
"International Food Research Journal","INT FOOD RES J","1985-4668","2231-7546","FOOD SCIENCE & TECHNOLOGY","SCIE","4,513","0.7","Q4","0.15"," 152/173 ","1.1","Q4","0.7","0.1"," 153/173 ","Q4","11.85","0.001","0.229","0.135","12.4","Q4",
"JOURNAL OF MASS SPECTROMETRY","J MASS SPECTROM","1076-5174","1096-9888","BIOCHEMICAL RESEARCH METHODS","SCIE","4,494","1.9","Q3","0.63"," 63/85 ","1.9","Q4","1.8","0.5"," 45/85 ","Q2","47.65","0.002","0.419","0.438","26.5","Q3",
"JOURNAL OF MASS SPECTROMETRY","J MASS SPECTROM","1076-5174","1096-9888","CHEMISTRY, ANALYTICAL","SCIE","4,494","1.9","Q3","0.63"," 66/106 ","1.9","Q3","1.8","0.5"," 50/106 ","Q2","53.30","0.002","0.419","0.438","38.2","Q3",
"JOURNAL OF MASS SPECTROMETRY","J MASS SPECTROM","1076-5174","1096-9888","SPECTROSCOPY","SCIE","4,494","1.9","Q2","0.63"," 20/44 ","1.9","Q2","1.8","0.5"," 21/44 ","Q2","53.41","0.002","0.419","0.438","55.7","Q2",
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY","SCIE","4,483","1.6","Q4","0.46"," 253/322 ","2","Q4","1.6","0.6"," 220/322 ","Q3","31.83","0.004","0.793","0.66","21.6","Q3",
"JOURNAL OF MOLECULAR ENDOCRINOLOGY","J MOL ENDOCRINOL","0952-5041","1479-6813","ENDOCRINOLOGY & METABOLISM","SCIE","4,478","3.6","Q2","0.85"," 65/186 ","4.9","Q1","3.6","1.2"," 66/186 ","Q2","64.78","0.003","0.71","1.251","65.3","Q2",
"DEVELOPMENTAL PSYCHOBIOLOGY","DEV PSYCHOBIOL","0012-1630","1098-2302","DEVELOPMENTAL BIOLOGY","SCIE","4,455","1.8","Q3","0.65"," 25/39 ","2.2","Q3","1.8","0.6"," 18/39 ","Q2","55.13","0.004","0.824","0.749","37.2","Q2",
"DEVELOPMENTAL PSYCHOBIOLOGY","DEV PSYCHOBIOL","0012-1630","1098-2302","PSYCHOLOGY","SCIE","4,455","1.8","Q3","0.65"," 49/92 ","2.2","Q3","1.8","0.6"," 46/92 ","Q2","50.54","0.004","0.824","0.749","47.3","Q2",
"JOURNAL OF VIRAL HEPATITIS","J VIRAL HEPATITIS","1352-0504","1365-2893","GASTROENTEROLOGY & HEPATOLOGY","SCIE","4,426","2.5","Q2","0.51"," 71/143 ","2.7","Q3","2.4","0.8"," 77/143 ","Q3","46.50","0.007","1.579","1.068","50.7","Q2",
"JOURNAL OF VIRAL HEPATITIS","J VIRAL HEPATITIS","1352-0504","1365-2893","INFECTIOUS DISEASES","SCIE","4,426","2.5","Q3","0.51"," 74/132 ","2.7","Q3","2.4","0.8"," 80/132 ","Q3","39.77","0.007","1.579","1.068","44.3","Q2",
"JOURNAL OF VIRAL HEPATITIS","J VIRAL HEPATITIS","1352-0504","1365-2893","VIROLOGY","SCIE","4,426","2.5","Q3","0.51"," 25/41 ","2.7","Q3","2.4","0.8"," 26/41 ","Q3","37.80","0.007","1.579","1.068","40.2","Q2",
"COMPUTER JOURNAL","COMPUT J","0010-4620","1460-2067","COMPUTER SCIENCE, HARDWARE & ARCHITECTURE","SCIE","4,414","1.5","Q4","0.44"," 46/59 ","1.5","Q4","1.4","0.2"," 40/59 ","Q3","33.05","0.003","0.634","0.364","22.9","Q3",
"COMPUTER JOURNAL","COMPUT J","0010-4620","1460-2067","COMPUTER SCIENCE, INFORMATION SYSTEMS","SCIE","4,414","1.5","Q3","0.44"," 173/249 ","1.5","Q3","1.4","0.2"," 167/251 ","Q3","33.67","0.003","0.634","0.364","30.7","Q3",
"COMPUTER JOURNAL","COMPUT J","0010-4620","1460-2067","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","4,414","1.5","Q3","0.44"," 82/131 ","1.5","Q3","1.4","0.2"," 91/131 ","Q3","30.92","0.003","0.634","0.364","37.8","Q3",
"COMPUTER JOURNAL","COMPUT J","0010-4620","1460-2067","COMPUTER SCIENCE, THEORY & METHODS","SCIE","4,414","1.5","Q2","0.44"," 71/143 ","1.5","Q3","1.4","0.2"," 80/143 ","Q3","44.41","0.003","0.634","0.364","50.7","Q3",
"RUSSIAN CHEMICAL REVIEWS","RUSS CHEM REV+","0036-021X","1468-4837","CHEMISTRY, MULTIDISCIPLINARY","SCIE","4,369","7","Q1","0.53"," 45/230 ","5.8","Q2","6.7","1"," 107/231 ","Q2","53.90","0.002","0.332","0.877","80.7","Q2",
"Archives of Agronomy and Soil Science","ARCH AGRON SOIL SCI","0365-0340","1476-3567","AGRONOMY","SCIE","4,367","2.3","Q1","0.58"," 31/125 ","2.7","Q1","2.2","0.4"," 42/125 ","Q2","66.80","0.003","0.686","0.418","75.6","Q2",
"Archives of Agronomy and Soil Science","ARCH AGRON SOIL SCI","0365-0340","1476-3567","SOIL SCIENCE","SCIE","4,367","2.3","Q3","0.58"," 26/49 ","2.7","Q3","2.2","0.4"," 26/49 ","Q2","47.96","0.003","0.686","0.418","48.0","Q3",
"JOURNAL OF BASIC MICROBIOLOGY","J BASIC MICROB","0233-111X","1521-4028","MICROBIOLOGY","SCIE","4,328","3.5","Q2","0.55"," 67/161 ","3.3","Q3","3.5","0.6"," 99/161 ","Q3","38.82","0.002","0.525","0.564","58.7","Q3",
"JOURNAL OF NUTRITION EDUCATION AND BEHAVIOR","J NUTR EDUC BEHAV","1499-4046","1878-2620","EDUCATION, SCIENTIFIC DISCIPLINES","SCIE","4,315","2.3","Q2","0.85"," 24/85 ","2.6","Q2","2.1","0.4"," 32/85 ","Q2","62.94","0.004","0.881","0.818","72.4","Q1",
"JOURNAL OF NUTRITION EDUCATION AND BEHAVIOR","J NUTR EDUC BEHAV","1499-4046","1878-2620","NUTRITION & DIETETICS","SCIE","4,315","2.3","Q3","0.85"," 71/114 ","2.6","Q3","2.1","0.4"," 37/114 ","Q2","67.98","0.004","0.881","0.818","38.2","Q2",
"EUROPEAN JOURNAL OF SOIL BIOLOGY","EUR J SOIL BIOL","1164-5563","1778-3615","ECOLOGY","SCIE","4,309","3.7","Q1","0.97"," 44/195 ","3.7","Q2","3.6","0.7"," 50/195 ","Q2","74.62","0.002","0.39","0.751","77.7","Q2",
"EUROPEAN JOURNAL OF SOIL BIOLOGY","EUR J SOIL BIOL","1164-5563","1778-3615","SOIL SCIENCE","SCIE","4,309","3.7","Q2","0.97"," 15/49 ","3.7","Q2","3.6","0.7"," 14/49 ","Q2","72.45","0.002","0.39","0.751","70.4","Q2",
"ONCOLOGY","ONCOLOGY-BASEL","0030-2414","1423-0232","ONCOLOGY","SCIE","4,297","2.5","Q3","0.54"," 183/322 ","2.5","Q3","2.4","0.3"," 196/322 ","Q3","39.29","0.003","0.559","0.637","43.3","Q3",
"NEUROEPIDEMIOLOGY","NEUROEPIDEMIOLOGY","0251-5350","1423-0208","CLINICAL NEUROLOGY","SCIE","4,283","3.2","Q2","1.09"," 80/277 ","4.3","Q1","3.1","0.4"," 65/278 ","Q1","76.80","0.003","0.65","1.34","71.3","Q1",
"NEUROEPIDEMIOLOGY","NEUROEPIDEMIOLOGY","0251-5350","1423-0208","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","4,283","3.2","Q2","1.09"," 104/403 ","4.3","Q1","3.1","0.4"," 80/403 ","Q1","80.27","0.003","0.65","1.34","74.3","Q1",
"ANIMAL GENETICS","ANIM GENET","0268-9146","1365-2052","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","4,089","1.8","Q2","0.7"," 25/80 ","2.6","Q1","1.7","0.3"," 33/80 ","Q2","59.38","0.003","0.559","0.572","69.4","Q1",
"ANIMAL GENETICS","ANIM GENET","0268-9146","1365-2052","GENETICS & HEREDITY","SCIE","4,089","1.8","Q3","0.7"," 130/191 ","2.6","Q3","1.7","0.3"," 93/191 ","Q2","51.57","0.003","0.559","0.572","32.2","Q3",
"SIMULATION MODELLING PRACTICE AND THEORY","SIMUL MODEL PRACT TH","1569-190X","1878-1462","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","4,045","3.5","Q2","1.02"," 58/169 ","3.5","Q2","3.3","0.7"," 49/169 ","Q1","71.30","0.003","0.753","0.65","66.0","Q2",
"SIMULATION MODELLING PRACTICE AND THEORY","SIMUL MODEL PRACT TH","1569-190X","1878-1462","COMPUTER SCIENCE, SOFTWARE ENGINEERING","SCIE","4,045","3.5","Q1","1.02"," 32/131 ","3.5","Q2","3.3","0.7"," 26/131 ","Q1","80.53","0.003","0.753","0.65","76.0","Q2",
"PHYSIOLOGICAL RESEARCH","PHYSIOL RES","0862-8408","1802-9973","PHYSIOLOGY","SCIE","4,032","1.9","Q3","0.52"," 59/85 ","2","Q3","1.8","0.2"," 68/85 ","Q4","20.59","0.002","0.518","0.393","31.2","Q4",
"JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA","J GEOL SOC INDIA","0016-7622","0974-6889","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","3,983","1.2","Q3","0.33"," 186/253 ","1.4","Q3","1.1","0.4"," 192/253 ","Q4","24.31","0.002","0.393","0.259","26.7","Q4",
"PEDIATRICS INTERNATIONAL","PEDIATR INT","1328-8067","1442-200X","PEDIATRICS","SCIE","3,946","1","Q3","0.48"," 134/186 ","1.2","Q3","0.9","0.2"," 125/186 ","Q3","33.06","0.003","0.686","0.339","28.2","Q3",
"Transplant Infectious Disease","TRANSPL INFECT DIS","1398-2273","1399-3062","IMMUNOLOGY","SCIE","3,902","2.6","Q3","0.6"," 127/181 ","2.1","Q4","2.3","0.8"," 101/181 ","Q2","44.48","0.005","1.08","0.63","30.1","Q3",
"Transplant Infectious Disease","TRANSPL INFECT DIS","1398-2273","1399-3062","INFECTIOUS DISEASES","SCIE","3,902","2.6","Q3","0.6"," 69/132 ","2.1","Q3","2.3","0.8"," 64/132 ","Q2","51.89","0.005","1.08","0.63","48.1","Q3",
"Transplant Infectious Disease","TRANSPL INFECT DIS","1398-2273","1399-3062","TRANSPLANTATION","SCIE","3,902","2.6","Q2","0.6"," 13/31 ","2.1","Q3","2.3","0.8"," 17/31 ","Q2","46.77","0.005","1.08","0.63","59.7","Q3",
"ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES","Z NATURFORSCH C","0939-5075","1865-7125","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","3,833","1.8","Q4","0.48"," 259/313 ","1.8","Q4","1.7","0.2"," 235/313 ","Q3","25.08","0.001","0.132","0.257","17.4","Q4",
"ZEITSCHRIFT FUR NATURFORSCHUNG SECTION C-A JOURNAL OF BIOSCIENCES","Z NATURFORSCH C","0939-5075","1865-7125","PHARMACOLOGY & PHARMACY","SCIE","3,833","1.8","Q3","0.48"," 240/354 ","1.8","Q3","1.7","0.2"," 247/354 ","Q3","30.37","0.001","0.132","0.257","32.3","Q4",
"JOURNAL OF APICULTURAL RESEARCH","J APICULT RES","0021-8839","2078-6913","ENTOMOLOGY","SCIE","3,800","1.4","Q2","0.69"," 46/109 ","2.2","Q1","1.4","0.3"," 42/109 ","Q2","61.93","0.002","0.453","0.432","58.3","Q2",
"Journal of Petroleum Exploration and Production Technology","J PET EXPLOR PROD TE","2190-0558","2190-0566","ENERGY & FUELS","SCIE","3,750","2.4","Q3","0.51"," 119/170 ","2.4","Q3","2.2","0.7"," 104/173 ","Q2","40.17","0.004","0.903","0.405","30.3","Q3",
"Journal of Petroleum Exploration and Production Technology","J PET EXPLOR PROD TE","2190-0558","2190-0566","ENGINEERING, PETROLEUM","SCIE","3,750","2.4","Q2","0.51"," 7/23 ","2.4","Q2","2.2","0.7"," 9/25 ","Q2","66.00","0.004","0.903","0.405","71.7","Q1",
"Journal of Petroleum Exploration and Production Technology","J PET EXPLOR PROD TE","2190-0558","2190-0566","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","3,750","2.4","Q2","0.51"," 112/253 ","2.4","Q2","2.2","0.7"," 150/253 ","Q2","40.91","0.004","0.903","0.405","55.9","Q3",
"FLOW TURBULENCE AND COMBUSTION","FLOW TURBUL COMBUST","1386-6184","1573-1987","MECHANICS","SCIE","3,732","2","Q3","0.54"," 91/170 ","2.6","Q2","1.8","0.3"," 86/170 ","Q2","49.71","0.003","0.651","0.706","46.8","Q2",
"FLOW TURBULENCE AND COMBUSTION","FLOW TURBUL COMBUST","1386-6184","1573-1987","THERMODYNAMICS","SCIE","3,732","2","Q2","0.54"," 37/76 ","2.6","Q2","1.8","0.3"," 29/76 ","Q2","62.50","0.003","0.651","0.706","52.0","Q1",
"ONCOLOGY NURSING FORUM","ONCOL NURS FORUM","0190-535X","1538-0688","NURSING","SCIE, SSCI","3,670","1.6","Q2","0.58"," 88/191 ","2.3","Q2","1.5","0.2"," 119/191 ","Q3","37.96","0.002","0.372","0.695","54.2","Q1",
"ONCOLOGY NURSING FORUM","ONCOL NURS FORUM","0190-535X","1538-0688","ONCOLOGY","SCIE","3,670","1.6","Q4","0.58"," 253/322 ","2.3","Q3","1.5","0.2"," 186/322 ","Q3","42.39","0.002","0.372","0.695","21.6","Q3",
"Proceedings of the ACM on Programming Languages-PACMPL","P ACM PROGRAM LANG","N/A","2475-1421","COMPUTER SCIENCE, SOFTWARE ENGINEERING","ESCI","3,567","2.2","Q2","0.71"," 59/131 ","3.2","Q2","1.3","0.5"," 52/131 ","Q2","60.69","0.005","0.987","0.576","55.3","Q2",
"QUANTITATIVE FINANCE","QUANT FINANC","1469-7688","1469-7696","BUSINESS, FINANCE","SSCI","3,552","1.5","Q3","0.45"," 131/231 ","2.2","Q2","1.3","0.4"," 138/231 ","Q3","40.48","0.004","0.832","0.784","43.5","Q2",
"QUANTITATIVE FINANCE","QUANT FINANC","1469-7688","1469-7696","ECONOMICS","SSCI","3,552","1.5","Q2","0.45"," 287/597 ","2.2","Q2","1.3","0.4"," 324/600 ","Q3","46.08","0.004","0.832","0.784","52.0","Q2",
"QUANTITATIVE FINANCE","QUANT FINANC","1469-7688","1469-7696","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","3,552","1.5","Q3","0.45"," 74/135 ","2.2","Q2","1.3","0.4"," 85/135 ","Q3","37.41","0.004","0.832","0.784","45.6","Q2",
"QUANTITATIVE FINANCE","QUANT FINANC","1469-7688","1469-7696","SOCIAL SCIENCES, MATHEMATICAL METHODS","SSCI","3,552","1.5","Q2","0.45"," 31/67 ","2.2","Q2","1.3","0.4"," 42/67 ","Q3","38.06","0.004","0.832","0.784","54.5","Q3",
"BMC Medical Ethics","BMC MED ETHICS","1472-6939","1472-6939","ETHICS","SSCI","3,514","3","Q1","1.05"," 11/77 ","3.1","Q1","2.8","0.5"," 20/77 ","Q2","74.68","0.005","1.162","1.024","86.4","Q1",
"BMC Medical Ethics","BMC MED ETHICS","1472-6939","1472-6939","MEDICAL ETHICS","SCIE","3,514","3","Q1","1.05"," 3/23 ","3.1","Q1","2.8","0.5"," 7/23 ","Q2","71.74","0.005","1.162","1.024","89.1","Q2",
"BMC Medical Ethics","BMC MED ETHICS","1472-6939","1472-6939","SOCIAL SCIENCES, BIOMEDICAL","SSCI","3,514","3","Q1","1.05"," 10/46 ","3.1","Q1","2.8","0.5"," 12/46 ","Q2","75.00","0.005","1.162","1.024","79.3","Q2",
"Expert Review of Medical Devices","EXPERT REV MED DEVIC","1743-4440","1745-2422","ENGINEERING, BIOMEDICAL","SCIE","3,427","2.9","Q3","0.42"," 65/122 ","3.5","Q2","2.7","0.6"," 86/122 ","Q3","29.92","0.004","0.777","0.901","47.1","Q2",
"AMERICAN JOURNAL OF BIOETHICS","AM J BIOETHICS","1526-5161","1536-0075","ETHICS","SSCI","3,420","17","Q1","4.04"," 1/77 ","12.3","Q1","10.5","10.5"," 1/77 ","Q1","99.35","0.005","1.134","4.439","99.4","Q1",
"AMERICAN JOURNAL OF BIOETHICS","AM J BIOETHICS","1526-5161","1536-0075","MEDICAL ETHICS","SCIE","3,420","17","Q1","4.04"," 1/23 ","12.3","Q1","10.5","10.5"," 1/23 ","Q1","97.83","0.005","1.134","4.439","97.8","Q1",
"AMERICAN JOURNAL OF BIOETHICS","AM J BIOETHICS","1526-5161","1536-0075","SOCIAL ISSUES","SSCI","3,420","17","Q1","4.04"," 1/67 ","12.3","Q1","10.5","10.5"," 2/67 ","Q1","97.76","0.005","1.134","4.439","99.3","Q1",
"AMERICAN JOURNAL OF BIOETHICS","AM J BIOETHICS","1526-5161","1536-0075","SOCIAL SCIENCES, BIOMEDICAL","SSCI","3,420","17","Q1","4.04"," 1/46 ","12.3","Q1","10.5","10.5"," 1/46 ","Q1","98.91","0.005","1.134","4.439","98.9","Q1",
"JOURNAL OF PALEOLIMNOLOGY","J PALEOLIMNOL","0921-2728","1573-0417","ENVIRONMENTAL SCIENCES","SCIE","3,383","1.7","Q4","0.48"," 274/358 ","1.8","Q4","1.5","0.1"," 235/359 ","Q3","34.68","0.001","0.239","0.473","23.6","Q3",
"JOURNAL OF PALEOLIMNOLOGY","J PALEOLIMNOL","0921-2728","1573-0417","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","3,383","1.7","Q3","0.48"," 155/253 ","1.8","Q3","1.5","0.1"," 154/253 ","Q3","39.33","0.001","0.239","0.473","38.9","Q3",
"JOURNAL OF PALEOLIMNOLOGY","J PALEOLIMNOL","0921-2728","1573-0417","LIMNOLOGY","SCIE","3,383","1.7","Q2","0.48"," 11/22 ","1.8","Q3","1.5","0.1"," 15/22 ","Q3","34.09","0.001","0.239","0.473","52.3","Q2",
"Turkish Journal Of Medical Sciences","TURK J MED SCI","1300-0144","1303-6165","MEDICINE, GENERAL & INTERNAL","SCIE","3,360","1.2","Q2","0.4"," 150/325 ","1.6","Q2","1.2","0.1"," 135/329 ","Q2","59.12","0.004","0.8","0.332","54.0","Q2",
"Axioms","AXIOMS","N/A","2075-1680","MATHEMATICS, APPLIED","SCIE","3,352","1.9","Q1","1.24"," 66/331 ","1.7","Q2","1.5","0.7"," 54/331 ","Q1","83.84","0.004","0.778","0.296","80.2","Q4",
"Utilities Policy","UTIL POLICY","0957-1787","1878-4356","ENERGY & FUELS","SCIE","3,308","3.8","Q3","0.7"," 88/170 ","3.4","Q3","3.3","2.8"," 81/173 ","Q2","53.47","0.003","0.553","0.602","48.5","Q3",
"Utilities Policy","UTIL POLICY","0957-1787","1878-4356","ENVIRONMENTAL SCIENCES","SCIE","3,308","3.8","Q2","0.7"," 129/358 ","3.4","Q2","3.3","2.8"," 157/359 ","Q2","56.41","0.003","0.553","0.602","64.1","Q3",
"Utilities Policy","UTIL POLICY","0957-1787","1878-4356","ENVIRONMENTAL STUDIES","SSCI","3,308","3.8","Q2","0.7"," 53/182 ","3.4","Q2","3.3","2.8"," 93/184 ","Q2","49.73","0.003","0.553","0.602","71.2","Q3",
"INTEGRATIVE CANCER THERAPIES","INTEGR CANCER THER","1534-7354","1552-695X","INTEGRATIVE & COMPLEMENTARY MEDICINE","SCIE","3,286","2.9","Q2","0.65"," 13/43 ","3.4","Q2","2.8","0.2"," 19/43 ","Q2","56.98","0.004","0.77","0.773","70.9","Q1",
"INTEGRATIVE CANCER THERAPIES","INTEGR CANCER THER","1534-7354","1552-695X","ONCOLOGY","SCIE","3,286","2.9","Q2","0.65"," 151/322 ","3.4","Q2","2.8","0.2"," 164/322 ","Q2","49.22","0.004","0.77","0.773","53.3","Q3",
"INTERNATIONAL JOURNAL OF IMPOTENCE RESEARCH","INT J IMPOT RES","0955-9930","1476-5489","UROLOGY & NEPHROLOGY","SCIE","3,272","2.8","Q2","0.77"," 33/126 ","2.5","Q2","2.2","0.6"," 47/126 ","Q2","63.10","0.003","0.561","0.614","74.2","Q2",
"Annual Review of Genomics and Human Genetics","ANNU REV GENOM HUM G","1527-8204","1545-293X","GENETICS & HEREDITY","SCIE","3,140","7.7","Q1","1.14"," 13/191 ","9.2","Q1","7.6","0.9"," 32/191 ","Q1","83.51","0.005","0.987","4.865","93.5","Q1",
"Surgical Infections","SURG INFECT","1096-2964","1557-8674","INFECTIOUS DISEASES","SCIE","3,133","1.4","Q4","0.52"," 108/132 ","2.6","Q3","1.2","0.4"," 79/132 ","Q3","40.53","0.003","0.66","0.778","18.6","Q3",
"Surgical Infections","SURG INFECT","1096-2964","1557-8674","SURGERY","SCIE","3,133","1.4","Q3","0.52"," 165/290 ","2.6","Q2","1.2","0.4"," 175/290 ","Q3","39.83","0.003","0.66","0.778","43.3","Q2",
"Aggregate","AGGREGATE","N/A","2692-4560","CHEMISTRY, MULTIDISCIPLINARY","ESCI","3,131","13.9","Q1","1.38"," 21/230 ","14.9","Q1","13.1","1.6"," 37/231 ","Q1","84.20","0.005","1.043","2.954","91.1","Q1",
"Aggregate","AGGREGATE","N/A","2692-4560","CHEMISTRY, PHYSICAL","ESCI","3,131","13.9","Q1","1.38"," 17/178 ","14.9","Q1","13.1","1.6"," 30/178 ","Q1","83.43","0.005","1.043","2.954","90.7","Q1",
"Aggregate","AGGREGATE","N/A","2692-4560","MATERIALS SCIENCE, MULTIDISCIPLINARY","ESCI","3,131","13.9","Q1","1.38"," 31/438 ","14.9","Q1","13.1","1.6"," 68/438 ","Q1","84.59","0.005","1.043","2.954","93.0","Q1",
"Cancer Biomarkers","CANCER BIOMARK","1574-0153","1875-8592","ONCOLOGY","SCIE","3,081","2.2","Q3","0.64"," 209/322 ","2.3","Q3","2.2","0.3"," 167/322 ","Q3","48.29","0.003","0.618","0.424","35.2","Q4",
"EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY","EXP CLIN PSYCHOPHARM","1064-1297","1936-2293","PHARMACOLOGY & PHARMACY","SCIE","3,004","2.4","Q3","0.78"," 188/354 ","2.4","Q3","2.2","0.3"," 133/354 ","Q2","62.57","0.003","0.66","0.821","47.0","Q2",
"EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY","EXP CLIN PSYCHOPHARM","1064-1297","1936-2293","PSYCHIATRY","SCIE","3,004","2.4","Q2","0.78"," 126/276 ","2.4","Q3","2.2","0.3"," 112/276 ","Q2","59.60","0.003","0.66","0.821","54.5","Q3",
"EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY","EXP CLIN PSYCHOPHARM","1064-1297","1936-2293","PSYCHOLOGY, BIOLOGICAL","SSCI","3,004","2.4","Q2","0.78"," 7/18 ","2.4","Q2","2.2","0.3"," 7/18 ","Q2","63.89","0.003","0.66","0.821","63.9","Q2",
"EXPERIMENTAL AND CLINICAL PSYCHOPHARMACOLOGY","EXP CLIN PSYCHOPHARM","1064-1297","1936-2293","PSYCHOLOGY, CLINICAL","SSCI","3,004","2.4","Q2","0.78"," 65/180 ","2.4","Q2","2.2","0.3"," 82/180 ","Q2","54.72","0.003","0.66","0.821","64.2","Q2",
"Nuclear Materials and Energy","NUCL MATER ENERGY","N/A","2352-1791","NUCLEAR SCIENCE & TECHNOLOGY","SCIE","2,972","2.3","Q1","1.1"," 8/40 ","2.4","Q1","1.9","0.4"," 5/40 ","Q1","88.75","0.005","1.101","0.703","81.3","Q1",
"IET Radar Sonar and Navigation","IET RADAR SONAR NAV","1751-8784","1751-8792","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,940","1.4","Q3","0.37"," 259/352 ","1.5","Q3","1.2","0.2"," 242/354 ","Q3","31.78","0.003","0.598","0.329","26.6","Q3",
"IET Radar Sonar and Navigation","IET RADAR SONAR NAV","1751-8784","1751-8792","TELECOMMUNICATIONS","SCIE","2,940","1.4","Q4","0.37"," 92/119 ","1.5","Q4","1.2","0.2"," 86/119 ","Q3","28.15","0.003","0.598","0.329","23.1","Q3",
"CANCER IMAGING","CANCER IMAGING","1740-5025","1470-7330","ONCOLOGY","SCIE","2,885","3.5","Q2","1.02"," 107/322 ","4.3","Q2","3.4","0.7"," 78/322 ","Q1","75.93","0.003","0.715","1.06","66.9","Q2",
"CANCER IMAGING","CANCER IMAGING","1740-5025","1470-7330","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","2,885","3.5","Q1","1.02"," 38/204 ","4.3","Q1","3.4","0.7"," 42/204 ","Q1","79.66","0.003","0.715","1.06","81.6","Q1",
"JCPSP-Journal of the College of Physicians and Surgeons Pakistan","JCPSP-J COLL PHYSICI","1022-386X","1681-7168","MEDICINE, GENERAL & INTERNAL","SCIE","2,885","0.7","Q3","0.21"," 207/325 ","0.9","Q3","0.7","0.2"," 200/329 ","Q3","39.36","0.003","0.57","0.187","36.5","Q3",
"European Heart Journal-Acute Cardiovascular Care","EUR HEART J-ACUTE CA","2048-8726","2048-8734","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","2,863","3.9","Q1","1"," 49/220 ","3.8","Q1","3.6","1.2"," 51/220 ","Q1","77.05","0.006","1.389","1.457","78.0","Q1",
"WORLD JOURNAL OF BIOLOGICAL PSYCHIATRY","WORLD J BIOL PSYCHIA","1562-2975","1814-1412","PSYCHIATRY","SCIE","2,814","3","Q2","0.83"," 94/276 ","3.3","Q2","3","1.1"," 103/276 ","Q2","62.86","0.003","0.652","0.972","66.1","Q2",
"MUTAGENESIS","MUTAGENESIS","0267-8357","1464-3804","GENETICS & HEREDITY","SCIE","2,808","2.5","Q3","0.72"," 100/191 ","2.6","Q3","2.3","0.5"," 88/191 ","Q2","54.19","0.001","0.219","0.618","47.9","Q3",
"MUTAGENESIS","MUTAGENESIS","0267-8357","1464-3804","TOXICOLOGY","SCIE","2,808","2.5","Q3","0.72"," 65/106 ","2.6","Q3","2.3","0.5"," 51/106 ","Q2","52.36","0.001","0.219","0.618","39.2","Q2",
"NUCLEAR DATA SHEETS","NUCL DATA SHEETS","0090-3752","1095-9904","PHYSICS, NUCLEAR","SCIE","2,802","2.8","Q2","1.59"," 8/22 ","10.1","Q1","2.8","0.5"," 1/22 ","Q1","97.73","0.002","0.459","2.984","65.9","Q1",
