"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,2023 JCI,JCI Rank,JCI Quartile,JIF Quartile,JIF Percentile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,AIS Quartile
"Journal of Religion in Japan","J RELIG JPN","2211-8330","2211-8349","RELIGION","ESCI","53","0.6"," N/A ","0.5","N/A","0.5","0.2","0.86"," 80/339 ","Q1","N/A","N/A","76.55","0","0.028","0.323","Q2",
"Frontiers in Cell and Developmental Biology","FRONT CELL DEV BIOL","2296-634X","2296-634X","CELL BIOLOGY","SCIE","46,541","4.6"," 70/205 ","5.2","Q2","4.6","0.8","0.85"," 77/205 ","Q2","Q2","66.1","62.68","0.092","20.078","1.317","Q2",
"Frontiers in Cell and Developmental Biology","FRONT CELL DEV BIOL","2296-634X","2296-634X","DEVELOPMENTAL BIOLOGY","SCIE","46,541","4.6"," 5/39 ","5.2","Q1","4.6","0.8","0.85"," 10/39 ","Q2","Q1","88.5","75.64","0.092","20.078","1.317","Q1",
"Bioresources and Bioprocessing","BIORESOUR BIOPROCESS","N/A","2197-4365","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","3,053","4.3"," 41/174 ","5.2","Q1","4.2","0.7","0.85"," 53/174 ","Q2","Q1","76.7","69.83","0.003","0.627","0.806","Q2",
"BULLETIN OF THE SEISMOLOGICAL SOCIETY OF AMERICA","B SEISMOL SOC AM","0037-1106","1943-3573","GEOCHEMISTRY & GEOPHYSICS","SCIE","21,398","2.6"," 35/101 ","2.7","Q2","2.4","0.9","0.84"," 36/101 ","Q2","Q2","65.8","64.85","0.009","1.863","0.991","Q2",
"ORGANISMS DIVERSITY & EVOLUTION","ORG DIVERS EVOL","1439-6092","1618-1077","EVOLUTIONARY BIOLOGY","SCIE","1,481","1.9"," 37/54 ","2","Q3","1.9","0.4","0.84"," 29/54 ","Q2","Q3","32.4","47.22","0.001","0.281","0.646","Q3",
"ORGANISMS DIVERSITY & EVOLUTION","ORG DIVERS EVOL","1439-6092","1618-1077","ZOOLOGY","SCIE","1,481","1.9"," 31/180 ","2","Q1","1.9","0.4","0.84"," 52/180 ","Q2","Q1","83.1","71.39","0.001","0.281","0.646","Q1",
"South Asian Studies","S ASIAN STUD-UK","0266-6030","2153-2699","ASIAN STUDIES","ESCI","200","0.5"," N/A ","1.2","N/A","0.5","0.1","0.84"," 35/100 ","Q2","N/A","N/A","65.50","0","0.043","0.384","Q2",
"JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION","J PEDIATR GASTR NUTR","0277-2116","1536-4801","GASTROENTEROLOGY & HEPATOLOGY","SCIE","13,480","2.4"," 78/143 ","2.7","Q3","2","0.8","0.83"," 42/143 ","Q2","Q3","45.8","70.98","0.01","2.238","0.797","Q3",
"JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION","J PEDIATR GASTR NUTR","0277-2116","1536-4801","NUTRITION & DIETETICS","SCIE","13,480","2.4"," 67/114 ","2.7","Q3","2","0.8","0.83"," 40/114 ","Q2","Q3","41.7","65.35","0.01","2.238","0.797","Q2",
"JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION","J PEDIATR GASTR NUTR","0277-2116","1536-4801","PEDIATRICS","SCIE","13,480","2.4"," 46/186 ","2.7","Q2","2","0.8","0.83"," 63/186 ","Q2","Q1","75.5","66.40","0.01","2.238","0.797","Q2",
"PHYSIOLOGY & BEHAVIOR","PHYSIOL BEHAV","0031-9384","1873-507X","BEHAVIORAL SCIENCES","SCIE","21,617","2.4"," 24/55 ","2.9","Q2","2.3","0.4","0.83"," 21/55 ","Q2","Q2","57.3","62.73","0.01","2.276","0.758","Q3",
"PHYSIOLOGY & BEHAVIOR","PHYSIOL BEHAV","0031-9384","1873-507X","PSYCHOLOGY, BIOLOGICAL","SSCI","21,617","2.4"," 7/18 ","2.9","Q2","2.3","0.4","0.83"," 5/18 ","Q2","Q2","63.9","75.00","0.01","2.276","0.758","Q2",
"Econometrics and Statistics","ECONOMET STAT","2468-0389","2452-3062","ECONOMICS","ESCI","440","2"," 207/597 ","1.6","Q3","1.8","1.3","0.83"," 171/600 ","Q1","Q2","65.4","71.58","0.001","0.303","0.837","Q2",
"Econometrics and Statistics","ECONOMET STAT","2468-0389","2452-3062","STATISTICS & PROBABILITY","ESCI","440","2"," 29/168 ","1.6","Q2","1.8","1.3","0.83"," 32/168 ","Q1","Q1","83.0","81.25","0.001","0.303","0.837","Q2",
"Journal of Enabling Technologies","J ENABLING TECHNOL","2398-6263","2398-6263","REHABILITATION","ESCI","183","1.7"," 70/169 ","1.8","Q3","1.7","0.3","0.83"," 72/169 ","Q2","Q2","58.9","57.69","0","0.062","0.353","Q3",
"European Journal of Contemporary Education","EUR J CONTEMP EDUC","2304-9650","2305-6746","EDUCATION & EDUCATIONAL RESEARCH","ESCI","602","1.1"," 398/756 ","1","Q3","0.6","0.3","0.83"," 302/756 ","Q2","Q3","47.4","60.12","0.001","0.229","0.285","Q3",
"Journal of Contemporary Chinese Art","J CONTEMP CHIN ART","2051-7041","2051-705X","ART","ESCI","32","0.3"," N/A ","0.3","N/A","0.3","<0.1","0.83"," 24/142 ","Q1","N/A","N/A","83.45","0","0.02","0.149","Q2",
"Stigma and Health","STIGMA HEALTH","2376-6972","2376-6964","PSYCHOLOGY, SOCIAL","ESCI","1,177","2.7"," 27/76 ","N/A","N/A","2.5","0.6","0.82"," 36/76 ","Q2","Q2","65.1","53.29","0.003","0.567","N/A","N/A",
"Stigma and Health","STIGMA HEALTH","2376-6972","2376-6964","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","1,177","2.7"," 136/403 ","N/A","N/A","2.5","0.6","0.82"," 142/403 ","Q2","Q2","66.4","64.89","0.003","0.567","N/A","N/A",
"Journal of Cancer Survivorship","J CANCER SURVIV","1932-2259","1932-2267","ONCOLOGY","SCIE","5,070","3.1"," 136/322 ","4.1","Q2","2.9","0.5","0.81"," 113/322 ","Q2","Q2","57.9","65.06","0.007","1.603","1.392","Q1",
"Journal of Cancer Survivorship","J CANCER SURVIV","1932-2259","1932-2267","SOCIAL ISSUES","SSCI","5,070","3.1"," 10/67 ","4.1","Q1","2.9","0.5","0.81"," 28/67 ","Q2","Q1","85.8","58.96","0.007","1.603","1.392","Q1",
"Foundations and Trends in Databases","FOUND TRENDS DATABAS","1931-7883","1931-7891","COMPUTER SCIENCE, SOFTWARE ENGINEERING","ESCI","151","2.7"," 44/131 ","2.8","Q2","2.6","<0.1","0.81"," 45/131 ","Q2","Q2","66.8","66.03","0","0.028","1.294","Q1",
"IMMUNOLOGY","IMMUNOLOGY","0019-2805","1365-2567","IMMUNOLOGY","SCIE","13,069","4.9"," 50/181 ","6.6","Q1","4.9","0.7","0.8"," 62/181 ","Q2","Q2","72.7","66.02","0.01","2.088","1.816","Q1",
"Cardiovascular Therapeutics","CARDIOVASC THER","1755-5914","1755-5922","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","1,745","3.4"," 57/220 ","3.2","Q2","3.4","0.6","0.8"," 69/220 ","Q2","Q2","74.3","68.86","0.002","0.333","0.73","Q2",
"Cardiovascular Therapeutics","CARDIOVASC THER","1755-5914","1755-5922","PHARMACOLOGY & PHARMACY","SCIE","1,745","3.4"," 105/354 ","3.2","Q2","3.4","0.6","0.8"," 125/354 ","Q2","Q2","70.5","64.83","0.002","0.333","0.73","Q2",
"Frontiers in Marine Science","FRONT MAR SCI","N/A","2296-7745","MARINE & FRESHWATER BIOLOGY","SCIE","31,986","2.8"," 14/119 ","3.7","Q1","2.5","0.6","0.8"," 28/119 ","Q1","Q1","88.7","76.89","0.055","11.939","0.921","Q1",
"International Journal of Plant Production","INT J PLANT PROD","1735-6814","1735-8043","AGRONOMY","SCIE","1,054","2.1"," 37/125 ","2.3","Q2","2.1","0.6","0.8"," 24/125 ","Q1","Q2","70.8","81.20","0.001","0.151","0.369","Q2",
"BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","BRIT J MATH STAT PSY","0007-1102","2044-8317","MATHEMATICS, INTERDISCIPLINARY APPLICATIONS","SCIE","2,589","1.5"," 74/135 ","2.8","Q1","1.4","0.4","0.8"," 38/135 ","Q1","Q3","45.6","72.22","0.002","0.496","1.721","Q1",
"BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","BRIT J MATH STAT PSY","0007-1102","2044-8317","PSYCHOLOGY, EXPERIMENTAL","SSCI","2,589","1.5"," 75/99 ","2.8","Q2","1.4","0.4","0.8"," 41/99 ","Q1","Q4","24.7","59.09","0.002","0.496","1.721","Q1",
"BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","BRIT J MATH STAT PSY","0007-1102","2044-8317","PSYCHOLOGY, MATHEMATICAL","SSCI","2,589","1.5"," 9/13 ","2.8","Q2","1.4","0.4","0.8"," 3/13 ","Q1","Q3","34.6","80.77","0.002","0.496","1.721","Q2",
"BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","BRIT J MATH STAT PSY","0007-1102","2044-8317","STATISTICS & PROBABILITY","SCIE","2,589","1.5"," 43/168 ","2.8","Q1","1.4","0.4","0.8"," 36/168 ","Q1","Q2","74.7","78.87","0.002","0.496","1.721","Q1",
"PHYSICAL & OCCUPATIONAL THERAPY IN PEDIATRICS","PHYS OCCUP THER PEDI","0194-2638","1541-3144","PEDIATRICS","SCIE","1,440","1.5"," 86/186 ","2.3","Q2","1.4","0.4","0.8"," 67/186 ","Q2","Q2","54.0","64.25","0.001","0.259","0.618","Q2",
"PHYSICAL & OCCUPATIONAL THERAPY IN PEDIATRICS","PHYS OCCUP THER PEDI","0194-2638","1541-3144","REHABILITATION","SCIE, SSCI","1,440","1.5"," 87/169 ","2.3","Q2","1.4","0.4","0.8"," 80/169 ","Q2","Q3","48.8","52.96","0.001","0.259","0.618","Q2",
"Spatial Demography","SPAT DEMOGR","2364-2289","2164-7070","DEMOGRAPHY","ESCI","200","1.1"," 34/49 ","1.7","Q2","1.1","0.3","0.8"," 20/49 ","Q2","Q3","31.6","60.20","0","0.067","0.552","Q3",
"Virology Journal","VIROL J","N/A","1743-422X","VIROLOGY","SCIE","9,488","4"," 14/41 ","3.8","Q2","3.9","0.8","0.79"," 13/41 ","Q2","Q2","67.1","69.51","0.007","1.525","0.838","Q3",
"Biotechnology Journal","BIOTECHNOL J","1860-6768","1860-7314","BIOCHEMICAL RESEARCH METHODS","SCIE","7,297","3.2"," 28/85 ","4.4","Q1","3.1","0.3","0.79"," 30/85 ","Q2","Q2","67.6","65.29","0.006","1.242","0.877","Q2",
"Biotechnology Journal","BIOTECHNOL J","1860-6768","1860-7314","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","7,297","3.2"," 75/174 ","4.4","Q2","3.1","0.3","0.79"," 63/174 ","Q2","Q2","57.2","64.08","0.006","1.242","0.877","Q2",
"Clinical and Translational Radiation Oncology","CLIN TRANSL RAD ONCO","N/A","2405-6308","ONCOLOGY","SCIE","1,801","2.7"," 163/322 ","3.3","Q2","2.6","0.5","0.79"," 121/322 ","Q2","Q3","49.5","62.58","0.004","0.853","0.961","Q2",
"Clinical and Translational Radiation Oncology","CLIN TRANSL RAD ONCO","N/A","2405-6308","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","1,801","2.7"," 68/204 ","3.3","Q2","2.6","0.5","0.79"," 73/204 ","Q2","Q2","66.9","64.46","0.004","0.853","0.961","Q1",
"Journal of Urban Mobility","J URBAN MOBIL","2667-0917","2667-0917","GEOGRAPHY","ESCI","145","2.7"," 33/171 ","2.7","Q2","2.5","1.2","0.79"," 50/172 ","Q2","Q1","81.0","71.22","0","0.046","0.6","Q2",
"Journal of Urban Mobility","J URBAN MOBIL","2667-0917","2667-0917","REGIONAL & URBAN PLANNING","ESCI","145","2.7"," 20/54 ","2.7","Q3","2.5","1.2","0.79"," 15/54 ","Q2","Q2","63.9","73.15","0","0.046","0.6","Q3",
"Journal of Urban Mobility","J URBAN MOBIL","2667-0917","2667-0917","TRANSPORTATION","ESCI","145","2.7"," 34/57 ","2.7","Q3","2.5","1.2","0.79"," 28/57 ","Q2","Q3","41.2","51.75","0","0.046","0.6","Q3",
"ULTRASOUND IN MEDICINE AND BIOLOGY","ULTRASOUND MED BIOL","0301-5629","1879-291X","ACOUSTICS","SCIE","12,278","2.4"," 11/40 ","2.9","Q1","2.2","0.5","0.79"," 12/40 ","Q2","Q2","73.8","71.25","0.009","1.884","0.705","Q1",
"ULTRASOUND IN MEDICINE AND BIOLOGY","ULTRASOUND MED BIOL","0301-5629","1879-291X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","12,278","2.4"," 78/204 ","2.9","Q2","2.2","0.5","0.79"," 73/204 ","Q2","Q2","62.0","64.46","0.009","1.884","0.705","Q2",
"African Journal of Primary Health Care & Family Medicine","AFR J PRIM HEALTH CA","2071-2928","2071-2936","PRIMARY HEALTH CARE","ESCI","1,235","1.2"," 25/30 ","1.9","Q3","1.1","0.3","0.79"," 23/30 ","Q4","Q4","18.3","25.00","0.002","0.366","0.515","Q3",
"GEOLOGICA BELGICA","GEOL BELG","1374-8505","2034-1954","GEOLOGY","SCIE","393","1.2"," 26/60 ","1","Q3","1.1","0.1","0.79"," 18/60 ","Q2","Q2","57.5","70.83","0","0.031","0.271","Q3",
"NanoImpact","NANOIMPACT","2452-0748","2452-0748","ENVIRONMENTAL SCIENCES","SCIE","1,869","4.7"," 93/358 ","4.4","Q2","4.6","1.1","0.78"," 131/359 ","Q2","Q2","74.2","63.65","0.002","0.496","0.798","Q2",
"NanoImpact","NANOIMPACT","2452-0748","2452-0748","NANOSCIENCE & NANOTECHNOLOGY","SCIE","1,869","4.7"," 55/140 ","4.4","Q2","4.6","1.1","0.78"," 57/140 ","Q2","Q2","61.1","59.64","0.002","0.496","0.798","Q2",
"BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS","BBA-MOL CELL BIOL L","1388-1981","1879-2618","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","11,224","3.9"," 104/313 ","4.3","Q2","3.9","0.6","0.78"," 113/313 ","Q1","Q2","66.9","64.06","0.007","1.536","1.132","Q2",
"BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS","BBA-MOL CELL BIOL L","1388-1981","1879-2618","BIOPHYSICS","SCIE","11,224","3.9"," 13/77 ","4.3","Q1","3.9","0.6","0.78"," 19/77 ","Q1","Q1","83.8","75.97","0.007","1.536","1.132","Q1",
"BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS","BBA-MOL CELL BIOL L","1388-1981","1879-2618","CELL BIOLOGY","SCIE","11,224","3.9"," 90/205 ","4.3","Q2","3.9","0.6","0.78"," 86/205 ","Q1","Q2","56.3","58.29","0.007","1.536","1.132","Q2",
"CRANIO-The Journal of Craniomandibular & Sleep Practice","CRANIO","0886-9634","2151-0903","DENTISTRY, ORAL SURGERY & MEDICINE","SCIE","1,743","2"," 61/157 ","1.9","Q3","2","0.5","0.78"," 74/157 ","Q2","Q2","61.5","53.18","0.002","0.354","0.402","Q3",
"Technical Communication Quarterly","TECH COMMUN Q","1057-2252","1542-7625","COMMUNICATION","ESCI","824","2"," 64/227 ","1.9","Q2","1.7","0.1","0.78"," 89/227 ","Q2","Q2","72.0","61.01","0","0.093","0.346","Q3",
"Annals of Functional Analysis","ANN FUNCT ANAL","2639-7390","2008-8752","MATHEMATICS","SCIE","513","1.2"," 80/489 ","1","Q2","1.1","0.5","0.78"," 146/489 ","Q2","Q1","83.7","70.25","0.001","0.252","0.44","Q2",
"Annals of Functional Analysis","ANN FUNCT ANAL","2639-7390","2008-8752","MATHEMATICS, APPLIED","SCIE","513","1.2"," 140/331 ","1","Q3","1.1","0.5","0.78"," 129/331 ","Q2","Q2","57.9","61.18","0.001","0.252","0.44","Q3",
"Therapeutic Advances in Musculoskeletal Disease","THER ADV MUSCULOSKEL","1759-720X","1759-7218","RHEUMATOLOGY","SCIE","2,126","3.4"," 17/57 ","3.7","Q2","3.3","0.9","0.77"," 22/57 ","Q2","Q2","71.1","62.28","0.003","0.665","1.077","Q2",
"Analytical Methods","ANAL METHODS-UK","1759-9660","1759-9679","CHEMISTRY, ANALYTICAL","SCIE","19,606","2.7"," 49/106 ","2.7","Q2","2.6","0.6","0.77"," 35/106 ","Q2","Q2","54.2","67.45","0.011","2.378","0.42","Q3",
"Analytical Methods","ANAL METHODS-UK","1759-9660","1759-9679","FOOD SCIENCE & TECHNOLOGY","SCIE","19,606","2.7"," 82/173 ","2.7","Q3","2.6","0.6","0.77"," 57/173 ","Q2","Q2","52.9","67.34","0.011","2.378","0.42","Q3",
"Analytical Methods","ANAL METHODS-UK","1759-9660","1759-9679","SPECTROSCOPY","SCIE","19,606","2.7"," 11/44 ","2.7","Q2","2.6","0.6","0.77"," 15/44 ","Q2","Q1","76.1","67.05","0.011","2.378","0.42","Q2",
"Journal of Natural Medicines","J NAT MED-TOKYO","1340-3443","1861-0293","CHEMISTRY, MEDICINAL","SCIE","3,302","2.5"," 47/72 ","3","Q3","2.2","0.4","0.77"," 35/72 ","Q2","Q3","35.4","52.08","0.002","0.416","0.446","Q3",
"Journal of Natural Medicines","J NAT MED-TOKYO","1340-3443","1861-0293","PHARMACOLOGY & PHARMACY","SCIE","3,302","2.5"," 180/354 ","3","Q2","2.2","0.4","0.77"," 135/354 ","Q2","Q3","49.3","62.01","0.002","0.416","0.446","Q3",
"Therapeutic Advances in Psychopharmacology","THER ADV PSYCHOPHARM","2045-1253","2045-1261","PHARMACOLOGY & PHARMACY","SCIE","1,416","3.4"," 105/354 ","4.3","Q1","3.3","0.9","0.76"," 136/354 ","Q2","Q2","70.5","61.72","0.002","0.461","1.285","Q1",
"Therapeutic Advances in Psychopharmacology","THER ADV PSYCHOPHARM","2045-1253","2045-1261","PSYCHIATRY","SCIE","1,416","3.4"," 79/276 ","4.3","Q1","3.3","0.9","0.76"," 115/276 ","Q2","Q2","71.6","58.51","0.002","0.461","1.285","Q2",
"ADVANCES IN SPACE RESEARCH","ADV SPACE RES","0273-1177","1879-1948","ASTRONOMY & ASTROPHYSICS","SCIE","17,778","2.8"," 31/84 ","2.6","Q2","2.4","0.9","0.76"," 29/84 ","Q1","Q2","63.7","66.07","0.014","3.132","0.627","Q3",
"ADVANCES IN SPACE RESEARCH","ADV SPACE RES","0273-1177","1879-1948","ENGINEERING, AEROSPACE","SCIE","17,778","2.8"," 11/52 ","2.6","Q1","2.4","0.9","0.76"," 13/52 ","Q1","Q1","79.8","75.96","0.014","3.132","0.627","Q2",
"ADVANCES IN SPACE RESEARCH","ADV SPACE RES","0273-1177","1879-1948","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","17,778","2.8"," 84/253 ","2.6","Q2","2.4","0.9","0.76"," 98/253 ","Q1","Q2","67.0","61.46","0.014","3.132","0.627","Q3",
"ADVANCES IN SPACE RESEARCH","ADV SPACE RES","0273-1177","1879-1948","METEOROLOGY & ATMOSPHERIC SCIENCES","SCIE","17,778","2.8"," 56/110 ","2.6","Q3","2.4","0.9","0.76"," 49/110 ","Q1","Q3","49.5","55.91","0.014","3.132","0.627","Q3",
"JOURNAL OF ASIAN EARTH SCIENCES","J ASIAN EARTH SCI","1367-9120","1878-5786","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","18,781","2.7"," 92/253 ","3","Q2","2.5","0.6","0.76"," 98/253 ","Q2","Q2","63.8","61.46","0.012","2.61","0.83","Q2",
"Multidisciplinary Journal for Education Social and Technological Sciences","MULTIDISCIP J EDUC S","2341-2593","2341-2593","EDUCATION & EDUCATIONAL RESEARCH","ESCI","84","1.6"," 277/756 ","1.1","Q3","0.8","0.2","0.76"," 327/756 ","Q2","Q2","63.4","56.81","0","0.012","0.114","Q4",
"Educational Media International","EDUC MEDIA INT","0952-3987","1469-5790","EDUCATION & EDUCATIONAL RESEARCH","ESCI","609","1.4"," 328/756 ","2.2","Q2","1.4","<0.1","0.76"," 327/756 ","Q2","Q2","56.7","56.81","0","0.084","0.466","Q2",
"Politics & Policy","POLITICS POLICY","1555-5623","1747-1346","POLITICAL SCIENCE","ESCI","791","1.4"," 141/317 ","1.3","Q3","1.1","0.9","0.76"," 146/317 ","Q2","Q2","55.7","54.10","0.001","0.156","0.417","Q3",
"ORNIS FENNICA","ORNIS FENNICA","0030-5685","0030-5685","ORNITHOLOGY","SCIE","524","1"," 14/29 ","1","Q3","1","<0.1","0.76"," 14/29 ","Q2","Q2","53.4","53.45","0","0.04","0.27","Q3",
"Australian Review of Applied Linguistics","AUST REV APPL LINGUI","0155-0640","1833-7139","LINGUISTICS","ESCI","301","0.9"," 141/297 ","0.7","Q3","0.8","1.4","0.76"," 141/297 ","Q2","Q2","52.7","52.69","0","0.035","0.238","Q4",
"Current Urology Reports","CURR UROL REP","1527-2737","1534-6285","UROLOGY & NEPHROLOGY","SCIE","2,027","2.5"," 44/126 ","2.7","Q2","2.4","0.7","0.75"," 48/126 ","Q2","Q2","65.5","62.30","0.002","0.52","0.757","Q2",
"BioImpacts","BIOIMPACTS","2228-5652","2228-5660","PHARMACOLOGY & PHARMACY","SCIE","1,209","2.2"," 204/354 ","2.9","Q2","2.1","0.5","0.75"," 144/354 ","Q2","Q3","42.5","59.46","0.001","0.167","0.464","Q3",
"Journal of Hazardous Materials Advances","J HAZARD MATER ADV","2772-4166","2772-4166","ENGINEERING, ENVIRONMENTAL","ESCI","1,477","5.4"," 25/81 ","5.4","Q2","5.3","1.9","0.74"," 33/81 ","Q2","Q2","69.8","59.88","0.002","0.334","0.869","Q2",
"Journal of Hazardous Materials Advances","J HAZARD MATER ADV","2772-4166","2772-4166","ENVIRONMENTAL SCIENCES","ESCI","1,477","5.4"," 69/358 ","5.4","Q1","5.3","1.9","0.74"," 144/359 ","Q2","Q1","80.9","60.03","0.002","0.334","0.869","Q2",
"PHARMACOGENOMICS JOURNAL","PHARMACOGENOMICS J","1470-269X","1473-1150","GENETICS & HEREDITY","SCIE","2,417","2.9"," 81/191 ","2.6","Q3","2.9","0.6","0.74"," 85/191 ","Q2","Q2","57.9","55.76","0.002","0.427","0.678","Q3",
"PHARMACOGENOMICS JOURNAL","PHARMACOGENOMICS J","1470-269X","1473-1150","PHARMACOLOGY & PHARMACY","SCIE","2,417","2.9"," 147/354 ","2.6","Q3","2.9","0.6","0.74"," 149/354 ","Q2","Q2","58.6","58.05","0.002","0.427","0.678","Q2",
"COMMUNICATIONS IN THEORETICAL PHYSICS","COMMUN THEOR PHYS","0253-6102","1572-9494","PHYSICS, MULTIDISCIPLINARY","SCIE","4,154","2.4"," 39/110 ","1.9","Q2","2.3","1.3","0.74"," 33/110 ","Q2","Q2","65.0","70.45","0.003","0.678","0.374","Q3",
"SOCIAL WORK EDUCATION","SOC WORK EDUC","0261-5479","1470-1227","EDUCATION & EDUCATIONAL RESEARCH","ESCI","1,889","1.1"," 398/756 ","1.6","Q2","0.8","0.2","0.74"," 338/756 ","Q2","Q3","47.4","55.36","0.002","0.352","0.36","Q3",
"One Health Outlook","ONE HEALTH OUTLOOK","2524-4655","2524-4655","INFECTIOUS DISEASES","ESCI","295","3.8"," 34/132 ","4.3","Q1","3.6","0.7","0.73"," 54/132 ","Q2","Q2","74.6","59.47","0.001","0.172","1.438","Q1",
"One Health Outlook","ONE HEALTH OUTLOOK","2524-4655","2524-4655","MICROBIOLOGY","ESCI","295","3.8"," 59/161 ","4.3","Q2","3.6","0.7","0.73"," 69/161 ","Q2","Q2","63.7","57.45","0.001","0.172","1.438","Q1",
"One Health Outlook","ONE HEALTH OUTLOOK","2524-4655","2524-4655","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","ESCI","295","3.8"," 67/403 ","4.3","Q1","3.6","0.7","0.73"," 170/403 ","Q2","Q1","83.5","57.94","0.001","0.172","1.438","Q1",
"ACTA BIOCHIMICA ET BIOPHYSICA SINICA","ACTA BIOCH BIOPH SIN","1672-9145","1745-7270","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","5,355","3.3"," 149/313 ","3.4","Q3","3.1","0.8","0.73"," 129/313 ","Q2","Q2","52.6","58.95","0.004","0.883","0.669","Q3",
"ACTA BIOCHIMICA ET BIOPHYSICA SINICA","ACTA BIOCH BIOPH SIN","1672-9145","1745-7270","BIOPHYSICS","SCIE","5,355","3.3"," 19/77 ","3.4","Q2","3.1","0.8","0.73"," 26/77 ","Q2","Q1","76.0","66.88","0.004","0.883","0.669","Q2",
"JOURNAL OF SEA RESEARCH","J SEA RES","1385-1101","1873-1414","MARINE & FRESHWATER BIOLOGY","SCIE","3,769","2.1"," 36/119 ","1.9","Q2","2.1","0.7","0.73"," 35/119 ","Q2","Q2","70.2","71.01","0.002","0.345","0.462","Q2",
"JOURNAL OF SEA RESEARCH","J SEA RES","1385-1101","1873-1414","OCEANOGRAPHY","SCIE","3,769","2.1"," 27/65 ","1.9","Q3","2.1","0.7","0.73"," 31/65 ","Q2","Q2","59.2","53.08","0.002","0.345","0.462","Q3",
"VETERINARY DERMATOLOGY","VET DERMATOL","0959-4493","1365-3164","DERMATOLOGY","SCIE","2,876","1.9"," 51/94 ","2","Q3","1.4","0.2","0.73"," 39/94 ","Q2","Q3","46.3","59.04","0.001","0.252","0.319","Q3",
"VETERINARY DERMATOLOGY","VET DERMATOL","0959-4493","1365-3164","VETERINARY SCIENCES","SCIE","2,876","1.9"," 46/167 ","2","Q2","1.4","0.2","0.73"," 64/168 ","Q2","Q2","72.8","62.20","0.001","0.252","0.319","Q2",
"Archives Animal Breeding","ARCH ANIM BREED","0003-9438","2363-9822","AGRICULTURE, DAIRY & ANIMAL SCIENCE","SCIE","647","1.6"," 34/80 ","1.9","Q2","1.6","0.3","0.73"," 30/80 ","Q2","Q2","58.1","63.13","0.001","0.144","0.298","Q2",
"HISTORY OF SCIENCE","HIST SCI","0073-2753","1753-8564","HISTORY & PHILOSOPHY OF SCIENCE","AHCI, SCIE, SSCI","759","1.1"," 28/104 ","1.2","Q2","1","0.7","0.73"," 38/104 ","Q2","Q2","73.6","63.94","0.001","0.184","0.876","Q1",
"Documenta et Instrumenta","DOC INSTRUM","1697-4328","1697-3798","HISTORY","ESCI","32","0.3"," 165/518 ","0.1","Q3","0.3","0.1","0.73"," 192/519 ","Q2","Q2","68.2","63.10","0","0.016","0.181","Q3",
"Carbon Letters","CARBON LETT","1976-4251","2233-4998","CHEMISTRY, MULTIDISCIPLINARY","SCIE","3,095","5.5"," 61/230 ","4.4","Q2","4.4","1.4","0.72"," 81/231 ","Q2","Q2","73.7","65.15","0.002","0.487","0.54","Q2",
"Carbon Letters","CARBON LETT","1976-4251","2233-4998","MATERIALS SCIENCE, MULTIDISCIPLINARY","SCIE","3,095","5.5"," 116/438 ","4.4","Q2","4.4","1.4","0.72"," 167/438 ","Q2","Q2","73.6","61.99","0.002","0.487","0.54","Q3",
"Energy Reports","ENERGY REP","2352-4847","2352-4847","ENERGY & FUELS","SCIE","29,171","4.7"," 77/170 ","5","Q2","4.4","1.2","0.72"," 79/173 ","Q2","Q2","55.0","54.62","0.035","7.619","0.781","Q2",
