"Journal Data Filtered By:  Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2023 Selected Category Schema: WOS Selected Open Access: N Selected ISSN/eISSNs: Multiple Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Edition,Total Citations,2023 JIF,JIF Quartile,2023 JCI,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Quartile,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile
"International Journal of Surgery Case Reports","INT J SURG CASE REP","2210-2612","2210-2612","SURGERY","ESCI","5,185","0.6","Q4","0.28"," 239/290 ","0.7","Q4","0.6","0.1"," 229/290 ","Q4","21.21","0.006","1.313","0.153","17.8","Q4",
"MARINE STRUCTURES","MAR STRUCT","0951-8339","1873-4170","ENGINEERING, CIVIL","SCIE","5,112","4","Q1","1.13"," 32/181 ","4","Q1","3.6","1"," 24/181 ","Q1","87.02","0.004","0.972","0.72","82.6","Q1",
"MARINE STRUCTURES","MAR STRUCT","0951-8339","1873-4170","ENGINEERING, MARINE","SCIE","5,112","4","Q1","1.13"," 4/25 ","4","Q1","3.6","1"," 3/25 ","Q1","90.00","0.004","0.972","0.72","86.0","Q1",
"Journal of Mountain Science","J MT SCI-ENGL","1672-6316","1993-0321","ENVIRONMENTAL SCIENCES","SCIE","5,097","2.3","Q3","0.43"," 228/358 ","2.6","Q3","2.1","0.5"," 250/359 ","Q3","30.50","0.004","0.983","0.496","36.5","Q3",
"REVIEWS IN FISH BIOLOGY AND FISHERIES","REV FISH BIOL FISHER","0960-3166","1573-5184","FISHERIES","SCIE","4,808","5.9","Q1","1.35"," 3/62 ","6","Q1","5.5","0.9"," 5/62 ","Q1","92.74","0.003","0.665","1.53","96.0","Q1",
"REVIEWS IN FISH BIOLOGY AND FISHERIES","REV FISH BIOL FISHER","0960-3166","1573-5184","MARINE & FRESHWATER BIOLOGY","SCIE","4,808","5.9","Q1","1.35"," 2/119 ","6","Q1","5.5","0.9"," 8/119 ","Q1","93.70","0.003","0.665","1.53","98.7","Q1",
"LEARNING & MEMORY","LEARN MEMORY","1072-0502","1549-5485","NEUROSCIENCES","SCIE","4,678","1.8","Q4","0.58"," 242/310 ","2.1","Q4","1.8","0.3"," 224/310 ","Q3","27.90","0.002","0.418","0.809","22.1","Q3",
"CBE-Life Sciences Education","CBE-LIFE SCI EDUC","1931-7913","1931-7913","EDUCATION, SCIENTIFIC DISCIPLINES","SCIE","4,652","4.6","Q1","1.81"," 8/85 ","4.8","Q1","3.7","0.9"," 5/85 ","Q1","94.71","0.004","0.88","1.362","91.2","Q1",
"CHEMICAL ENGINEERING COMMUNICATIONS","CHEM ENG COMMUN","0098-6445","1563-5201","ENGINEERING, CHEMICAL","SCIE","4,553","1.9","Q3","0.3"," 104/170 ","2.3","Q3","1.8","0.4"," 111/171 ","Q3","35.38","0.002","0.433","0.313","39.1","Q3",
"Nanotoxicology","NANOTOXICOLOGY","1743-5390","1743-5404","NANOSCIENCE & NANOTECHNOLOGY","SCIE","4,446","3.6","Q3","0.79"," 74/140 ","4.6","Q2","3.5","0.8"," 55/140 ","Q2","61.07","0.002","0.496","0.85","47.5","Q2",
"Nanotoxicology","NANOTOXICOLOGY","1743-5390","1743-5404","TOXICOLOGY","SCIE","4,446","3.6","Q2","0.79"," 30/106 ","4.6","Q1","3.5","0.8"," 38/106 ","Q2","64.62","0.002","0.496","0.85","72.2","Q1",
"HORMONE AND METABOLIC RESEARCH","HORM METAB RES","0018-5043","1439-4286","ENDOCRINOLOGY & METABOLISM","SCIE","4,389","2","Q3","0.47"," 134/186 ","2.1","Q4","1.9","0.3"," 135/186 ","Q3","27.69","0.002","0.469","0.51","28.2","Q3",
"Military Medical Research","MILITARY MED RES","2095-7467","2054-9369","MEDICINE, GENERAL & INTERNAL","SCIE","4,376","16.7","Q1","2.76"," 9/325 ","14.8","Q1","16.1","3.6"," 10/329 ","Q1","97.11","0.006","1.301","3.11","97.4","Q1",
"JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES","J PERFORM CONSTR FAC","0887-3828","1943-5509","CONSTRUCTION & BUILDING TECHNOLOGY","SCIE","4,356","2.3","Q2","0.48"," 37/91 ","2.4","Q2","2.2","0.6"," 40/91 ","Q2","56.59","0.002","0.527","0.467","59.9","Q2",
"JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES","J PERFORM CONSTR FAC","0887-3828","1943-5509","ENGINEERING, CIVIL","SCIE","4,356","2.3","Q2","0.48"," 73/181 ","2.4","Q2","2.2","0.6"," 88/181 ","Q2","51.66","0.002","0.527","0.467","59.9","Q2",
"Journal of Ovarian Research","J OVARIAN RES","N/A","1757-2215","REPRODUCTIVE BIOLOGY","SCIE","4,328","3.8","Q1","1.23"," 6/39 ","4.2","Q1","3.7","0.8"," 6/39 ","Q1","85.90","0.005","1.049","0.854","85.9","Q2",
"Wiley Interdisciplinary Reviews-Water","WIRES WATER","2049-1948","2049-1948","ENVIRONMENTAL SCIENCES","SCIE","4,304","6.8","Q1","1.07"," 43/358 ","8.9","Q1","6.5","1.5"," 72/359 ","Q1","80.08","0.006","1.359","2.42","88.1","Q1",
"Wiley Interdisciplinary Reviews-Water","WIRES WATER","2049-1948","2049-1948","WATER RESOURCES","SCIE","4,304","6.8","Q1","1.07"," 6/127 ","8.9","Q1","6.5","1.5"," 20/127 ","Q1","84.65","0.006","1.359","2.42","95.7","Q1",
"PALAEONTOLOGY","PALAEONTOLOGY","0031-0239","1475-4983","PALEONTOLOGY","SCIE","4,277","2.5","Q1","1.29"," 6/56 ","2.8","Q1","2.4","0.5"," 3/56 ","Q1","95.54","0.002","0.501","1.093","90.2","Q1",
"International Journal of Advanced Robotic Systems","INT J ADV ROBOT SYST","1729-8814","1729-8814","ROBOTICS","SCIE","4,209","2.1","Q3","0.4"," 28/46 ","2.3","Q3","2.1","0.4"," 32/46 ","Q3","31.52","0.004","0.774","0.447","40.2","Q3",
"Drug Testing and Analysis","DRUG TEST ANAL","1942-7603","1942-7611","BIOCHEMICAL RESEARCH METHODS","SCIE","4,060","2.6","Q2","0.76"," 42/85 ","2.4","Q3","1.9","1"," 33/85 ","Q2","61.76","0.004","0.818","0.501","51.2","Q3",
"Drug Testing and Analysis","DRUG TEST ANAL","1942-7603","1942-7611","CHEMISTRY, ANALYTICAL","SCIE","4,060","2.6","Q2","0.76"," 53/106 ","2.4","Q3","1.9","1"," 38/106 ","Q2","64.62","0.004","0.818","0.501","50.5","Q2",
"Drug Testing and Analysis","DRUG TEST ANAL","1942-7603","1942-7611","PHARMACOLOGY & PHARMACY","SCIE","4,060","2.6","Q2","0.76"," 173/354 ","2.4","Q3","1.9","1"," 136/354 ","Q2","61.72","0.004","0.818","0.501","51.3","Q3",
"RHINOLOGY","RHINOLOGY","0300-0729","0300-0729","OTORHINOLARYNGOLOGY","SCIE","4,053","4.8","Q1","2.56"," 3/65 ","4.2","Q1","4.3","1.7"," 3/65 ","Q1","96.15","0.002","0.54","0.999","96.2","Q1",
"ANNALS OF APPLIED PROBABILITY","ANN APPL PROBAB","1050-5164","N/A","STATISTICS & PROBABILITY","SCIE","4,033","1.4","Q2","0.85"," 53/168 ","1.9","Q2","1.3","0.5"," 28/168 ","Q1","83.63","0.007","1.515","1.683","68.8","Q1",
"Travel Medicine and Infectious Disease","TRAVEL MED INFECT DI","1477-8939","1873-0442","INFECTIOUS DISEASES","SCIE","3,940","6.3","Q1","1.79"," 11/132 ","5.9","Q1","6","1.8"," 11/132 ","Q1","92.05","0.006","1.397","1.555","92.0","Q1",
"Travel Medicine and Infectious Disease","TRAVEL MED INFECT DI","1477-8939","1873-0442","PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE","3,940","6.3","Q1","1.79"," 25/403 ","5.9","Q1","6","1.8"," 25/403 ","Q1","93.92","0.006","1.397","1.555","93.9","Q1",
"AUSTRALIAN JOURNAL OF CHEMISTRY","AUST J CHEM","0004-9425","1445-0038","CHEMISTRY, MULTIDISCIPLINARY","SCIE","3,870","1","Q4","0.16"," 174/230 ","0.9","Q4","0.9","0.5"," 183/231 ","Q4","21.00","0.001","0.213","0.196","24.6","Q3",
"Filomat","FILOMAT","0354-5180","0354-5180","MATHEMATICS","SCIE","3,854","0.8","Q2","0.51"," 178/489 ","0.8","Q2","0.7","0.3"," 297/489 ","Q3","39.37","0.005","1.034","0.234","63.7","Q4",
"Filomat","FILOMAT","0354-5180","0354-5180","MATHEMATICS, APPLIED","SCIE","3,854","0.8","Q3","0.51"," 218/331 ","0.8","Q3","0.7","0.3"," 222/331 ","Q3","33.08","0.005","1.034","0.234","34.3","Q4",
"JOURNAL OF CLINICAL NEUROPHYSIOLOGY","J CLIN NEUROPHYSIOL","0736-0258","1537-1603","CLINICAL NEUROLOGY","SCIE","3,774","2.3","Q3","0.65"," 146/277 ","2.1","Q3","2.1","0.9"," 158/278 ","Q3","43.35","0.002","0.531","0.755","47.5","Q3",
"JOURNAL OF CLINICAL NEUROPHYSIOLOGY","J CLIN NEUROPHYSIOL","0736-0258","1537-1603","NEUROSCIENCES","SCIE","3,774","2.3","Q3","0.65"," 205/310 ","2.1","Q4","2.1","0.9"," 195/310 ","Q3","37.26","0.002","0.531","0.755","34.0","Q3",
"Biology Open","BIOL OPEN","2046-6390","2046-6390","BIOLOGY","SCIE","3,713","1.8","Q3","0.53"," 58/109 ","2","Q3","1.8","0.5"," 54/109 ","Q2","50.92","0.005","0.988","0.648","47.2","Q2",
"Gut and Liver","GUT LIVER","1976-2283","2005-1212","GASTROENTEROLOGY & HEPATOLOGY","SCIE","3,623","3.4","Q2","0.73"," 44/143 ","3.8","Q2","3.1","0.8"," 51/143 ","Q2","64.69","0.004","0.886","1.019","69.6","Q2",
"Diabetes Therapy","DIABETES THER","1869-6953","1869-6961","ENDOCRINOLOGY & METABOLISM","SCIE","3,523","2.8","Q3","0.67"," 97/186 ","2.9","Q3","2.6","0.4"," 103/186 ","Q3","44.89","0.007","1.427","0.862","48.1","Q2",
"JOURNAL OF NATURAL HISTORY","J NAT HIST","0022-2933","1464-5262","BIODIVERSITY CONSERVATION","SCIE","3,494","0.8","Q4","0.28"," 60/74 ","0.9","Q4","0.8","0.3"," 58/74 ","Q4","22.30","0.002","0.365","0.289","19.6","Q4",
"JOURNAL OF NATURAL HISTORY","J NAT HIST","0022-2933","1464-5262","ECOLOGY","SCIE","3,494","0.8","Q4","0.28"," 166/195 ","0.9","Q4","0.8","0.3"," 161/195 ","Q4","17.69","0.002","0.365","0.289","15.1","Q4",
"JOURNAL OF NATURAL HISTORY","J NAT HIST","0022-2933","1464-5262","ZOOLOGY","SCIE","3,494","0.8","Q3","0.28"," 120/180 ","0.9","Q3","0.8","0.3"," 158/180 ","Q4","12.50","0.002","0.365","0.289","33.6","Q3",
"Life Science Alliance","LIFE SCI ALLIANCE","N/A","2575-1077","BIOLOGY","SCIE","3,480","3.3","Q1","1.09"," 25/109 ","3.8","Q1","3.2","0.8"," 20/109 ","Q1","82.11","0.011","2.395","1.552","77.5","Q1",
"Journal of Knee Surgery","J KNEE SURG","1538-8506","1938-2480","ORTHOPEDICS","SCIE","3,453","1.6","Q3","0.94"," 69/136 ","1.9","Q3","1.6","0.2"," 39/136 ","Q2","71.69","0.006","1.264","0.631","49.6","Q2",
"EUROPEAN NEUROLOGY","EUR NEUROL","0014-3022","1421-9913","CLINICAL NEUROLOGY","SCIE","3,451","2.1","Q3","0.5"," 160/277 ","2","Q3","2.1","0.5"," 196/278 ","Q3","29.68","0.002","0.411","0.626","42.4","Q3",
"EUROPEAN NEUROLOGY","EUR NEUROL","0014-3022","1421-9913","NEUROSCIENCES","SCIE","3,451","2.1","Q3","0.5"," 217/310 ","2","Q4","2.1","0.5"," 242/310 ","Q3","22.10","0.002","0.411","0.626","30.2","Q4",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, ANALYTICAL","SCIE","3,432","2.8","Q2","0.61"," 46/106 ","2.2","Q3","2.6","1"," 54/106 ","Q2","49.53","0.002","0.38","0.4","57.1","Q3",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, MEDICINAL","SCIE","3,432","2.8","Q3","0.61"," 42/72 ","2.2","Q4","2.6","1"," 44/72 ","Q2","39.58","0.002","0.38","0.4","42.4","Q3",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, ORGANIC","SCIE","3,432","2.8","Q1","0.61"," 14/58 ","2.2","Q2","2.6","1"," 22/58 ","Q2","62.93","0.002","0.38","0.4","76.7","Q2",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","PHARMACOLOGY & PHARMACY","SCIE","3,432","2.8","Q2","0.61"," 158/354 ","2.2","Q3","2.6","1"," 199/354 ","Q2","43.93","0.002","0.38","0.4","55.5","Q3",
"NEUROREHABILITATION","NEUROREHABILITATION","1053-8135","1878-6448","CLINICAL NEUROLOGY","SCIE","3,391","1.7","Q3","0.65"," 198/277 ","2.1","Q3","1.6","0.4"," 158/278 ","Q3","43.35","0.003","0.572","0.599","28.7","Q3",
"NEUROREHABILITATION","NEUROREHABILITATION","1053-8135","1878-6448","REHABILITATION","SCIE, SSCI","3,391","1.7","Q2","0.65"," 70/169 ","2.1","Q2","1.6","0.4"," 105/169 ","Q3","38.17","0.003","0.572","0.599","58.9","Q2",
"PALAEONTOLOGIA ELECTRONICA","PALAEONTOL ELECTRON","1935-3952","1094-8074","PALEONTOLOGY","SCIE","3,357","1.7","Q2","0.82"," 20/56 ","1.9","Q1","1.7","0.3"," 25/56 ","Q2","56.25","0.001","0.289","0.599","65.2","Q1",
"Frontiers in Neurorobotics","FRONT NEUROROBOTICS","1662-5218","1662-5218","COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE","SCIE","3,353","2.6","Q3","0.66"," 104/197 ","3.1","Q2","2.5","0.5"," 90/198 ","Q2","54.80","0.004","0.912","0.673","47.5","Q2",
"Frontiers in Neurorobotics","FRONT NEUROROBOTICS","1662-5218","1662-5218","NEUROSCIENCES","SCIE","3,353","2.6","Q3","0.66"," 176/310 ","3.1","Q3","2.5","0.5"," 191/310 ","Q2","38.55","0.004","0.912","0.673","43.4","Q3",
"Frontiers in Neurorobotics","FRONT NEUROROBOTICS","1662-5218","1662-5218","ROBOTICS","SCIE","3,353","2.6","Q3","0.66"," 25/46 ","3.1","Q3","2.5","0.5"," 24/46 ","Q2","48.91","0.004","0.912","0.673","46.7","Q2",
"NEUROLOGY INDIA","NEUROL INDIA","0028-3886","1998-4022","NEUROSCIENCES","SCIE","3,281","0.9","Q4","0.27"," 292/310 ","1.2","Q4","0.8","0.2"," 290/310 ","Q4","6.61","0.003","0.663","0.294","6.0","Q4",
"ENGINEERING IN LIFE SCIENCES","ENG LIFE SCI","1618-0240","1618-2863","BIOTECHNOLOGY & APPLIED MICROBIOLOGY","SCIE","3,225","3.9","Q2","0.72"," 50/174 ","4","Q2","3.9","0.4"," 74/174 ","Q2","57.76","0.002","0.413","0.649","71.6","Q2",
"QUARTERLY OF APPLIED MATHEMATICS","Q APPL MATH","0033-569X","1552-4485","MATHEMATICS, APPLIED","SCIE","3,184","0.9","Q3","0.58"," 200/331 ","1","Q3","0.9","0.2"," 190/331 ","Q3","42.75","0.001","0.183","0.626","39.7","Q2",
"ACTA BIOCHIMICA POLONICA","ACTA BIOCHIM POL","0001-527X","1734-154X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","3,159","1.4","Q4","0.3"," 282/313 ","1.8","Q4","1.4","0.5"," 282/313 ","Q4","10.06","0.001","0.28","0.327","10.1","Q4",
"INTERNATIONAL JOURNAL OF RF AND MICROWAVE COMPUTER-AIDED ENGINEERING","INT J RF MICROW C E","1096-4290","1099-047X","COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS","SCIE","3,050","0.9","Q4","0.26"," 146/169 ","1.2","Q4","0.9","0.3"," 142/169 ","Q4","16.27","0.004","0.958","0.25","13.9","Q4",
"INTERNATIONAL JOURNAL OF RF AND MICROWAVE COMPUTER-AIDED ENGINEERING","INT J RF MICROW C E","1096-4290","1099-047X","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","3,050","0.9","Q4","0.26"," 294/352 ","1.2","Q4","0.9","0.3"," 287/354 ","Q4","19.07","0.004","0.958","0.25","16.6","Q3",
"Contact Lens & Anterior Eye","CONTACT LENS ANTERIO","1367-0484","1476-5411","OPHTHALMOLOGY","SCIE","3,019","4.1","Q1","1.76"," 10/95 ","3.3","Q1","3.5","1.5"," 8/95 ","Q1","92.11","0.003","0.663","0.767","90.0","Q2",
"Indian Journal of Critical Care Medicine","INDIAN J CRIT CARE M","0972-5229","1998-359X","CRITICAL CARE MEDICINE","ESCI","2,981","1.5","Q3","0.33"," 36/54 ","1.8","Q3","1.3","0.7"," 39/55 ","Q3","30.00","0.004","0.769","0.417","34.3","Q3",
"Journal of Macromolecular Science Part A-Pure and Applied Chemistry","J MACROMOL SCI A","1060-1325","1520-5738","POLYMER SCIENCE","SCIE","2,970","2.1","Q3","0.5"," 58/94 ","2.2","Q3","1.8","0.5"," 52/94 ","Q3","45.21","0.001","0.207","0.275","38.8","Q3",
"European Journal of Cardiovascular Nursing","EUR J CARDIOVASC NUR","1474-5151","1873-1953","CARDIAC & CARDIOVASCULAR SYSTEMS","SCIE","2,961","2.9","Q2","0.89"," 77/220 ","3.2","Q2","2.4","1.7"," 59/220 ","Q2","73.41","0.003","0.749","0.883","65.2","Q2",
"European Journal of Cardiovascular Nursing","EUR J CARDIOVASC NUR","1474-5151","1873-1953","NURSING","SCIE, SSCI","2,961","2.9","Q1","0.89"," 18/191 ","3.2","Q1","2.4","1.7"," 63/191 ","Q2","67.28","0.003","0.749","0.883","90.8","Q1",
"Journal of Diabetes and Metabolic Disorders","J DIABETES METAB DIS","N/A","2251-6581","ENDOCRINOLOGY & METABOLISM","ESCI","2,923","1.8","Q4","0.47"," 143/186 ","2.4","Q3","1.7","0.2"," 135/186 ","Q3","27.69","0.003","0.68","0.487","23.4","Q3",
"FAMILY MEDICINE","FAM MED","0742-3225","1938-3800","MEDICINE, GENERAL & INTERNAL","SCIE","2,817","1.8","Q2","0.89"," 109/325 ","1.8","Q2","1.3","0.7"," 61/329 ","Q1","81.61","0.002","0.477","0.632","66.6","Q2",
"FAMILY MEDICINE","FAM MED","0742-3225","1938-3800","PRIMARY HEALTH CARE","SCIE","2,817","1.8","Q3","0.89"," 18/30 ","1.8","Q4","1.3","0.7"," 17/30 ","Q1","45.00","0.002","0.477","0.632","41.7","Q3",
"Cogent Food & Agriculture","COGENT FOOD AGR","2331-1932","2331-1932","AGRICULTURE, MULTIDISCIPLINARY","SCIE","2,762","1.7","Q2","0.51"," 32/89 ","2.7","Q1","1.5","0.4"," 32/89 ","Q2","64.61","0.002","0.455","0.405","64.6","Q2",
"INTERNATIONAL STATISTICAL REVIEW","INT STAT REV","0306-7734","1751-5823","STATISTICS & PROBABILITY","SCIE","2,732","1.7","Q1","0.81"," 35/168 ","2.2","Q1","1.7","0.3"," 34/168 ","Q1","80.06","0.002","0.502","1.498","79.5","Q1",
"ELECTRONIC JOURNAL OF COMBINATORICS","ELECTRON J COMB","1077-8926","1077-8926","MATHEMATICS","SCIE","2,725","0.7","Q2","0.41"," 217/489 ","0.7","Q2","0.7","0.2"," 362/489 ","Q3","26.07","0.006","1.375","0.65","55.7","Q2",
"ELECTRONIC JOURNAL OF COMBINATORICS","ELECTRON J COMB","1077-8926","1077-8926","MATHEMATICS, APPLIED","SCIE","2,725","0.7","Q3","0.41"," 236/331 ","0.7","Q3","0.7","0.2"," 247/331 ","Q3","25.53","0.006","1.375","0.65","28.9","Q2",
"INDIAN JOURNAL OF DERMATOLOGY","INDIAN J DERMATOL","0019-5154","1998-3611","DERMATOLOGY","SCIE","2,681","1","Q4","0.37"," 75/94 ","1.4","Q3","1","0.2"," 72/94 ","Q4","23.94","0.001","0.307","0.353","20.7","Q3",
"npj Precision Oncology","NPJ PRECIS ONCOL","N/A","2397-768X","ONCOLOGY","SCIE","2,673","6.8","Q1","1.61"," 43/322 ","7.7","Q1","6.6","1.4"," 35/322 ","Q1","89.29","0.006","1.379","2.672","86.8","Q1",
"EUROPEAN JOURNAL OF PHYSICS","EUR J PHYS","0143-0807","1361-6404","EDUCATION, SCIENTIFIC DISCIPLINES","SCIE","2,656","0.6","Q4","0.27"," 68/85 ","0.7","Q4","0.5","0.2"," 68/85 ","Q3","20.59","0.002","0.333","0.18","20.6","Q3",
"EUROPEAN JOURNAL OF PHYSICS","EUR J PHYS","0143-0807","1361-6404","PHYSICS, MULTIDISCIPLINARY","SCIE","2,656","0.6","Q4","0.27"," 84/110 ","0.7","Q3","0.5","0.2"," 76/110 ","Q3","31.36","0.002","0.333","0.18","24.1","Q3",
"SYSTEMATIC BOTANY","SYST BOT","0363-6445","1548-2324","EVOLUTIONARY BIOLOGY","SCIE","2,634","0.9","Q4","0.27"," 51/54 ","1.1","Q4","0.9","0.3"," 52/54 ","Q4","4.63","0.001","0.258","0.315","6.5","Q4",
"SYSTEMATIC BOTANY","SYST BOT","0363-6445","1548-2324","PLANT SCIENCES","SCIE","2,634","0.9","Q4","0.27"," 207/265 ","1.1","Q4","0.9","0.3"," 207/265 ","Q4","22.08","0.001","0.258","0.315","22.1","Q3",
"Advanced Photonics","ADV PHOTONICS","N/A","2577-5421","OPTICS","SCIE","2,615","20.6","Q1","3.39"," 4/119 ","16.5","Q1","20.3","2.7"," 6/120 ","Q1","95.42","0.006","1.234","4.572","97.1","Q1",
"AUSTRALASIAN JOURNAL OF DERMATOLOGY","AUSTRALAS J DERMATOL","0004-8380","1440-0960","DERMATOLOGY","SCIE","2,612","2.2","Q2","0.53"," 45/94 ","2.3","Q2","2.1","0.4"," 60/94 ","Q3","36.70","0.003","0.618","0.633","52.7","Q2",
"Journal of Otolaryngology-Head & Neck Surgery","J OTOLARYNGOL-HEAD N","1916-0216","1916-0216","OTORHINOLARYNGOLOGY","SCIE","2,607","2.6","Q1","1.56"," 6/65 ","2.7","Q1","2.5","0.4"," 5/65 ","Q1","93.08","0.002","0.45","0.749","91.5","Q1",
"EPISODES","EPISODES","0705-3797","N/A","GEOSCIENCES, MULTIDISCIPLINARY","SCIE","2,591","2.2","Q2","0.65"," 120/253 ","2.3","Q2","2.1","0.6"," 123/253 ","Q2","51.58","0.001","0.207","0.642","52.8","Q2",
"ELECTRIC POWER COMPONENTS AND SYSTEMS","ELECTR POW COMPO SYS","1532-5008","1532-5016","ENGINEERING, ELECTRICAL & ELECTRONIC","SCIE","2,577","1.7","Q3","0.38"," 227/352 ","1.9","Q3","1.3","0.3"," 240/354 ","Q3","32.34","0.001","0.3","0.279","35.7","Q3",
"Hydrology Research","HYDROL RES","1998-9563","2224-7955","WATER RESOURCES","SCIE","2,571","2.6","Q2","0.66"," 51/127 ","2.6","Q2","2.4","0.6"," 53/127 ","Q2","58.66","0.002","0.486","0.502","60.2","Q3",
"JCR-JOURNAL OF CLINICAL RHEUMATOLOGY","JCR-J CLIN RHEUMATOL","1076-1608","1536-7355","RHEUMATOLOGY","SCIE","2,538","2.4","Q2","0.65"," 26/57 ","2.3","Q3","2.3","0.7"," 25/57 ","Q2","57.02","0.003","0.64","0.685","55.3","Q3",
"PROSTAGLANDINS & OTHER LIPID MEDIATORS","PROSTAG OTH LIPID M","1098-8823","2212-196X","BIOCHEMISTRY & MOLECULAR BIOLOGY","SCIE","2,522","2.5","Q3","0.45"," 216/313 ","2.8","Q3","2.4","0.8"," 247/313 ","Q4","21.25","0.001","0.279","0.579","31.2","Q3",
"PROSTAGLANDINS & OTHER LIPID MEDIATORS","PROSTAG OTH LIPID M","1098-8823","2212-196X","CELL BIOLOGY","SCIE","2,522","2.5","Q3","0.45"," 148/205 ","2.8","Q3","2.4","0.8"," 156/205 ","Q4","24.15","0.001","0.279","0.579","28.0","Q4",
"MATHEMATICAL PROCEEDINGS OF THE CAMBRIDGE PHILOSOPHICAL SOCIETY","MATH PROC CAMBRIDGE","0305-0041","1469-8064","MATHEMATICS","SCIE","2,500","0.6","Q3","0.73"," 263/489 ","0.7","Q2","0.6","0.1"," 166/489 ","Q2","66.16","0.002","0.517","0.898","46.3","Q1",
"ANNALS OF SAUDI MEDICINE","ANN SAUDI MED","0256-4947","1319-9226","MEDICINE, GENERAL & INTERNAL","SCIE","2,441","1.5","Q2","0.51"," 129/325 ","1.7","Q2","1.5","0.2"," 112/329 ","Q2","66.11","0.001","0.19","0.377","60.5","Q2",
"JOURNAL OF CLINICAL ULTRASOUND","J CLIN ULTRASOUND","0091-2751","1097-0096","ACOUSTICS","SCIE","2,415","1.2","Q3","0.29"," 25/40 ","1","Q4","1","0.5"," 31/40 ","Q4","23.75","0.001","0.312","0.244","38.8","Q3",
"JOURNAL OF CLINICAL ULTRASOUND","J CLIN ULTRASOUND","0091-2751","1097-0096","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING","SCIE","2,415","1.2","Q3","0.29"," 149/204 ","1","Q4","1","0.5"," 165/204 ","Q4","19.36","0.001","0.312","0.244","27.2","Q4",
"Journal of Agricultural Science and Technology","J AGR SCI TECH-IRAN","1680-7073","2345-3737","AGRICULTURE, MULTIDISCIPLINARY","SCIE","2,413","1.2","Q2","0.29"," 40/89 ","1.3","Q2","1.2","0.3"," 48/89 ","Q3","46.63","0.001","0.208","0.194","55.6","Q3",
"Electronic Journal of Differential Equations","ELECTRON J DIFFER EQ","1072-6691","N/A","MATHEMATICS","SCIE","2,367","0.8","Q2","0.5"," 178/489 ","0.8","Q2","0.7","0.1"," 306/489 ","Q3","37.53","0.002","0.343","0.28","63.7","Q3",
"Electronic Journal of Differential Equations","ELECTRON J DIFFER EQ","1072-6691","N/A","MATHEMATICS, APPLIED","SCIE","2,367","0.8","Q3","0.5"," 218/331 ","0.8","Q3","0.7","0.1"," 224/331 ","Q3","32.48","0.002","0.343","0.28","34.3","Q4",
"International Journal of Organizational Analysis","INT J ORGAN ANAL","1934-8835","1758-8561","MANAGEMENT","ESCI","2,307","2.4","Q3","0.61"," 217/401 ","2.8","Q3","2.1","0.6"," 214/402 ","Q3","46.89","0.002","0.47","0.47","46.0","Q3",
"FISHERIES OCEANOGRAPHY","FISH OCEANOGR","1054-6006","1365-2419","FISHERIES","SCIE","2,302","1.9","Q2","0.78"," 26/62 ","2.6","Q2","1.8","0.6"," 23/62 ","Q2","63.71","0.001","0.314","0.722","58.9","Q1",
"FISHERIES OCEANOGRAPHY","FISH OCEANOGR","1054-6006","1365-2419","OCEANOGRAPHY","SCIE","2,302","1.9","Q2","0.78"," 32/65 ","2.6","Q2","1.8","0.6"," 29/65 ","Q2","56.15","0.001","0.314","0.722","51.5","Q2",
"PROGRESS IN SOLID STATE CHEMISTRY","PROG SOLID STATE CH","0079-6786","1873-1643","CHEMISTRY, INORGANIC & NUCLEAR","SCIE","2,288","9.1","Q1","0.71"," 2/44 ","7.8","Q1","8.7","2"," 19/44 ","Q2","57.95","0.001","0.116","1.284","96.6","Q1",
"Sports Biomechanics","SPORT BIOMECH","1476-3141","1752-6116","ENGINEERING, BIOMEDICAL","SCIE","2,287","2","Q3","0.63"," 86/122 ","2.1","Q3","1.9","0.5"," 64/122 ","Q3","47.95","0.003","0.681","0.574","29.9","Q3",
"Sports Biomechanics","SPORT BIOMECH","1476-3141","1752-6116","SPORT SCIENCES","SCIE","2,287","2","Q2","0.63"," 53/127 ","2.1","Q3","1.9","0.5"," 72/127 ","Q3","43.70","0.003","0.681","0.574","58.7","Q3",
